batch_id,variant,weight_profile,psi_lambda,psi_threshold,scenario,profile,run_index,seed,event_observed,first_event_step,detect_step,lead_steps,psi_score,non_regime_score,term_t,term_d,term_g,term_s,term_regime,term_variance,regime_share_of_score,collapse_share_at_detect,s_network_at_detect,cluster_variance_at_detect,regime_weight_at_detect
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,7,8357,1,25,16,9,0.306288,0.291288,0.068976,0.029143,0.070914,0.121906,0.015,0.00035,0.048973,0.0,0.651698,0.003498,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,8,8358,1,23,15,8,0.302713,0.287713,0.069994,0.029536,0.070289,0.117398,0.015,0.000496,0.049552,0.0,0.664576,0.004956,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,9,8359,1,27,17,10,0.300413,0.285413,0.066596,0.02936,0.068339,0.120305,0.015,0.000812,0.049931,0.0,0.656271,0.00812,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,0,8360,1,98,78,20,0.309437,0.294437,0.03116,0.063787,0.0,0.198655,0.015,0.000835,0.048475,0.0,0.432413,0.008353,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,1,8361,1,98,77,21,0.303882,0.288882,0.029781,0.06322,0.0,0.194991,0.015,0.00089,0.049361,0.0,0.442884,0.008901,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,2,8362,1,98,79,19,0.309583,0.294583,0.031585,0.064614,0.0,0.197438,0.015,0.000946,0.048452,0.033333,0.435891,0.009461,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,3,8363,1,99,77,22,0.302368,0.287368,0.030174,0.063709,0.0,0.192621,0.015,0.000863,0.049608,0.0,0.449653,0.008627,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,4,8364,1,98,81,17,0.308784,0.293784,0.032583,0.063407,0.0,0.196945,0.015,0.00085,0.048578,0.066667,0.437301,0.008499,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,5,8365,1,96,76,20,0.302487,0.287487,0.032439,0.063458,0.0,0.190843,0.015,0.000747,0.049589,0.0,0.454735,0.007472,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,6,8366,1,99,78,21,0.310153,0.295153,0.031171,0.063638,0.0,0.199392,0.015,0.000952,0.048363,0.016667,0.430309,0.009524,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,7,8367,1,97,77,20,0.305216,0.290216,0.031134,0.063827,0.0,0.194421,0.015,0.000835,0.049145,0.0,0.444511,0.008346,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,8,8368,1,92,77,15,0.308057,0.293057,0.032378,0.063691,0.0,0.196229,0.015,0.000759,0.048692,0.0,0.439345,0.007588,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,9,8369,1,97,77,20,0.305323,0.290323,0.030401,0.063467,0.0,0.195558,0.015,0.000897,0.049128,0.0,0.441263,0.00897,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,0,8370,1,66,55,11,0.313123,0.298123,0.03464,0.058509,0.0,0.204048,0.015,0.000926,0.047904,0.083333,0.417005,0.00926,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,1,8371,1,66,55,11,0.319866,0.304866,0.036158,0.058592,0.0,0.209008,0.015,0.001108,0.046895,0.133333,0.402835,0.01108,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,2,8372,1,65,55,10,0.318697,0.303697,0.036779,0.058289,0.0,0.207531,0.015,0.001099,0.047067,0.116667,0.407055,0.010985,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,3,8373,1,66,55,11,0.301745,0.286745,0.031983,0.059456,0.0,0.194419,0.015,0.000887,0.049711,0.083333,0.444517,0.008867,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,4,8374,1,67,55,12,0.319019,0.304019,0.035851,0.05849,0.0,0.208451,0.015,0.001227,0.047019,0.133333,0.404425,0.012271,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,5,8375,1,67,54,13,0.301044,0.286044,0.031964,0.058743,0.0,0.194137,0.015,0.0012,0.049827,0.0,0.445324,0.012003,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,6,8376,1,62,54,8,0.305098,0.290098,0.035708,0.058657,0.0,0.194947,0.015,0.000786,0.049165,0.0,0.443008,0.007856,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,7,8377,1,67,55,12,0.307379,0.292379,0.032221,0.059767,0.0,0.199262,0.015,0.00113,0.0488,0.033333,0.43068,0.011296,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,8,8378,1,66,55,11,0.316399,0.301399,0.03475,0.058398,0.0,0.20698,0.015,0.001271,0.047409,0.1,0.408629,0.01271,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,9,8379,1,67,55,12,0.309844,0.294844,0.032986,0.058735,0.0,0.202115,0.015,0.001009,0.048411,0.083333,0.422529,0.010085,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,0,8380,1,27,18,9,0.301669,0.286669,0.068823,0.025599,0.070249,0.121383,0.015,0.000615,0.049723,0.0,0.65319,0.006147,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,1,8381,1,25,16,9,0.303094,0.288094,0.066984,0.027919,0.068816,0.123876,0.015,0.000499,0.04949,0.0,0.646069,0.004991,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,2,8382,1,27,19,8,0.302769,0.287769,0.071107,0.024971,0.071181,0.11962,0.015,0.00089,0.049543,0.0,0.65823,0.008902,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,3,8383,1,28,18,10,0.300132,0.285132,0.067515,0.026315,0.069283,0.121443,0.015,0.000576,0.049978,0.0,0.653021,0.005763,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,4,8384,1,27,18,9,0.303113,0.288113,0.070335,0.027087,0.070735,0.119192,0.015,0.000763,0.049486,0.0,0.65945,0.007633,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,5,8385,1,27,18,9,0.313807,0.298807,0.069552,0.027598,0.070558,0.130598,0.015,0.000501,0.0478,0.0,0.626863,0.00501,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,6,8386,1,25,17,8,0.305757,0.290757,0.070096,0.025838,0.071054,0.123157,0.015,0.000612,0.049059,0.0,0.648122,0.006121,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,7,8387,1,26,17,9,0.303234,0.288234,0.070098,0.026708,0.070249,0.120359,0.015,0.00082,0.049467,0.016667,0.656117,0.008204,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,8,8388,1,25,16,9,0.300647,0.285647,0.068174,0.027373,0.069284,0.120243,0.015,0.000573,0.049892,0.0,0.656448,0.005732,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,9,8389,1,28,18,10,0.305963,0.290963,0.067635,0.026288,0.071179,0.125319,0.015,0.000542,0.049026,0.0,0.641946,0.005422,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,0,8390,1,87,68,19,0.305239,0.290239,0.031243,0.059602,0.0,0.198418,0.015,0.000976,0.049142,0.0,0.43309,0.009761,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,1,8391,1,87,70,17,0.301835,0.286835,0.030832,0.058668,0.0,0.196357,0.015,0.000978,0.049696,0.016667,0.438979,0.009777,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,2,8392,1,86,70,16,0.301344,0.286344,0.03015,0.059339,0.0,0.196077,0.015,0.000779,0.049777,0.0,0.43978,0.007789,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,3,8393,1,87,70,17,0.304106,0.289106,0.030744,0.0583,0.0,0.199093,0.015,0.000969,0.049325,0.016667,0.431163,0.009689,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,4,8394,1,88,71,17,0.304307,0.289307,0.030767,0.061966,0.0,0.195553,0.015,0.001022,0.049292,0.066667,0.441278,0.010215,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,5,8395,1,87,71,16,0.309005,0.294005,0.031639,0.060063,0.0,0.201268,0.015,0.001035,0.048543,0.05,0.424949,0.010351,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,6,8396,1,87,71,16,0.307933,0.292933,0.031013,0.060762,0.0,0.200126,0.015,0.001032,0.048712,0.033333,0.42821,0.010318,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,7,8397,1,87,69,18,0.304701,0.289701,0.03172,0.058706,0.0,0.198301,0.015,0.000973,0.049229,0.0,0.433427,0.009734,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,8,8398,1,88,71,17,0.301261,0.286261,0.029242,0.061281,0.0,0.194914,0.015,0.000825,0.049791,0.033333,0.443103,0.008247,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,low_stress,9,8399,1,87,70,17,0.301675,0.286674,0.032513,0.058766,0.0,0.19438,0.015,0.001016,0.049722,0.05,0.444628,0.010161,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,0,8400,1,60,51,9,0.319866,0.304866,0.033775,0.058892,0.0,0.210996,0.015,0.001203,0.046895,0.083333,0.397155,0.012033,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,1,8401,1,61,51,10,0.310357,0.295357,0.029943,0.059218,0.0,0.205002,0.015,0.001193,0.048331,0.033333,0.414279,0.011934,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,2,8402,1,61,51,10,0.310453,0.295453,0.03077,0.058346,0.0,0.205066,0.015,0.001271,0.048316,0.05,0.414097,0.012714,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,3,8403,1,61,51,10,0.308763,0.293763,0.029863,0.059319,0.0,0.203497,0.015,0.001084,0.048581,0.033333,0.41858,0.010838,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,4,8404,1,59,51,8,0.323757,0.308757,0.035356,0.058763,0.0,0.213493,0.015,0.001145,0.046331,0.116667,0.390019,0.011452,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,5,8405,1,61,51,10,0.318203,0.303203,0.034935,0.058958,0.0,0.208089,0.015,0.001221,0.04714,0.033333,0.405461,0.012205,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,6,8406,1,57,51,6,0.323328,0.308328,0.038169,0.059655,0.0,0.209593,0.015,0.00091,0.046393,0.066667,0.401162,0.009101,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,7,8407,1,58,50,8,0.306078,0.291078,0.036327,0.060316,0.0,0.193803,0.015,0.000632,0.049007,0.0,0.446277,0.006324,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,8,8408,1,60,51,9,0.311675,0.296675,0.030793,0.059316,0.0,0.20552,0.015,0.001047,0.048127,0.05,0.412801,0.01047,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,mid_stress,9,8409,1,61,51,10,0.321696,0.306696,0.033738,0.059053,0.0,0.212577,0.015,0.001327,0.046628,0.116667,0.392636,0.013272,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,0,8410,1,24,16,8,0.302371,0.287371,0.069412,0.028109,0.071283,0.11795,0.015,0.000617,0.049608,0.0,0.663,0.006168,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,1,8411,1,26,16,10,0.301123,0.286123,0.06753,0.028401,0.069984,0.119599,0.015,0.000609,0.049813,0.0,0.658289,0.00609,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,2,8412,1,25,17,8,0.303309,0.288309,0.070588,0.028177,0.070497,0.118557,0.015,0.000491,0.049455,0.0,0.661267,0.004909,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,3,8413,1,24,15,9,0.308083,0.293083,0.068301,0.031022,0.069186,0.124083,0.015,0.000492,0.048688,0.0,0.645477,0.004921,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,4,8414,1,23,15,8,0.30527,0.29027,0.071641,0.030002,0.070182,0.117636,0.015,0.000808,0.049137,0.0,0.663898,0.008082,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,5,8415,1,27,17,10,0.311891,0.296891,0.070063,0.028388,0.070646,0.126958,0.015,0.000835,0.048094,0.0,0.637262,0.008349,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,6,8416,1,23,15,8,0.309919,0.294919,0.069431,0.031088,0.069179,0.124699,0.015,0.000522,0.0484,0.0,0.643718,0.005218,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,7,8417,1,23,15,8,0.308185,0.293185,0.072898,0.031058,0.071395,0.117341,0.015,0.000493,0.048672,0.0,0.664741,0.004932,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,8,8418,1,26,16,10,0.303712,0.288712,0.066372,0.03027,0.069069,0.122343,0.015,0.000657,0.049389,0.0,0.650449,0.006574,0.15
grand_sim_v0_4,with_regime_original,stability_heavy,0.1,0.3,psi_corruption,high_stress,9,8419,1,25,17,8,0.310995,0.295995,0.072833,0.028553,0.072689,0.121318,0.015,0.000602,0.048232,0.0,0.653376,0.006018,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,0,8320,1,31,19,12,0.304819,0.304819,0.067963,0.031555,0.075159,0.129659,0.0,0.000483,0.0,0.0,0.629547,0.004831,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,1,8321,1,32,20,12,0.304584,0.304584,0.069933,0.030992,0.07696,0.126201,0.0,0.000498,0.0,0.0,0.639425,0.004977,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,2,8322,1,29,18,11,0.306322,0.306322,0.069165,0.032208,0.076714,0.12791,0.0,0.000325,0.0,0.0,0.634542,0.003247,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,3,8323,1,31,19,12,0.301612,0.301612,0.067809,0.031821,0.076329,0.125297,0.0,0.000357,0.0,0.0,0.64201,0.003571,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,4,8324,1,31,19,12,0.308684,0.308684,0.069459,0.03146,0.079267,0.128213,0.0,0.000286,0.0,0.0,0.633676,0.002856,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,5,8325,1,32,20,12,0.301194,0.301194,0.068544,0.031509,0.076079,0.124476,0.0,0.000585,0.0,0.0,0.644353,0.005848,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,6,8326,1,32,19,13,0.307631,0.307631,0.069722,0.032498,0.078057,0.126889,0.0,0.000465,0.0,0.0,0.637461,0.004646,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,7,8327,1,33,20,13,0.308014,0.308014,0.067998,0.03042,0.076811,0.132466,0.0,0.000319,0.0,0.0,0.621525,0.00319,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,8,8328,1,31,18,13,0.300013,0.300013,0.066361,0.031642,0.073779,0.127793,0.0,0.000439,0.0,0.0,0.634876,0.004387,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,async_message_loss,high_stress,9,8329,1,32,18,14,0.30084,0.30084,0.06563,0.031362,0.074694,0.128852,0.0,0.000303,0.0,0.0,0.631851,0.003027,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,0,8350,1,25,18,7,0.310533,0.310533,0.078364,0.028538,0.074874,0.127867,0.0,0.000889,0.0,0.0,0.634667,0.008891,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,1,8351,1,24,17,7,0.309841,0.309841,0.075471,0.029572,0.073538,0.130452,0.0,0.000808,0.0,0.0,0.62728,0.008081,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,2,8352,1,24,17,7,0.308974,0.308974,0.073279,0.02844,0.073169,0.133446,0.0,0.00064,0.0,0.0,0.618725,0.006396,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,3,8353,1,26,18,8,0.302118,0.302118,0.0726,0.028832,0.071381,0.128596,0.0,0.000709,0.0,0.0,0.632584,0.007093,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,4,8354,1,26,18,8,0.300732,0.300732,0.072183,0.028284,0.072558,0.126988,0.0,0.000719,0.0,0.0,0.637176,0.007192,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,5,8355,1,23,17,6,0.307903,0.307903,0.075281,0.029453,0.073367,0.129101,0.0,0.000702,0.0,0.0,0.63114,0.007018,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,6,8356,1,24,17,7,0.314142,0.314142,0.074477,0.029804,0.073197,0.135866,0.0,0.000798,0.0,0.0,0.611811,0.007977,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,7,8357,1,25,17,8,0.302572,0.302572,0.072995,0.028951,0.073558,0.126632,0.0,0.000436,0.0,0.0,0.638193,0.004361,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,8,8358,1,23,16,7,0.303539,0.303539,0.074308,0.029362,0.07294,0.126308,0.0,0.000621,0.0,0.0,0.639119,0.006206,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_bridge_stress,high_stress,9,8359,1,27,19,8,0.313789,0.313789,0.074599,0.029337,0.073646,0.134998,0.0,0.001209,0.0,0.033333,0.614291,0.01209,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,0,8360,1,98,79,19,0.305602,0.305602,0.033431,0.06412,0.0,0.207135,0.0,0.000916,0.0,0.016667,0.408187,0.009165,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,1,8361,1,98,79,19,0.31075,0.31075,0.034079,0.063735,0.0,0.21179,0.0,0.001146,0.0,0.05,0.394887,0.011462,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,2,8362,1,98,80,18,0.305087,0.305087,0.03325,0.06444,0.0,0.206228,0.0,0.00117,0.0,0.066667,0.410778,0.011699,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,3,8363,1,99,79,20,0.310218,0.310218,0.034311,0.064511,0.0,0.210197,0.0,0.001198,0.0,0.066667,0.399437,0.011978,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,4,8364,1,98,83,15,0.311932,0.311932,0.036551,0.063621,0.0,0.210669,0.0,0.00109,0.0,0.083333,0.398089,0.010901,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,5,8365,1,96,78,18,0.310513,0.310513,0.037422,0.063393,0.0,0.208764,0.0,0.000933,0.0,0.066667,0.403531,0.009331,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,6,8366,1,99,79,20,0.306591,0.306591,0.033487,0.063736,0.0,0.208304,0.0,0.001064,0.0,0.016667,0.404846,0.010644,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,7,8367,1,97,78,19,0.301231,0.301231,0.03329,0.063979,0.0,0.202986,0.0,0.000976,0.0,0.016667,0.420039,0.009763,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,8,8368,1,92,78,14,0.304643,0.304643,0.03459,0.064017,0.0,0.205133,0.0,0.000902,0.0,0.016667,0.413905,0.00902,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,low_stress,9,8369,1,97,78,19,0.302047,0.302047,0.032624,0.064086,0.0,0.204312,0.0,0.001025,0.0,0.033333,0.416252,0.010253,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,0,8370,1,66,56,10,0.318304,0.318304,0.038529,0.058749,0.0,0.219859,0.0,0.001167,0.0,0.133333,0.371831,0.01167,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,1,8371,1,66,55,11,0.304866,0.304866,0.036158,0.058592,0.0,0.209008,0.0,0.001108,0.0,0.133333,0.402835,0.01108,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,2,8372,1,65,55,10,0.303697,0.303697,0.036779,0.058289,0.0,0.207531,0.0,0.001099,0.0,0.116667,0.407055,0.010985,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,3,8373,1,66,56,10,0.304067,0.304067,0.034331,0.059585,0.0,0.208889,0.0,0.001262,0.0,0.1,0.403175,0.012622,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,4,8374,1,67,55,12,0.304019,0.304019,0.035851,0.05849,0.0,0.208451,0.0,0.001227,0.0,0.133333,0.404425,0.012271,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,5,8375,1,67,55,12,0.30603,0.30603,0.035928,0.058764,0.0,0.209923,0.0,0.001415,0.0,0.15,0.400221,0.014149,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,6,8376,1,62,55,7,0.309523,0.309523,0.03974,0.058894,0.0,0.209828,0.0,0.00106,0.0,0.2,0.40049,0.010604,0.65
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,7,8377,1,67,56,11,0.310478,0.310478,0.035437,0.05971,0.0,0.213905,0.0,0.001427,0.0,0.133333,0.388844,0.014268,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,8,8378,1,66,55,11,0.301399,0.301399,0.03475,0.058398,0.0,0.20698,0.0,0.001271,0.0,0.1,0.408629,0.01271,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,mid_stress,9,8379,1,67,56,11,0.313896,0.313896,0.036769,0.059083,0.0,0.216814,0.0,0.00123,0.0,0.116667,0.380532,0.012302,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,0,8380,1,27,20,7,0.312454,0.312454,0.076583,0.025435,0.075637,0.133892,0.0,0.000906,0.0,0.0,0.617451,0.009055,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,1,8381,1,25,17,8,0.300742,0.300742,0.070626,0.027741,0.071206,0.130554,0.0,0.000616,0.0,0.0,0.626989,0.006159,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,2,8382,1,27,21,6,0.313981,0.313981,0.07945,0.024582,0.076894,0.131765,0.0,0.00129,0.0,0.0,0.623529,0.012898,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,3,8383,1,28,20,8,0.313508,0.313508,0.074912,0.02582,0.074496,0.137412,0.0,0.000867,0.0,0.0,0.607393,0.008673,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,4,8384,1,27,19,8,0.302745,0.302745,0.07437,0.027007,0.073459,0.126996,0.0,0.000913,0.0,0.0,0.637153,0.009125,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,5,8385,1,27,19,8,0.312573,0.312573,0.073378,0.027326,0.073227,0.138024,0.0,0.000618,0.0,0.0,0.605645,0.006178,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,6,8386,1,25,18,7,0.302874,0.302874,0.073905,0.025575,0.073656,0.129013,0.0,0.000725,0.0,0.0,0.631391,0.007252,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,7,8387,1,26,19,7,0.312083,0.312083,0.078582,0.026278,0.075853,0.130198,0.0,0.001172,0.0,0.016667,0.628006,0.011724,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,8,8388,1,25,18,7,0.311525,0.311525,0.07583,0.026711,0.074615,0.133475,0.0,0.000894,0.0,0.0,0.618642,0.008941,0.15
grand_sim_v0_4,no_regime_ablation,stability_heavy,0.1,0.3,federation_cluster_attack,high_stress,9,8389,1,28,19,9,0.300579,0.300579,0.070701,0.026081,0.073658,0.12952,0.0,0.000618,0.0,0.0,0.629942,0.006179,0.15
