batch_id,variant,weight_profile,psi_lambda,psi_threshold,w_t,w_d,w_g,w_s,w_r,runs,positive_runs,negative_runs,detected_true_positive_rate,on_time_true_positive_rate,missed_detection_rate,false_positive_rate,avg_lead_steps,median_lead_steps,min_lead_steps,max_lead_steps,avg_lag_steps,accepted_candidate,target_threshold_candidate,recommended_independent_candidate,recommended_strict_ablation_candidate
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.48,0.35,0.15,0.1,0.3,0.1,120,80,40,0.875,0.5,0.125,0.0,1.4,1.0,0.0,4.0,9.3,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.5,0.35,0.15,0.1,0.3,0.1,120,80,40,0.75,0.5,0.25,0.0,1.15,1.0,0.0,3.0,9.2,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.52,0.35,0.15,0.1,0.3,0.1,120,80,40,0.75,0.4875,0.25,0.0,0.846154,1.0,0.0,3.0,15.047619,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.54,0.35,0.15,0.1,0.3,0.1,120,80,40,0.75,0.3875,0.25,0.0,0.709677,1.0,0.0,3.0,21.344828,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.56,0.35,0.15,0.1,0.3,0.1,120,80,40,0.5,0.275,0.5,0.0,0.5,0.0,0.0,2.0,1.166667,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.58,0.35,0.15,0.1,0.3,0.1,120,80,40,0.5,0.1625,0.5,0.0,0.384615,0.0,0.0,1.0,1.222222,0,0,0,0
grand_sim_v0_4,with_regime_original,trust_stability,0.1,0.6,0.35,0.15,0.1,0.3,0.1,120,80,40,0.5,0.0625,0.5,0.0,0.0,0.0,0.0,0.0,1.371429,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.1,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.12,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.14,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.16,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.18,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.2,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.3,25.625,25.0,10.0,67.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.22,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,18.25,17.0,9.0,26.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.24,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,15.5875,14.0,8.0,24.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.26,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,13.55,12.0,7.0,22.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.28,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,11.9125,10.0,6.0,20.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.3,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,10.4375,9.0,5.0,19.0,0.0,1,1,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.32,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,9.1125,8.0,4.0,17.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.34,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,7.925,7.0,4.0,16.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.36,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,6.5625,5.0,3.0,14.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.38,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,1.0,0.0,0.0,3.775,3.0,0.0,8.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.4,0.35,0.15,0.1,0.3,0.0,120,80,40,1.0,0.5375,0.0,0.0,3.069767,3.0,0.0,7.0,3.837838,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.42,0.35,0.15,0.1,0.3,0.0,120,80,40,0.75,0.5,0.25,0.0,2.575,2.0,0.0,6.0,5.7,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.44,0.35,0.15,0.1,0.3,0.0,120,80,40,0.75,0.5,0.25,0.0,1.75,1.0,0.0,5.0,10.45,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.46,0.35,0.15,0.1,0.3,0.0,120,80,40,0.75,0.475,0.25,0.0,1.105263,1.0,0.0,4.0,17.181818,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.48,0.35,0.15,0.1,0.3,0.0,120,80,40,0.75,0.35,0.25,0.0,0.714286,0.0,0.0,3.0,22.71875,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.5,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.2125,0.5,0.0,0.588235,0.0,0.0,2.0,1.173913,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.52,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.1,0.5,0.0,0.375,0.0,0.0,1.0,1.625,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.54,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.0375,0.5,0.0,0.0,0.0,0.0,0.0,2.108108,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.56,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,2.9,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.58,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,3.975,0,0,0,0
grand_sim_v0_4,no_regime_ablation,trust_stability,0.1,0.6,0.35,0.15,0.1,0.3,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,5.275,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.1,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.12,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.14,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.16,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.18,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.2,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.22,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.475,29.4,26.0,10.0,67.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.24,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,19.0125,19.0,9.0,27.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.26,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,16.2375,15.0,8.0,25.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.28,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,14.1875,12.0,7.0,23.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.3,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,12.6375,11.0,6.0,21.0,0.0,1,1,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.32,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,11.275,10.0,6.0,20.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.34,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,10.025,9.0,5.0,18.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.36,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,8.7875,8.0,4.0,17.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.38,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,7.8125,7.0,4.0,15.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.4,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,6.5625,5.0,3.0,14.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.42,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,1.0,0.0,0.0,4.05,4.0,0.0,9.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.44,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,1.0,0.6375,0.0,0.0,2.862745,3.0,0.0,7.0,2.482759,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.46,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.875,0.5,0.125,0.0,2.7,2.0,1.0,6.0,8.433333,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.48,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.75,0.5,0.25,0.0,2.0,2.0,0.0,5.0,8.4,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.5,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.75,0.4875,0.25,0.0,1.307692,1.0,0.0,4.0,12.857143,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.52,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.75,0.4375,0.25,0.0,0.828571,0.0,0.0,3.0,19.8,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.54,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.6875,0.3125,0.3125,0.0,0.64,0.0,0.0,3.0,21.833333,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.56,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.5,0.175,0.5,0.0,0.571429,0.0,0.0,2.0,1.346154,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.58,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.5,0.075,0.5,0.0,0.333333,0.0,0.0,1.0,1.647059,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,trust_stability,0.1,0.6,0.388889,0.166667,0.111111,0.333333,0.0,120,80,40,0.5,0.0375,0.5,0.0,0.0,0.0,0.0,0.0,2.108108,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.1,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.12,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.14,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.16,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.18,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.2,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.22,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,19.5,20.0,8.0,32.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.24,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,14.2875,13.0,6.0,22.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.26,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,11.7875,10.0,5.0,19.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.28,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,9.75,9.0,5.0,17.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.3,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,7.8625,7.0,4.0,16.0,0.0,1,1,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.32,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,6.175,5.0,3.0,16.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.34,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,5.4625,5.0,2.0,16.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.36,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,4.85,4.0,1.0,16.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.38,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,4.375,4.0,0.0,16.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.4,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,4.1125,4.0,0.0,15.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.42,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,3.85,3.0,0.0,13.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.44,0.2,0.2,0.15,0.2,0.25,120,80,40,1.0,1.0,0.0,0.0,2.225,2.0,0.0,7.0,0.0,1,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.46,0.2,0.2,0.15,0.2,0.25,120,80,40,0.9,0.5,0.1,0.0,1.2,1.0,0.0,3.0,5.625,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.48,0.2,0.2,0.15,0.2,0.25,120,80,40,0.75,0.5,0.25,0.0,1.2,1.0,0.0,3.0,6.9,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.5,0.2,0.2,0.15,0.2,0.25,120,80,40,0.75,0.5,0.25,0.0,1.15,1.0,0.0,3.0,11.8,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.52,0.2,0.2,0.15,0.2,0.25,120,80,40,0.75,0.475,0.25,0.0,0.763158,1.0,0.0,3.0,17.636364,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.54,0.2,0.2,0.15,0.2,0.25,120,80,40,0.75,0.3125,0.25,0.0,0.68,0.0,0.0,3.0,17.828571,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.56,0.2,0.2,0.15,0.2,0.25,120,80,40,0.625,0.175,0.375,0.0,0.571429,0.0,0.0,2.0,13.444444,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.58,0.2,0.2,0.15,0.2,0.25,120,80,40,0.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,1.375,0,0,0,0
grand_sim_v0_4,with_regime_original,regime_heavy,0.1,0.6,0.2,0.2,0.15,0.2,0.25,120,80,40,0.5,0.05,0.5,0.0,0.0,0.0,0.0,0.0,1.472222,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.1,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.12,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.14,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.16,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.18,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,0.025,21.35,23.0,8.0,33.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.2,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,0.0,14.8,14.0,7.0,22.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.22,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,0.0,12.0875,11.0,5.0,20.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.24,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,0.0,9.9125,9.0,4.0,17.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.26,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,1.0,0.0,0.0,7.925,7.0,3.0,15.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.28,0.2,0.2,0.15,0.2,0.0,120,80,40,1.0,0.9625,0.0,0.0,4.142857,4.0,0.0,10.0,1.0,1,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.3,0.2,0.2,0.15,0.2,0.0,120,80,40,0.875,0.5,0.125,0.0,4.325,4.0,2.0,8.0,6.066667,0,1,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.32,0.2,0.2,0.15,0.2,0.0,120,80,40,0.75,0.5,0.25,0.0,3.175,3.0,1.0,7.0,7.6,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.34,0.2,0.2,0.15,0.2,0.0,120,80,40,0.75,0.5,0.25,0.0,2.025,2.0,0.0,6.0,12.65,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.36,0.2,0.2,0.15,0.2,0.0,120,80,40,0.75,0.45,0.25,0.0,1.194444,1.0,0.0,4.0,17.208333,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.38,0.2,0.2,0.15,0.2,0.0,120,80,40,0.75,0.2625,0.25,0.0,0.952381,1.0,0.0,3.0,17.025641,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.4,0.2,0.2,0.15,0.2,0.0,120,80,40,0.625,0.125,0.375,0.0,0.8,1.0,0.0,2.0,13.15,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.42,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.05,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.44,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,3.6,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.46,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,5.425,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.48,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,7.6,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.5,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,9.925,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.52,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,12.575,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.54,0.2,0.2,0.15,0.2,0.0,120,80,40,0.5,0.0,0.5,0.0,0.0,0.0,,,16.975,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.56,0.2,0.2,0.15,0.2,0.0,120,80,40,0.3125,0.0,0.6875,0.0,0.0,0.0,,,29.64,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.58,0.2,0.2,0.15,0.2,0.0,120,80,40,0.25,0.0,0.75,0.0,0.0,0.0,,,25.2,0,0,0,0
grand_sim_v0_4,no_regime_ablation,regime_heavy,0.1,0.6,0.2,0.2,0.15,0.2,0.0,120,80,40,0.25,0.0,0.75,0.0,0.0,0.0,,,54.25,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.1,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.12,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.14,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.16,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.18,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.2,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.22,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,1.0,52.1625,57.0,23.0,99.0,0.0,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.24,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.025,21.3375,23.0,8.0,33.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.26,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,15.625,15.0,7.0,23.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.28,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,13.2875,12.0,6.0,21.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.3,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,11.425,10.0,5.0,19.0,0.0,1,1,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.32,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,9.8625,9.0,4.0,17.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.34,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,8.45,7.0,3.0,15.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.36,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,1.0,0.0,0.0,6.3125,6.0,2.0,12.0,0.0,1,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.38,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,1.0,0.85,0.0,0.0,3.367647,4.0,0.0,10.0,1.833333,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.4,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,0.875,0.5,0.125,0.0,4.3,4.0,2.0,8.0,6.1,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.42,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,0.75,0.5,0.25,0.0,3.4,3.0,1.0,7.0,6.55,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.44,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,0.75,0.5,0.25,0.0,2.5,2.0,0.0,6.0,10.15,0,0,0,0
grand_sim_v0_4,no_regime_renormalized,regime_heavy,0.1,0.46,0.266667,0.266667,0.2,0.266667,0.0,120,80,40,0.75,0.5,0.25,0.0,1.7,1.0,0.0,5.0,14.5,0,0,0,0
