run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
11,52,random,500,False,False,0.293,1.0,1.0,0,1,1.0,0.884,43,38,0.1,0.074,0.054,6,0,0.0,,0,0.074,0.054,0.074,100,0,,False,True,0.0,none,0,0,0
12,53,random,500,False,False,0.307,1.0,1.0,0,1,1.0,0.927,41,38,0.1,0.05,0.037,6,0,0.0,,0,0.05,0.037,0.05,100,0,,False,True,0.0,none,0,0,0
13,54,random,500,False,False,0.256,1.0,1.0,0,1,1.0,0.9,40,36,0.1,0.046,0.032,6,0,0.0,,0,0.046,0.032,0.046,100,0,,False,True,0.0,none,0,0,0
14,55,random,500,False,False,0.258,1.0,1.0,0,2,0.985,0.795,44,35,0.1,0.068,0.053,6,0,0.0,,0,0.068,0.053,0.068,100,0,,False,True,0.0,none,0,0,0
15,56,random,500,False,False,0.161,1.0,1.0,0,1,1.0,0.846,52,44,0.1,0.013,0.008,6,0,0.0,,0,0.013,0.008,0.013,100,0,,False,True,0.0,none,0,0,0
16,57,random,500,False,False,0.311,1.0,1.0,0,1,1.0,0.886,35,31,0.1,0.049,0.035,6,0,0.0,,0,0.049,0.035,0.049,100,0,,False,True,0.0,none,0,0,0
17,58,random,500,False,False,0.132,1.0,1.0,0,1,1.0,0.846,52,44,0.1,0.002,0.001,6,0,0.0,,0,0.002,0.001,0.002,100,0,,False,True,0.0,none,0,0,0
18,59,random,500,False,False,0.412,1.0,1.0,0,1,1.0,0.897,29,26,0.1,0.125,0.091,6,0,0.0,,0,0.125,0.091,0.125,100,0,,False,True,0.0,none,0,0,0
19,60,random,500,False,False,0.416,1.0,1.0,0,1,1.0,0.852,27,23,0.1,0.117,0.1,6,0,0.0,,0,0.117,0.1,0.117,100,0,,False,True,0.0,none,0,0,0
20,61,random,500,False,False,0.247,1.0,1.0,0,1,1.0,0.891,46,41,0.1,0.033,0.024,6,0,0.0,,0,0.028,0.017,0.028,100,0,,False,True,0.0,none,0,0,0
21,62,random,500,False,False,0.211,1.0,1.0,0,2,0.985,0.872,47,41,0.1,0.03,0.02,6,0,0.0,,0,0.03,0.02,0.03,100,0,,False,True,0.0,none,0,0,0
22,63,random,500,False,False,0.139,1.0,1.0,0,2,0.985,0.882,51,45,0.1,0.012,0.005,6,0,0.0,,0,0.012,0.005,0.012,100,0,,False,True,0.0,none,0,0,0
23,64,random,500,False,False,0.371,1.0,1.0,0,1,1.0,0.844,32,27,0.1,0.108,0.083,6,0,0.0,,0,0.108,0.083,0.108,100,0,,False,True,0.0,none,0,0,0
24,65,random,500,False,False,0.176,1.0,1.0,0,1,1.0,0.911,56,51,0.1,0.015,0.013,6,0,0.0,,0,0.011,0.005,0.011,100,0,,False,True,0.0,none,0,0,0
25,66,random,500,False,False,0.239,1.0,1.0,0,1,1.0,0.841,44,37,0.1,0.031,0.02,6,0,0.0,,0,0.031,0.02,0.031,100,0,,False,True,0.0,none,0,0,0
26,67,random,500,False,False,0.229,1.0,1.0,0,1,1.0,0.881,42,37,0.1,0.039,0.025,6,0,0.0,,0,0.036,0.024,0.036,100,0,,False,True,0.0,none,0,0,0
27,68,random,500,False,False,0.167,1.0,1.0,0,1,1.0,0.887,53,47,0.1,0.003,0.001,6,0,0.0,,0,0.003,0.001,0.003,100,0,,False,True,0.0,none,0,0,0
28,69,random,500,False,False,0.149,1.0,1.0,0,1,1.0,0.882,51,45,0.1,0.009,0.004,6,0,0.0,,0,0.009,0.004,0.009,100,0,,False,True,0.0,none,0,0,0
29,70,random,500,False,False,0.309,1.0,1.0,0,2,0.984,0.897,39,35,0.1,0.077,0.06,6,0,0.0,,0,0.077,0.06,0.077,100,0,,False,True,0.0,none,0,0,0
30,71,random,500,False,False,0.348,1.0,1.0,0,1,1.0,0.875,32,28,0.1,0.095,0.066,6,0,0.0,,0,0.095,0.066,0.095,100,0,,False,True,0.0,none,0,0,0
31,72,random,500,False,False,0.315,1.0,1.0,0,1,1.0,0.909,33,30,0.1,0.057,0.043,6,0,0.0,,0,0.057,0.043,0.057,100,0,,False,True,0.0,none,0,0,0
