run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
28,69,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.839,62,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
29,70,federation,500,False,False,0.059,1.0,1.0,0,2,0.985,0.885,61,54,0.0,0.0,0.002,6,0,0.0,,0,0.0,0.002,0.0,100,0,,False,True,0.0,none,0,0,0
30,71,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.867,60,52,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
31,72,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.873,63,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
32,73,federation,500,False,False,0.06,1.0,1.0,0,1,1.0,0.934,61,57,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
33,74,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.937,63,59,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
34,75,federation,500,False,False,0.057,1.0,1.0,0,1,1.0,0.889,63,56,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
35,76,federation,500,False,False,0.058,1.0,1.0,0,1,1.0,0.806,62,50,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
36,77,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.869,61,53,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
37,78,federation,500,False,False,0.056,1.0,1.0,0,1,1.0,0.875,64,56,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
38,79,federation,500,False,False,0.059,1.0,1.0,0,1,1.0,0.902,61,55,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
39,80,federation,500,False,False,0.056,1.0,1.0,0,1,1.0,0.815,65,53,0.0,0.005,0.001,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
40,81,federation,500,False,False,0.061,1.0,1.0,0,1,1.0,0.817,60,49,0.0,0.0,0.0,6,0,0.0,,0,0.0,0.0,0.0,100,0,,False,True,0.0,none,0,0,0
