disturbance_level,coupling_delay,trust_coupling,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach,node_a_final_trust,node_b_final_trust
0.4,1,0.1,0.9994184676845187,0.9951529609923716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8526110076045873,0.006997973388507427,0.0,1.0,1.0
0.4,1,0.2,0.999418467684365,0.9952302556976435,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592821096689791,0.0066954734536870605,0.0,1.0,1.0
0.4,2,0.0,0.9952980503795639,0.8314374890622706,1.0,0.6715,0.0,0.35,0.0,0.85,0.9,0.35,-0.2414353273917052,0.15885088731224808,0.0,0.9367091240089349,0.6714259938813174
0.4,2,0.01,0.998537373734476,0.8920107134992821,1.0,0.8605,0.0,0.15,0.0,0.7,0.7,0.15,-0.09294702179051756,0.11125900458091417,0.0,0.9691198336325989,0.7759315981481232
0.4,2,0.02,0.9989669643109179,0.9408639013493684,1.0,0.942,0.0,0.1,0.0,0.2,0.3,0.1,0.15784417825107616,0.06457242600905365,0.0,0.9894813094522059,0.8843208282392631
0.4,2,0.05,0.9993251177708483,0.9879539982935123,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836472418575447,0.013774330986081319,0.0,0.9977531832996517,0.9875165304633059
0.4,2,0.1,0.9993962419988289,0.9951953265593702,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8569818490013503,0.007234322631225004,0.0,1.0,1.0
0.4,2,0.2,0.9993962419983442,0.9952727757486077,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637910275381808,0.006939931803676117,0.0,1.0,1.0
0.6,0,0.0,0.9963563565687694,0.8537443145616592,1.0,0.743,0.0,0.15,0.0,0.9,0.9,0.15,-0.15992422822726968,0.14168876800909475,0.0,0.9424977197595139,0.6988581012784374
0.6,0,0.01,0.9988681053723518,0.9116687863132558,1.0,0.9025000000000001,0.0,0.15,0.0,0.6,0.6,0.15,0.01106897397820486,0.09476559047364788,0.0,0.9711818549300559,0.8077863467911677
0.6,0,0.02,0.9991431209302984,0.953302889383763,1.0,0.951,0.0,0.1,0.0,0.15,0.25,0.1,0.2465950146617891,0.05229060242240345,0.0,0.990077647190134,0.9049836404024274
0.6,0,0.05,0.9994460197330982,0.9899196502775176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140588138700663,0.011207142897664737,0.0,0.9979918505116416,0.9893052989592356
0.6,0,0.1,0.9994935016323527,0.9959663005665258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8665777568967723,0.0058307239398811,0.0,1.0,1.0
0.6,0,0.2,0.9994935016323245,0.9960270244642013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.870064481459851,0.005574728677554585,0.0,1.0,1.0
0.6,1,0.0,0.9950605906890744,0.8311459183308904,1.0,0.6685000000000001,0.0,0.35,0.0,0.85,0.9,0.35,-0.22292947665738155,0.16027299411934437,0.0,0.9361575738053709,0.670878197406133
0.6,1,0.01,0.9985452283858398,0.891835687182873,1.0,0.8564999999999999,0.0,0.15,0.0,0.75,0.75,0.15,-0.07790038894905489,0.11212701052771983,0.0,0.967972735860801,0.7754617363219969
0.6,1,0.02,0.9990089323208113,0.9407210921221646,1.0,0.9414999999999999,0.0,0.1,0.0,0.2,0.3,0.1,0.16459537408311303,0.06493260178786457,0.0,0.988660774753869,0.8844007789775225
0.6,1,0.05,0.9993517305127815,0.9878313785337823,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759637909192,0.01366366999914291,0.0,0.9978115167978936,0.9871684359553614
0.6,1,0.1,0.9994184676845187,0.9951529609923714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531232324482202,0.006959692863283437,0.0,1.0,1.0
0.6,1,0.2,0.999418467684365,0.9952302556976432,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596502914708285,0.006658549061510176,0.0,1.0,1.0
0.6,2,0.0,0.9952980472944788,0.8314375987816742,1.0,0.6719999999999999,0.0,0.35,0.0,0.85,0.9,0.35,-0.23633357579042627,0.15874585540593383,0.0,0.9367091186413756,0.6714260434300641
0.6,2,0.01,0.9985373726023011,0.8920107389184713,1.0,0.8605,0.0,0.15,0.0,0.7,0.7,0.15,-0.09021141072891753,0.11110867625093197,0.0,0.9691198194178379,0.7759316260497877
0.6,2,0.02,0.9989669643112629,0.940864734527375,1.0,0.942,0.0,0.1,0.0,0.2,0.3,0.1,0.16033664300446357,0.06440758276549205,0.0,0.9894816440605206,0.8843216730266578
0.6,2,0.05,0.9993251177708482,0.9879539982961806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847964710560107,0.013710336016477042,0.0,0.9977531832996516,0.9875165304685186
0.6,2,0.1,0.9993962419988291,0.9951953265593707,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578269646190131,0.0071695642256076764,0.0,1.0,1.0
0.6,2,0.2,0.9993962419983443,0.9952727757486086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644351293866117,0.006889163792536415,0.0,1.0,1.0
