disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.02,11,53,0.9999417211198321,0.9036686872370773,1.0,0.58,0,0,0,1,0.961973408241954,0.8079633405035754,1,0,-0.14193064039216244,0.18818881624304215,0
0.2,0,0.02,12,54,0.9855214258039834,0.8856953264495143,1.0,0.75,0,0,0,1,0.8782390384375407,0.7567469170792539,1,0,-0.018625556630947275,0.12689857410413077,0
0.2,0,0.02,13,55,0.9999997812317383,0.8659601893902453,1.0,0.89,0,0,0,1,0.983278083238831,0.7825607758606096,1,0,0.004669176780584862,0.13010830276694862,0
0.2,0,0.02,14,56,0.9880062215200693,0.7269705359064335,1.0,0.37,0,1,0,1,0.8607015935406593,0.5370555879268546,1,1,-0.05818539862009481,0.20505863948949812,0
0.2,0,0.02,15,57,0.9335787684614,0.8078922688682192,1.0,0.91,0,0,0,1,0.8194408156452155,0.6813641472121512,1,0,-0.1527210309262267,0.12254932032064816,0
0.2,0,0.02,16,58,0.9990781717749037,0.7658663461281511,1.0,0.16,0,1,0,0,0.9684705172732373,0.6706904404271188,1,1,0.06400435557291412,0.27595665620846843,0
0.2,0,0.02,17,59,0.9996609336612464,0.8288057055725558,1.0,0.37,0,0,0,1,1.0,0.7464921994186814,1,0,-0.00885759825676097,0.18366791853807946,0
0.2,0,0.02,18,60,0.8789624305894259,0.4881344009842144,1.0,0.3,0,1,0,0,0.715967370488965,0.2021535688638305,1,1,0.3512869265764517,0.23310799066936067,0
0.2,0,0.02,19,61,0.9993863097034461,0.7903965290544873,1.0,0.22,0,1,0,0,1.0,0.6778374671813684,1,1,0.19859803457755995,0.2312129764768407,0
0.2,0,0.05,0,42,0.9999999999999984,0.9723264294081231,1.0,1.0,0,0,0,0,0.9917494123530345,0.9566872564980148,0,0,0.44892534307971016,0.02658618981143229,0
0.2,0,0.05,1,43,0.9691460054600014,0.905179212539604,1.0,1.0,0,0,0,0,0.9085089919197731,0.8840763337495096,0,0,0.42129985671561015,0.047580451289510155,0
0.2,0,0.05,2,44,0.9976654897549151,0.996332219432099,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.09036898040661526,0.05230136165817214,0
0.2,0,0.05,3,45,0.9999984289167783,0.9971849964761651,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.1083951302472726,0.05423149529702068,0
0.2,0,0.05,4,46,0.9999999986325152,0.937289510110208,1.0,1.0,0,0,0,0,1.0,0.9623573617768475,0,0,0.3004163331660449,0.04308565393116535,0
