# v1.3 Round Raw Data Pack
# Generated: 2026-04-26
# Sources:
# - v13_blocking_diagnostic_summary.csv
# - v13_blocking_diagnostic_runs.csv

## BEGIN v13_blocking_diagnostic_summary.csv
test_name,scenario,stable_run_rate,failure_rate,recovered_run_rate,avg_final_stability,avg_min_stability,avg_final_trust,avg_min_trust,avg_final_disturbance,avg_max_disturbance,avg_final_cognitive_distortion,avg_max_cognitive_distortion,trust_first_rate,disturbance_first_rate,cognition_first_rate,tie_first_rate,no_stressor_rate,note
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,22,64,0.9716857949244502,0.6513934237987361,0.99924615326516,0.8394223792162392,0.10878968341029535,0.19198405315061862,0.7466666666666667,7,18,0,1,0,,0.8821597141375092,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,23,65,0.963414978817352,0.8007981154888382,0.999997201522144,0.8480301194527414,0.6024422782273599,0.24144727293460796,1.0,,,1,0,0,,0.8384745233397713,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,24,66,0.986987917083146,0.7816975737342244,0.9999627332946613,0.9060834182047817,0.11624965525689701,0.1896774053870603,0.98,36,39,0,1,0,,0.8474871704466937,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,25,67,0.8676697572782412,0.6437736534932116,0.9998842094352446,0.6964491965613328,0.18084387418305253,0.22113219496354206,0.88,3,5,0,1,0,,0.8388017715796107,tie
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,26,68,0.9975383564112694,0.7594531762057982,0.999999790389162,1.0,0.09590895261799223,0.1459858812580314,0.96,91,93,0,1,0,,0.8316658629403828,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,27,69,0.8631879499359839,0.7572888212202784,0.9999069842414577,0.810502333432348,0.13781915866640132,0.1876869078399312,0.9466666666666667,132,133,0,1,0,,0.8455492949490175,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,28,70,0.9713293407294,0.5803411751137368,0.9999688852943305,0.8467861688078481,0.6117500969924599,0.23529155188416384,0.8266666666666667,6,16,0,1,0,,0.8533759714447146,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_080,29,71,0.9878271086819396,0.6027411769837128,0.9999725282226481,0.8492707901321179,0.15432700020176424,0.2084521799572857,0.8866666666666667,12,16,0,1,0,,0.8341723552564021,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,0,42,0.9904856878243332,0.7732321710131134,0.9998158381381984,0.8407900495639561,0.19506814382363524,0.20593401353583884,0.9733333333333334,114,118,0,1,0,,0.8234100140570034,disturbance
blocking_diagnostic_v13,disturbance_high_fmin_005_agov_100,1,43,0.9309439314280847,0.5811195515692751,0.9997470734875065,0.8394267016140442,0.20214849750844538,0.1843637014927364,0.8333333333333334,45,49,0,1,0,,0.8621031068984384,disturbance
