test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization
cognition_channel,cognition_amplified,8,50,0.7784168966144878,0.6172849544469501,0.8921780739847986,0.6225775636863049,0.11383838393136425,0.37518847839247843,0.09,9,,0,0,1,never_recovered,0.8499801456
cognition_channel,cognition_amplified,9,51,0.6199849727869496,0.5301663992631916,0.9017573516035302,0.4225362268471655,0.20421840485727683,0.2949292250996911,0.06,6,,0,0,1,never_recovered,0.8897165456
cognition_channel,cognition_amplified,10,52,0.7426754027383585,0.6523421547785812,0.8947004484270283,0.48409294273508857,0.19488745281430858,0.20543957278490887,0.07,7,,0,0,1,never_recovered,0.8620915856000001
cognition_channel,cognition_amplified,11,53,0.6607008598319396,0.6325025323764092,0.892,0.47185781102174074,0.23379608177204067,0.24538617180466465,0.11,3,23,0,1,1,ended_below_threshold,0.8513946400000001
cognition_channel,cognition_amplified,12,54,0.6463269051768801,0.56443859246842,0.8955863890466729,0.46691221924664217,0.14391731206793185,0.5369056944290492,0.12,5,40,0,1,1,ended_below_threshold,0.8598226112
cognition_channel,cognition_amplified,13,55,0.7102463114373159,0.6117173214574567,0.892,0.5410563203023011,0.27119039758729224,0.3033720591489911,0.05,5,,0,0,1,never_recovered,0.88195352
cognition_channel,cognition_amplified,14,56,0.6698735667068764,0.6569200525435662,0.892,0.49159148665245156,0.2878271636724501,0.3313775968242957,0.06,6,,0,0,1,never_recovered,0.8708915856
cognition_channel,cognition_amplified,15,57,0.6274509989473503,0.5779514708351485,0.8727650032045227,0.5064122854921944,0.27302222676167404,0.4521200387554601,0.03,3,,0,0,1,never_recovered,0.8551281456
cognition_channel,cognition_amplified,16,58,0.7444747108332725,0.6682973982991385,0.9037167982869514,0.5061959665969138,0.1931467681499346,0.1852288938298196,0.18,18,,0,0,1,never_recovered,0.904383719968
cognition_channel,cognition_amplified,17,59,0.7906769922168054,0.571535046776039,0.8870667009879324,0.6434696627723211,0.16403683569019298,0.2522322817950784,0.03,3,,0,0,1,never_recovered,0.8528922799680001
cognition_channel,cognition_amplified,18,60,0.6161277126760732,0.5871971481423379,0.8992090203109939,0.433540734806424,0.2211094115347882,0.34443818017750305,0.15,15,,0,0,1,never_recovered,0.8693635712
cognition_channel,cognition_amplified,19,61,0.7625232154591881,0.6225427054675915,0.892,0.5388881871801912,0.12962922276182112,0.14427507335397322,0.16,16,,0,0,1,never_recovered,0.87756056
derived_trust_cap,stress_derived_cap,0,42,0.9999999999999978,0.892,0.9999999999999978,0.9567154686655391,0.41400645893315274,0.19761035059860155,1.0,,,1,0,0,,0.998
