step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
34,0.8074431396219788,0.4492581367772731,0.7501413660308818,0.9358602684412348,0.11000000000000001,0.079,0.0025595999999999995,0.6420138000000001,0.65
35,0.806232900005984,0.4655052754188992,0.7550417544105964,0.9353501329296888,0.13999999999999999,0.10999999999999999,0.003564,0.640842,0.6
36,0.8025320436185897,0.45311126776291166,0.7598493638695382,0.9323819251835678,0.11000000000000001,0.086,0.0027863999999999996,0.6417492,0.6
37,0.7989114878318618,0.46304417061858166,0.7645536286186759,0.929185194395691,0.19999999999999998,0.152,0.004924799999999999,0.6392544000000001,0.6
38,0.7973461702624827,0.46262522718685617,0.7691752232478284,0.9250865958905188,0.11000000000000001,0.08099999999999999,0.0026244,0.6419382,0.55
39,0.7941671731078302,0.4650852791631118,0.7737009957522615,0.9199531215805206,0.155,0.12,0.003888,0.640464,0.55
40,0.794937434608489,0.4878693786344366,0.7781418812385269,0.9159105200788169,0.125,0.09,0.0029159999999999998,0.641598,0.55
41,0.7973870748304781,0.508495102348582,0.7824937304790597,0.9140967765507743,0.13999999999999999,0.10500000000000001,0.0034019999999999996,0.6410310000000001,0.55
42,0.7935401009540969,0.4938475880024721,0.786763176750043,0.9146410762094147,0.10999999999999999,0.08099999999999999,0.0026244,0.6419382,0.55
43,0.7900533320113003,0.4877894956587179,0.7909414436691153,0.9105385919904656,0.16999999999999998,0.142,0.0046007999999999995,0.6396324000000001,0.5
44,0.7903406882514449,0.4968384103310416,0.7950437653862623,0.9067434814543557,0.125,0.092,0.0029807999999999996,0.6415224,0.45
45,0.7933745377314746,0.4823493167121037,0.7990641949265208,0.911979899307035,0.125,0.10400000000000001,0.0033695999999999995,0.6410688,0.45
46,0.8018906087331888,0.5057562638260066,0.8030103154243516,0.9183308151408204,0.08,0.064,0.0020735999999999997,0.6425808000000001,0.5
47,0.8013481648580727,0.5015358201068204,0.8068740252751855,0.9140175650910886,0.125,0.10799999999999998,0.0034991999999999996,0.6409176000000001,0.55
48,0.8004101060027274,0.4860383449857026,0.8106631565419761,0.9147377605391902,0.125,0.097,0.0031428,0.6413334,0.5
49,0.8028985816393689,0.4962345933055703,0.8143795559625954,0.9138065325236016,0.11000000000000001,0.08199999999999999,0.0026568,0.6419004,0.5
50,0.803602514210073,0.505013365320284,0.8180214291738093,0.9135445840523131,0.125,0.097,0.0031428,0.6413334,0.5
51,0.8029831692211304,0.49005845288638705,0.8215927773186775,0.9155981967245443,0.11000000000000001,0.088,0.0028511999999999995,0.6416736000000001,0.5
52,0.807392476897306,0.48942031494674837,0.8250964639627666,0.9209275377325993,0.08,0.064,0.0020735999999999997,0.6425808000000001,0.5
53,0.8090759366173288,0.49993729145961596,0.8285296579766588,0.9184097631447836,0.11000000000000001,0.08099999999999999,0.0026244,0.6419382,0.55
54,0.8078931870780591,0.4955841878746824,0.8318916693323073,0.9197093395499143,0.155,0.12,0.003888,0.640464,0.55
55,0.8077484539148312,0.47776777822315897,0.8351924326085849,0.923641909498343,0.095,0.071,0.0023003999999999998,0.6423162,0.6
56,0.7968671156768233,0.45390788652777925,0.8384233406976266,0.922239112962901,0.15499999999999997,0.125,0.00405,0.640275,0.6
57,0.8031593419246861,0.4678723491068227,0.841596680662801,0.9284361639340283,0.08,0.062,0.0020088,0.6426564000000001,0.6
58,0.7951146611272226,0.4329491191555168,0.84470688842903,0.9246289275527116,0.095,0.071,0.0023003999999999998,0.6423162,0.6
59,0.7894513635795437,0.44731021268187365,0.8477559402699653,0.9209211854643822,0.095,0.072,0.0023328,0.6422784000000001,0.55
60,0.7851673066448054,0.44913935601169863,0.850739687758893,0.9154358418921662,0.16999999999999998,0.13499999999999998,0.004373999999999999,0.639897,0.55
61,0.7821425365518435,0.43723708115664534,0.8536686832582149,0.9114701377754244,0.125,0.091,0.0029483999999999995,0.6415602,0.5
62,0.7824613812838203,0.4392473697976899,0.8565417783450024,0.9104221167757951,0.095,0.072,0.0023328,0.6422784000000001,0.55
63,0.782953732270318,0.4495124175357432,0.8593550460148387,0.9088357558794307,0.13999999999999999,0.11399999999999999,0.0036935999999999996,0.6406908,0.4
64,0.7826414770619512,0.44653196889805125,0.8621121900684503,0.9082182277999505,0.13999999999999999,0.126,0.004082399999999999,0.6402372000000001,0.4
65,0.7785018435424459,0.41129208386933847,0.8648192692064175,0.9066612909898666,0.095,0.075,0.00243,0.6421650000000001,0.4
66,0.7748466099651716,0.41321515785147855,0.867473124388432,0.9038977509773751,0.095,0.076,0.0024624,0.6421272000000001,0.35
67,0.767729711201029,0.4289532637890149,0.8700736772154254,0.9002715677986075,0.11000000000000001,0.092,0.0029807999999999996,0.6415224,0.3
68,0.7664698874025008,0.42530842784782213,0.8726194405817713,0.9043058939513167,0.15499999999999997,0.143,0.004633199999999999,0.6395946,0.3
69,0.773202991901414,0.43537227286395136,0.8751169152595282,0.9197791402158932,0.13999999999999999,0.121,0.003920399999999999,0.6404262000000001,0.35
70,0.7754665562051887,0.43660616763226284,0.8775683953235074,0.9167467011332013,0.095,0.079,0.0025595999999999995,0.6420138000000001,0.5
71,0.7796471046399482,0.4462640271065016,0.8799680032275514,0.9250486688488738,0.155,0.13299999999999998,0.004309199999999999,0.6399726,0.5
72,0.7850562463544943,0.4518833522298725,0.88232316631964,0.9232996137690807,0.11000000000000001,0.095,0.0030779999999999996,0.6414090000000001,0.45
73,0.791302195873218,0.4396199942240048,0.88463271854003,0.935198263664665,0.095,0.086,0.0027863999999999996,0.6417492,0.45
74,0.7910959294235008,0.44072508559272616,0.8868975345644857,0.9329696203879767,0.11000000000000001,0.077,0.0024947999999999997,0.6420894,0.45
75,0.7845056947092572,0.43774923441784735,0.8891136529980471,0.926847468454377,0.16999999999999998,0.143,0.004633199999999999,0.6395946,0.45
76,0.7897589636287233,0.44835902204574624,0.8912878582228293,0.9323126587431021,0.13999999999999999,0.119,0.0038555999999999994,0.6405018,0.45
77,0.799571704401312,0.45758668036872824,0.8934190008032941,0.9394575110162823,0.13999999999999999,0.126,0.004082399999999999,0.6402372000000001,0.4
78,0.8059079852793186,0.47165341732821997,0.8955125374006997,0.9418572925155054,0.08,0.056999999999999995,0.0018467999999999998,0.6428454,0.55
79,0.8032770644731638,0.4719202709853171,0.8975635883315721,0.9373545098037773,0.11000000000000001,0.07999999999999999,0.0025919999999999997,0.641976,0.6
80,0.8016304122206084,0.48241310599481163,0.8995729825383609,0.9322826390804074,0.13999999999999999,0.10400000000000001,0.0033695999999999995,0.6410688,0.6
81,0.7965862125812888,0.46774738113539327,0.9015425629640207,0.927173838443613,0.13999999999999999,0.11099999999999999,0.0035963999999999996,0.6408042,0.55
82,0.7957316497972435,0.4661806233310979,0.9034739632787524,0.9241007408222925,0.125,0.10300000000000001,0.0033371999999999994,0.6411066000000001,0.5
83,0.7913058047593335,0.46622843689235055,0.9053658316342357,0.9186058333230293,0.155,0.13299999999999998,0.004309199999999999,0.6399726,0.5
84,0.7981701443959175,0.4892312700984802,0.9072230372299233,0.9197554971784848,0.11000000000000001,0.088,0.0028511999999999995,0.6416736000000001,0.5
85,0.7886060965378997,0.4433422992967695,0.9090425316311503,0.9150557871662848,0.13999999999999999,0.11199999999999999,0.0036287999999999993,0.6407664000000001,0.5
86,0.7945938885199425,0.46494497069101676,0.9108255686425437,0.9179081563734177,0.155,0.127,0.0041148,0.6401994,0.5
87,0.797685072413099,0.4831345323554296,0.9125769400201686,0.9148038879743856,0.08,0.062,0.0020088,0.6426564000000001,0.6
88,0.8002808019673173,0.4947538431456948,0.9142934679240596,0.9115403598418664,0.095,0.071,0.0023003999999999998,0.6423162,0.6
89,0.809253197757157,0.5050652636270396,0.9159758555663323,0.9183083420248762,0.11000000000000001,0.07999999999999999,0.0025919999999999997,0.641976,0.6
90,0.8164855370087934,0.5279061072111473,0.9176263154846239,0.9236325763104878,0.08,0.056999999999999995,0.0018467999999999998,0.6428454,0.55
91,0.8218943245144532,0.5278429452681916,0.9192435149510014,0.9341590924397302,0.11000000000000001,0.075,0.00243,0.6421650000000001,0.55
92,0.8160147394296203,0.5109464685959091,0.9208274983418063,0.9291305700399601,0.125,0.10699999999999998,0.003466799999999999,0.6409554000000001,0.6
93,0.818399866042213,0.5206615972042172,0.9223816266743279,0.9304327762451482,0.11000000000000001,0.07999999999999999,0.0025919999999999997,0.641976,0.6
94,0.8170515669520488,0.49552036324711446,0.92390608340698,0.9276420208066748,0.08,0.061,0.0019763999999999997,0.6426942,0.65
95,0.817509852803451,0.5053453304572675,0.9253991754354833,0.925331565723476,0.125,0.094,0.0030456,0.6414468,0.65
96,0.8225933434121819,0.5295513698392578,0.9268647887928239,0.9284313771837324,0.065,0.051000000000000004,0.0016523999999999996,0.6430722,0.7
97,0.8288773090191958,0.5516496473382988,0.9283011119443719,0.9267638125483652,0.095,0.063,0.0020412,0.6426186,0.7
98,0.828032683536666,0.548154146976874,0.9297088595516654,0.92306381929104,0.10999999999999999,0.072,0.0023328,0.6422784,0.7
99,0.8276182080317802,0.5454039318457622,0.9310893273005527,0.9197678966260939,0.095,0.063,0.0020412,0.6426186,0.7
