step,avg_trust,avg_disturbance,avg_stability,avg_cognitive_distortion,avg_disturbance_damping,avg_cognitive_filtering,avg_trust_recovery,avg_reinforcement,avg_intervention_total,stability_share,shock_share
66,0.6230096311326215,0.21814626558749306,0.901122481183173,0.18529584055949047,0.042180633452623316,0.25980410188876585,0.20877189637087304,0.48924336828773773,1.0,0.9,0.0
67,0.6156278752130238,0.24121063588646036,0.8928149971989143,0.18652959455393153,0.07353274325357592,0.3345738543059955,0.20613159389517324,0.3747618085452552,0.9889999999999999,0.9,0.1
68,0.6163692145881157,0.23003245292042424,0.8840976254492917,0.19145867575214925,0.12243922985065966,0.3036811007219157,0.2602795224765914,0.2940201469508331,0.98042,0.9,0.05
69,0.6222626481833501,0.22192001961787916,0.8816606973231549,0.19652581166536467,0.08789227165067243,0.2568180897244564,0.3032680908043459,0.3257491478205253,0.9737275999999999,0.9,0.05
70,0.6244072428720268,0.2308269954150861,0.8796978150886743,0.19260835395839546,0.08053706929806316,0.30378415852674284,0.30306323156858117,0.3126155406066128,1.0,0.95,0.1
71,0.621731929782916,0.22163014322212926,0.8796992485350419,0.1993604243994473,0.11028868094270035,0.2993722773523842,0.2506545668011821,0.3286844749037333,0.9889999999999999,0.95,0.0
72,0.618059179634629,0.23261968278735062,0.8820105402411402,0.19721642251770627,0.07515471249588047,0.29392901832311175,0.22549426159827549,0.38584200758273224,0.98042,0.95,0.1
73,0.6170744764964359,0.22154664139668684,0.8829046424082557,0.1879541726456855,0.07326167665763153,0.3419183204298796,0.22275508578631284,0.362064917126176,1.0,0.95,0.0
74,0.616265780218004,0.22404356030683284,0.8882783430206818,0.19171917279537665,0.06699817475836269,0.22888955480677514,0.241449472325927,0.45166279810893517,0.9890000000000001,1.0,0.05
75,0.6182055851893892,0.20390478440513973,0.8926470809736655,0.19707741301621498,0.04333923433548325,0.28342481280351295,0.23099953901049014,0.4422364138505137,1.0,1.0,0.0
76,0.6261601650839353,0.20662030398353762,0.8958671578439311,0.1990634078937,0.0660674630222636,0.2117632951687737,0.2838592837563463,0.43830995805261636,1.0,1.0,0.05
77,0.6335993628027291,0.23465206538165212,0.8958700359473146,0.20972456293568786,0.052030680622684566,0.19308854618461596,0.3355614653689528,0.4083193078237466,0.9890000000000001,0.95,0.1
78,0.632081011456766,0.23361983671711511,0.8977584227440196,0.21276373348618258,0.053124411240217696,0.2303729807193257,0.28721910076262547,0.42928350727783116,1.0,0.95,0.05
79,0.6342924468089172,0.22832193033081977,0.8946186593001295,0.20416565172032097,0.05456631864005161,0.29919104377942296,0.31195066926050835,0.33429196832001706,1.0,0.95,0.05
80,0.6249919566562907,0.23309502980577265,0.8987438647855932,0.20276045309900753,0.061703099898762104,0.26094833871827283,0.21228266152549308,0.465065899857472,1.0,0.9,0.1
81,0.6220350915361375,0.21786613793832005,0.8985430701500224,0.2010851144924906,0.06471698221204503,0.29546791153074203,0.2211176407390018,0.4186974655182111,1.0,0.95,0.0
82,0.6213098235747078,0.24455107942822457,0.8950682080912464,0.19949741512330027,0.05949467898859444,0.28247881605011266,0.26720473420146995,0.379821770759823,0.9890000000000001,0.95,0.1
83,0.623817433717459,0.2231921015188508,0.8911383258102076,0.19839969845793592,0.06520763860193737,0.3090023640210294,0.2721296102095943,0.334080387167439,0.98042,0.9,0.0
84,0.6287477040492048,0.22570998432939932,0.8862209460702857,0.18877260916710284,0.07694938364711164,0.33035651663280047,0.29089151078444125,0.29080258893564664,0.9890000000000001,0.9,0.1
85,0.6408696119168608,0.20764039564175177,0.886344141079267,0.1839318346519579,0.09112359672280211,0.2680070609354167,0.3268080560522735,0.29448128628950765,0.98042,0.9,0.0
86,0.6422612458734188,0.21022214264578487,0.8872636302928736,0.18750013127075943,0.1230504793930903,0.2934526685975427,0.26542817681177583,0.31806867519759113,1.0,0.95,0.05
87,0.646226160673111,0.19740467862326277,0.8893840727977229,0.1786549728117606,0.09569861983126635,0.3269308788992884,0.2628910086212791,0.3034794926481661,0.9889999999999999,0.95,0.05
88,0.6443793765502128,0.1988646507282418,0.8954043038769379,0.18056923140777167,0.07981111191672255,0.2746140658100281,0.21518353143777674,0.39981129083547257,0.9694200000000001,0.95,0.05
89,0.6447839814338766,0.21324646989975599,0.9016573287330576,0.18994706231246608,0.051471156131686444,0.21714618301707334,0.2510353207442687,0.46076734010697146,0.98042,0.95,0.05
90,0.6415504862051534,0.21331563337373532,0.9044287829155667,0.189100952468692,0.0628002170455452,0.27355779994242174,0.23440740412905603,0.42923457888297706,1.0,0.95,0.05
91,0.6353661120811754,0.24027516126802348,0.9024258215912097,0.19187224359949934,0.050662082729694066,0.2831902379924859,0.2580296733763662,0.40811800590145386,1.0,0.95,0.15
92,0.63051611193315,0.22643309648087695,0.9017775113539755,0.1995135573482076,0.0708502514278581,0.24902445149957192,0.24955217194080787,0.41957312513176215,0.9890000000000001,0.95,0.05
93,0.6279826298462547,0.22985255956676784,0.8991664748853954,0.19701720056793465,0.07988895626311998,0.2556989522424356,0.2674301721726099,0.3774019193218345,0.98042,0.95,0.1
94,0.6328206045994044,0.23100538934035306,0.8963595253692971,0.19360777904317378,0.07778682452737017,0.24629764030467646,0.3209503509879437,0.3549651841800096,1.0,0.9,0.1
95,0.626675586335318,0.24685225603129207,0.8919824019368574,0.1944562433133167,0.08261593148493143,0.3183010617308827,0.24969008733847278,0.3493929194457131,1.0,0.9,0.1
96,0.6313153540909687,0.23754382212370398,0.8884123227315539,0.19302245868721518,0.09332499391102426,0.2846824983727905,0.2967866066632162,0.325205901052969,1.0,0.9,0.05
97,0.629420531862517,0.2372053690779131,0.8862078399261822,0.19491050808762742,0.08203036421672105,0.2800149946040088,0.25590745356892863,0.38204718761034145,1.0,0.9,0.05
98,0.6234235027346411,0.233156033440821,0.8868083831442549,0.2053839870234686,0.08465008613708666,0.2663518313746867,0.22840521269431974,0.4095928697939068,0.9889999999999999,0.9,0.05
99,0.6208105496379155,0.24194319446714826,0.8864215635697708,0.2038145674729818,0.07778580471306763,0.2551529484892974,0.2707064107495199,0.396354836048115,1.0,0.9,0.1
