topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
chain,50,0.01,0.02,0.0,0.077,40,82,0.0,0.10204081632653061,46,19,3,0,46,5|5|17|14|3,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,41,83,0.0,0.10204081632653061,45,19,1,0,45,5|5|17|14|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,42,84,0.0,0.10204081632653061,44,19,3,0,44,3|5|17|14|5,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,43,85,0.0,0.10204081632653061,43,19,1,0,43,2|5|17|14|6,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,44,86,0.0,0.10204081632653061,42,19,3,0,42,2|5|17|14|7,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,45,87,0.0,0.10204081632653061,41,19,1,0,41,5|17|14|8,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,46,88,0.0,0.08163265306122448,40,7,4,0,40,5|17|14|9,core_weighted,49
chain,50,0.01,0.02,0.0,0.077,47,89,0.0,0.08163265306122448,39,7,3,0,39,5|17|5|8|10,network_wide,49
chain,50,0.01,0.02,0.0,0.077,48,90,0.0,0.08163265306122448,49,8,1,0,49,4|17|14|10,network_wide,49
chain,50,0.01,0.02,0.0,0.077,49,91,0.0,0.08163265306122448,48,8,1,0,48,3|17|14|10|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,50,92,0.0,0.08163265306122448,47,8,1,0,47,2|17|14|10|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,51,93,0.0,0.10204081632653061,49,9,1,0,49,2|17|14|10|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,52,94,0.0,0.10204081632653061,48,8,1,0,48,1|17|14|10|2|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,53,95,0.0,0.08163265306122448,47,7,4,0,47,17|14|10|2|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,54,96,0.0,0.08163265306122448,46,8,1,0,46,16|14|10|2|3,network_wide,49
chain,50,0.01,0.02,0.0,0.077,55,97,0.0,0.08163265306122448,45,8,1,0,45,15|14|10|2|4,network_wide,49
chain,50,0.01,0.02,0.0,0.077,56,98,0.0,0.08163265306122448,44,8,1,0,44,15|14|10|2|5,network_wide,49
chain,50,0.01,0.02,0.0,0.077,57,99,0.0,0.08163265306122448,43,7,4,0,43,14|14|10|2|6,network_wide,49
chain,50,0.01,0.02,0.0,0.077,58,100,0.0,0.12244897959183673,49,12,1,0,49,13|5|8|10|2|6,network_wide,49
chain,50,0.01,0.02,0.0,0.077,59,101,0.0,0.10204081632653061,48,13,3,0,48,12|14|10|2|6|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,60,102,0.0,0.10204081632653061,47,13,1,0,47,11|14|10|2|6|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,61,103,0.0,0.10204081632653061,46,13,3,0,46,10|14|10|2|6|3,network_wide,49
chain,50,0.01,0.02,0.0,0.077,62,104,0.0,0.12244897959183673,49,13,1,0,49,8|14|10|2|6|3,network_wide,49
chain,50,0.01,0.02,0.0,0.077,63,105,0.0,0.12244897959183673,48,13,3,0,48,7|14|10|2|6|3|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,64,106,0.0,0.12244897959183673,49,13,1,0,49,7|14|10|2|6|5,network_wide,49
chain,50,0.01,0.02,0.0,0.077,65,107,0.0,0.12244897959183673,48,13,1,0,48,5|14|10|2|6|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,66,108,0.0,0.14285714285714285,49,13,1,0,49,4|14|10|2|6|5|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,67,109,0.0,0.14285714285714285,48,13,1,0,48,3|14|10|2|6|5|1|1,network_wide,49
chain,50,0.01,0.02,0.0,0.077,68,110,0.0,0.16326530612244897,47,13,1,0,47,3|5|8|10|2|6|5|1|2,network_wide,49
chain,50,0.01,0.02,0.0,0.077,69,111,0.0,0.16326530612244897,49,13,1,0,49,2|14|10|2|6|5|1|2,network_wide,49
