disturbance_level,coupling_delay,trust_coupling,run_index,seed,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach
0.2,0,0.1,19,61,0.999999999999999,0.9999977061855212,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9338081639045743,0.004391862600122781,0
0.2,0,0.2,0,42,0.999999999999999,0.9895256812108646,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9612529221487879,0.00305611755129117,0
0.2,0,0.2,1,43,0.9892693507332743,0.9978461150300313,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8714393639884132,0.005381933674712181,0
0.2,0,0.2,2,44,0.9999999971256969,0.9999967071339718,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9463604336797328,0.003476280239296696,0
0.2,0,0.2,3,45,0.999999999999999,0.9999994493713615,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8497659049626594,0.005678602324554963,0
0.2,0,0.2,4,46,0.9999999999366169,0.998533373404381,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9023655973646475,0.00389038344834404,0
0.2,0,0.2,5,47,0.999999999999999,0.9980931291969483,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9635725824225542,0.0035659963332021326,0
0.2,0,0.2,6,48,0.9999999999997176,0.9999999490222126,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5802204660737018,0.011419024333670808,0
0.2,0,0.2,7,49,0.999999999999999,0.9999561985257451,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8655165203488833,0.0035790065717400134,0
0.2,0,0.2,8,50,0.9999999999995731,0.9939898912716522,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6913539179217749,0.012464167859874314,0
0.2,0,0.2,9,51,0.9999999998401926,0.9841277999678807,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.7235403475520547,0.012543274362098731,0
0.2,0,0.2,10,52,0.999999999999999,0.9992335977314488,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9574997933898627,0.0032068004913556893,0
0.2,0,0.2,11,53,0.999999999999999,0.9999971552889891,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8245382563508702,0.004872302149733398,0
0.2,0,0.2,12,54,0.9999999999999972,0.9999999943494327,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9511281249006206,0.0022702853898860873,0
0.2,0,0.2,13,55,0.999999999999999,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0.0005113789435544636,0
0.2,0,0.2,14,56,0.999999999999999,0.9888584730232376,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.973761563372363,0.0020239329749691393,0
0.2,0,0.2,15,57,0.9999999999999987,0.999999999999999,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9985806079490567,0.001710075588504366,0
0.2,0,0.2,16,58,0.999999999999999,0.9998984987598071,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8312508967255715,0.007448327158549497,0
0.2,0,0.2,17,59,0.9999988511202705,0.9999682727926124,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9666276792839738,0.002838440911858291,0
0.2,0,0.2,18,60,0.999999999999999,0.9777325935458432,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8138217263002518,0.006416124129296672,0
0.2,0,0.2,19,61,0.999999999999999,0.9999977061855212,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.9341409879986634,0.004316791713606347,0
0.2,1,0.0,0,42,0.999999999999995,0.827350937767486,1.0,0.85,0,0,0,1,0.9594661820497681,0.6531686749696612,1,0,-0.5172396508167901,0.14460439911554032,0
0.2,1,0.0,1,43,0.9747738339113733,0.7937849541084643,1.0,0.77,0,1,0,1,0.8386954898207302,0.6449568019780808,1,1,-0.08892598913781648,0.14677937997580376,0
0.2,1,0.0,2,44,0.9938152670272148,0.9153200285815606,1.0,0.71,0,0,0,1,0.8620302917611562,0.7755836619289613,1,0,-0.16284831859025223,0.14388403411795342,0
0.2,1,0.0,3,45,0.9999972924285424,0.9780250606813228,1.0,0.59,0,0,0,1,1.0,0.852048435416361,1,0,-0.1815123890502839,0.15515566141653872,0
0.2,1,0.0,4,46,0.9999999925368515,0.7943849894369212,1.0,0.87,0,1,0,0,1.0,0.6647704656889621,1,1,-0.14746866351628218,0.12903197399134803,0
0.2,1,0.0,5,47,0.9999944491102096,0.7937550827667462,1.0,0.58,0,1,0,1,1.0,0.6306839904432242,1,1,-0.7342864799271186,0.1509170685100024,0
0.2,1,0.0,6,48,0.9999999017839877,0.9075076584159687,1.0,0.41,0,0,0,1,0.9487562324652716,0.7500943650449128,1,0,-0.14600596302437857,0.23195009426565175,0
0.2,1,0.0,7,49,0.9999999931601267,0.8274176212245556,1.0,0.8,0,0,0,1,0.9889725118509418,0.683050602375728,1,0,-0.14446992492967492,0.14595168186477422,0
0.2,1,0.0,8,50,0.9999999994208042,0.5467904756206093,1.0,0.47,0,1,0,1,1.0,0.2962550717309007,1,1,-0.3508335911483409,0.2598972915371298,0
0.2,1,0.0,9,51,0.9744479284633205,0.7303340517576539,1.0,0.4,0,1,0,1,0.8168701441578572,0.5151777106500981,1,1,0.509586467771879,0.22953648301162288,0
0.2,1,0.0,10,52,0.9999999999999987,0.8273421732137746,1.0,0.67,0,0,0,1,1.0,0.6725160475713636,1,0,-0.2869767359535277,0.1461541067444321,0
0.2,1,0.0,11,53,0.9999999999999961,0.9722251690274846,1.0,0.77,0,0,0,1,0.9189362518172693,0.8489382955093767,1,0,-0.28586836334963783,0.1381011160162392,0
0.2,1,0.0,12,54,0.9932331261382894,0.9398543683551704,1.0,0.9,0,0,0,1,0.8555821558966274,0.7887703558239867,1,0,-0.02749930024049725,0.07740571119756932,0
0.2,1,0.0,13,55,0.9999999385075508,0.9242584056319374,1.0,1.0,0,0,0,0,0.9799481345673243,0.8058282738260075,0,0,-0.16070386379967805,0.08513711183618933,0
0.2,1,0.0,14,56,0.9999999999999939,0.7924886378953591,1.0,0.72,0,1,0,1,0.9032344486461543,0.5910096690052656,1,1,-0.23536385209367183,0.1420954165521703,0
0.2,1,0.0,15,57,0.9660760059833748,0.9129775160614371,1.0,1.0,0,0,0,0,0.820207520739216,0.7694130536162711,0,0,-0.2918160459320374,0.0814649034748434,0
0.2,1,0.0,16,58,0.9999999143967425,0.8891568200586827,1.0,0.41,0,0,0,1,0.9983200974449304,0.78373812102413,1,0,-0.4283207848529907,0.20279024581018704,0
0.2,1,0.0,17,59,0.9999532197477258,0.9048546112026127,1.0,0.78,0,0,0,1,1.0,0.7793609745452506,1,0,-0.20103550802315803,0.12448744057505765,0
