disturbance_level,coupling_delay,trust_coupling,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach,node_a_final_trust,node_b_final_trust
0.2,1,0.1,0.9996471101409796,0.9977202256126338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294060863785966,0.0038553316543522924,0.0,1.0,1.0
0.2,1,0.2,0.9996471101409796,0.9977352784888927,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330669889568405,0.003638289505160766,0.0,1.0,1.0
0.2,2,0.0,0.998823937775341,0.9164707854002234,1.0,0.9205,0.0,0.1,0.0,0.45,0.5,0.1,-0.009818120541732518,0.08753576262364962,0.0,0.962744369829909,0.7947541214187593
0.2,2,0.01,0.9992327852595926,0.9565139382791334,1.0,0.9605,0.0,0.1,0.0,0.15,0.25,0.1,0.24895331231810172,0.04820511572430348,0.0,0.9874300881151156,0.8957544556770314
0.2,2,0.02,0.9993202465845865,0.9794898434323928,1.0,0.9865,0.0,0.0,0.0,0.15,0.15,0.0,0.5150627340905565,0.024460922218560322,0.0,0.994213326986995,0.9527409022556895
0.2,2,0.05,0.9996235850859341,0.9954877894128844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487377788232745,0.006489659779974627,0.0,0.9984641794251307,0.9974955853678382
0.2,2,0.1,0.9996353171776095,0.9977378311252748,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285584230265664,0.004133907183007606,0.0,1.0,1.0
0.2,2,0.2,0.9996353171776095,0.997752306529776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323026919193993,0.003964324941823149,0.0,1.0,1.0
0.4,0,0.0,0.9989017927591775,0.919934309391436,1.0,0.9225,0.0,0.1,0.0,0.45,0.5,0.1,0.024207315873612092,0.085015893542264,0.0,0.9629383698834703,0.801126530995424
0.4,0,0.01,0.9992750347724725,0.9588739977634371,1.0,0.9640000000000001,0.0,0.05,0.0,0.15,0.2,0.05,0.27143819861559165,0.04609799217713352,0.0,0.9872231979083959,0.8999304394436736
0.4,0,0.02,0.9993648418983339,0.9803717213845022,1.0,0.9875,0.0,0.0,0.0,0.15,0.15,0.0,0.5314648669844264,0.022916282186552967,0.0,0.9942658382398821,0.9542858844224525
0.4,0,0.05,0.9996620460623594,0.9955677174147552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442940830922779,0.006025542558671772,0.0,0.9985331001779498,0.9972951299252231
0.4,0,0.1,0.9996666888985304,0.9978086799328235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276302060599475,0.003639471366147295,0.0,1.0,1.0
0.4,0,0.2,0.9996666888985304,0.9978213514112013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293630994893549,0.0034376569311847425,0.0,1.0,1.0
0.4,1,0.0,0.9988403641656569,0.9164700851656772,1.0,0.9185000000000001,0.0,0.1,0.0,0.45,0.5,0.1,-0.003899011176663703,0.08811631424941722,0.0,0.9623596371112619,0.7946005500218971
0.4,1,0.01,0.9992481842124807,0.9564320221565273,1.0,0.9605,0.0,0.1,0.0,0.15,0.25,0.1,0.2507661770479638,0.048453435750052065,0.0,0.9870730796978261,0.8957855535634474
0.4,1,0.02,0.999337752357078,0.9794173190852027,1.0,0.9869999999999999,0.0,0.0,0.0,0.15,0.15,0.0,0.5139936804164603,0.024398873897979775,0.0,0.9942685914847283,0.9526174059914556
0.4,1,0.05,0.9996371132598162,0.9954040082003937,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845919318210916,0.00644078158254059,0.0,0.9984914048269211,0.9973477085310364
0.4,1,0.1,0.9996471101409796,0.9977202256126338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290584797161502,0.004052647489544732,0.0,1.0,1.0
0.4,1,0.2,0.9996471101409796,0.9977352784888927,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327852330077734,0.0038476744145380685,0.0,1.0,1.0
0.4,2,0.0,0.9988239377940943,0.9164707849239889,1.0,0.9205,0.0,0.1,0.0,0.45,0.5,0.1,-0.010491563847466846,0.08768916760409376,0.0,0.9627443699898466,0.7947541267797222
0.4,2,0.01,0.9992327852637756,0.9565139377378916,1.0,0.9605,0.0,0.1,0.0,0.15,0.25,0.1,0.24854546774932232,0.04840155554970436,0.0,0.9874300882863555,0.8957544602744705
0.4,2,0.02,0.9993202465845836,0.9794898432922297,1.0,0.9865,0.0,0.0,0.0,0.15,0.15,0.0,0.5146570376310111,0.024662946506610103,0.0,0.9942133269869764,0.9527409021542944
0.4,2,0.05,0.9996235850859339,0.9954877894128845,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483560780546732,0.006674810670476226,0.0,0.9984641794251307,0.9974955853678382
0.4,2,0.1,0.9996353171776093,0.9977378311252749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928148950608999,0.004337160870520526,0.0,1.0,1.0
0.4,2,0.2,0.9996353171776095,0.997752306529776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319458943414075,0.004144526800229127,0.0,1.0,1.0
0.6,0,0.0,0.9989017927580208,0.9199343131000932,1.0,0.923,0.0,0.1,0.0,0.45,0.5,0.1,0.02515855411679706,0.0849904465639493,0.0,0.9629383696484923,0.8011265313524957
0.6,0,0.01,0.9992750347724646,0.9588739897223828,1.0,0.9640000000000001,0.0,0.05,0.0,0.15,0.2,0.05,0.27241602864542397,0.04601596491026729,0.0,0.987223197775186,0.8999304257835581
0.6,0,0.02,0.9993648418983355,0.980371721445391,1.0,0.9875,0.0,0.0,0.0,0.15,0.15,0.0,0.5329155090894341,0.022832576436217267,0.0,0.9942658382398839,0.9542858844722966
0.6,0,0.05,0.9996620460623594,0.9955677174147552,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447897253412375,0.005983254890074735,0.0,0.9985331001779498,0.9972951299252231
0.6,0,0.1,0.9996666888985304,0.9978086799328235,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9278266178144301,0.00360892880882679,0.0,1.0,1.0
0.6,0,0.2,0.9996666888985304,0.9978213514112013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9293924318304949,0.0034422273564669722,0.0,1.0,1.0
0.6,1,0.0,0.9988403641416086,0.9164700941368524,1.0,0.9185000000000001,0.0,0.1,0.0,0.45,0.5,0.1,-0.0024847397344847115,0.08808203998229305,0.0,0.9623596366703315,0.7946005722439868
0.6,1,0.01,0.9992481842123512,0.9564320256851475,1.0,0.9605,0.0,0.1,0.0,0.15,0.25,0.1,0.2519475447817357,0.048369207928995774,0.0,0.9870730794553527,0.8957855506992773
0.6,1,0.02,0.9993377523570798,0.9794173192195572,1.0,0.9869999999999999,0.0,0.0,0.0,0.15,0.15,0.0,0.5153801788129292,0.02431879907836021,0.0,0.9942685914847301,0.9526174061034063
0.6,1,0.05,0.9996371132598162,0.9954040082003939,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8467123078027875,0.006375273044141356,0.0,0.9984914048269211,0.9973477085310364
0.6,1,0.1,0.9996471101409796,0.9977202256126338,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294459434533433,0.004015145277838904,0.0,1.0,1.0
0.6,1,0.2,0.9996471101409796,0.9977352784888927,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330209521697336,0.003812794716495598,0.0,1.0,1.0
0.6,2,0.0,0.9988239377640274,0.9164707952334565,1.0,0.9205,0.0,0.1,0.0,0.45,0.5,0.1,-0.008977768164421331,0.08764621265324321,0.0,0.9627443694700363,0.7947541611230896
0.6,2,0.01,0.9992327852633356,0.9565139397099867,1.0,0.9605,0.0,0.1,0.0,0.15,0.25,0.1,0.25009120286956493,0.04830322004648781,0.0,0.9874300879344599,0.8957544550706096
0.6,2,0.02,0.9993202465845862,0.9794898433929735,1.0,0.9865,0.0,0.0,0.0,0.15,0.15,0.0,0.516058335290312,0.024577619308149706,0.0,0.9942133269869794,0.9527409022412192
0.6,2,0.05,0.9996235850859341,0.9954877894128847,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8492648572288125,0.0066149878910993195,0.0,0.9984641794251307,0.9974955853678382
0.6,2,0.1,0.9996353171776093,0.9977378311252748,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287763355620289,0.004274864066247115,0.0,1.0,1.0
0.6,2,0.2,0.9996353171776095,0.997752306529776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9323889207992326,0.004095578267182298,0.0,1.0,1.0
