step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_effective_info,stable_share
67,0.796968107346115,0.4949014240111704,0.8701265810004749,0.9126738396256482,0.095,0.074,0.6415035,0.45
68,0.796484842699209,0.49451341497370266,0.8726725411125577,0.9166334193339756,0.10999999999999999,0.101,0.64022775,0.45
69,0.8131947247894594,0.5068761276157174,0.8751705787631824,0.9472706806574808,0.095,0.079,0.6412672500000001,0.5
70,0.8181890084583812,0.5077562693958251,0.8776218191279043,0.9489296790548367,0.065,0.054000000000000006,0.6424485000000001,0.55
71,0.8215448665339862,0.5200544725642551,0.88002292876508,0.9504674247241216,0.095,0.077,0.64136175,0.6
72,0.825848804311339,0.5252736954497447,0.8823795653473463,0.9486072603123056,0.065,0.046,0.6428265000000001,0.65
73,0.8303763543594782,0.5139465913513981,0.8846894114516395,0.9543432906860956,0.065,0.052000000000000005,0.6425430000000001,0.65
74,0.828378069819719,0.5146618349412673,0.8869521831812026,0.95162697648959,0.11000000000000001,0.073,0.6415507500000001,0.65
75,0.8247230077613888,0.5155235227443269,0.8891707887405771,0.9471130119755855,0.095,0.06999999999999999,0.6416925,0.65
76,0.8293563093700916,0.5285191251700964,0.891346325508489,0.9467507273072219,0.095,0.064,0.641976,0.65
77,0.8380358806421097,0.5403431490886076,0.8934782332485799,0.9525109986967244,0.095,0.076,0.6414090000000001,0.65
78,0.8437448915677308,0.5530262171510352,0.8955713308455314,0.9542840210260621,0.05,0.036,0.6432990000000001,0.7
79,0.8407666323887868,0.5525647591904732,0.8976213764819686,0.949943345800319,0.095,0.062,0.6420705000000001,0.75
80,0.8397992543640151,0.5637047842401606,0.8996305240754043,0.9454899757691196,0.11000000000000001,0.071,0.6416452500000001,0.75
81,0.8365771414536972,0.5507171362107196,0.9016008833641734,0.9414683309845897,0.095,0.062,0.6420705000000001,0.75
82,0.8370928921539582,0.5505546648170151,0.9035328405913644,0.9390545899287759,0.08,0.057999999999999996,0.6422595,0.8
83,0.8337676238870702,0.55065225887722,0.9054239931140854,0.9341131757006952,0.13999999999999999,0.1,0.640275,0.8
84,0.8398945774417973,0.5740817200854988,0.9072812231293209,0.9327957213202586,0.08,0.053000000000000005,0.64249575,0.75
85,0.8311797596001071,0.5256224580379956,0.9091013255676514,0.9291844478242283,0.095,0.063,0.64202325,0.7
86,0.8363325267522066,0.5500604697787737,0.9108857629463284,0.9299640388552252,0.095,0.062,0.6420705000000001,0.75
87,0.8378210212669235,0.5622470127421485,0.9126359279299588,0.9268689651123004,0.065,0.05,0.6426375,0.75
88,0.8389629814468688,0.5726679362513837,0.9143509760953951,0.9235286290669109,0.095,0.062,0.6420705000000001,0.75
89,0.8446458167216763,0.5825527442010237,0.9160330239506503,0.9283990406415377,0.065,0.051000000000000004,0.64259025,0.7
90,0.8502325710307828,0.6037684174354682,0.917681860928238,0.9328213120212651,0.08,0.054000000000000006,0.6424485000000001,0.7
91,0.8550968567195231,0.6029285783811537,0.9192978536690191,0.9413666447204081,0.095,0.062,0.6420705000000001,0.75
92,0.8523403884506283,0.5878654994359315,0.920882693921012,0.9377971275145004,0.08,0.052000000000000005,0.6425430000000001,0.8
93,0.8544218992233802,0.5975839448083384,0.9224364121033574,0.9387893585411625,0.08,0.052000000000000005,0.6425430000000001,0.8
94,0.8529884623590445,0.5716335461241144,0.9239606065022331,0.9365572036466652,0.05,0.033999999999999996,0.6433935,0.8
95,0.8521788968107,0.5815733407859274,0.9254525862660115,0.9343483930076752,0.11000000000000001,0.076,0.6414090000000001,0.8
96,0.8601305209986982,0.6041861388425346,0.926917510114617,0.9390544097089049,0.05,0.033999999999999996,0.6433935,0.8
97,0.8645494117558912,0.625236580337474,0.928353180970873,0.9376670087781311,0.065,0.043,0.64296825,0.8
98,0.8630988805547775,0.6209800777884051,0.9297597852289279,0.934005498429961,0.095,0.06,0.6421650000000001,0.85
99,0.8625775387146934,0.6174575908456271,0.9311396706610593,0.931025775290507,0.065,0.041999999999999996,0.6430155,0.85
