topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
random-sparse,50,0.01,0.02,0.0,0.1,14,56,0.0,0.14285714285714285,39,8,6,0,39,1|12|4|1|10|5|10,network_wide,114
random-sparse,50,0.01,0.02,0.0,0.1,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|4|1|10|6|11,network_wide,119
random-sparse,50,0.01,0.02,0.0,0.1,16,58,0.0,0.12244897959183673,37,8,102,0,37,12|4|1|10|5|12,network_wide,98
random-sparse,50,0.01,0.02,0.0,0.1,17,59,0.0,0.10204081632653061,36,8,102,0,36,11|4|1|10|6|13,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.1,18,60,0.0,0.10204081632653061,35,8,102,0,35,10|4|1|10|6|14,network_wide,106
random-sparse,50,0.01,0.02,0.0,0.1,19,61,0.0,0.10204081632653061,34,8,102,0,34,9|4|1|10|6|15,network_wide,110
random-sparse,50,0.01,0.03,0.0,0.05,0,42,0.0,0.3673469387755102,49,11,4,1,49,4|3|2|2|1|2|4|1|4|3|5|1,network_wide,111
random-sparse,50,0.01,0.03,0.0,0.05,1,43,0.0,0.32653061224489793,46,11,4,1,46,3|4|5|1|2|4|1|3|3|5|3,network_wide,125
random-sparse,50,0.01,0.03,0.0,0.05,2,44,0.0,0.3469387755102041,49,11,4,1,49,2|3|5|1|2|4|1|4|3|5|3,network_wide,133
random-sparse,50,0.01,0.03,0.0,0.05,3,45,0.0,0.3469387755102041,48,11,4,1,48,1|4|2|2|1|2|4|1|4|3|5|3|1,network_wide,120
random-sparse,50,0.01,0.03,0.0,0.05,4,46,0.0,0.3673469387755102,49,28,4,1,49,3|5|1|2|4|1|4|3|5|1|1|1,network_wide,123
random-sparse,50,0.01,0.03,0.0,0.05,5,47,0.0,0.3469387755102041,48,11,4,1,48,3|5|1|2|4|1|4|3|5|1|1|1|1,network_wide,125
random-sparse,50,0.01,0.03,0.0,0.05,6,48,0.0,0.3469387755102041,47,11,4,1,47,3|2|2|1|2|4|1|4|3|5|3|1|2,network_wide,111
