test_group,label,run_index,seed,disturbance_coupling,cognition_coupling,node_a_injection,trust_coupling,node_a_final_stability,node_b_final_stability,node_a_stability_rate,node_b_stability_rate,node_a_failure,node_b_failure,node_a_recovered,node_b_recovered,node_a_final_trust,node_b_final_trust,propagated_breach,propagated_failure,synchronization_correlation,avg_stability_gap,simultaneous_breach,coupling_delay
test_c_delay_t_interaction,delay2_t_0.05,18,60,0.2,0.2,0.48,0.05,0.9368689527011499,0.5376481245314436,1.0,0.33,0,1,0,0,0.8134602003563395,0.3396445936241211,1,1,-0.11730702018341922,0.22670647398443675,0,2
test_c_delay_t_interaction,delay2_t_0.05,19,61,0.2,0.2,0.48,0.05,0.9997684732237027,0.811229262721192,1.0,0.28,0,0,0,1,1.0,0.7726487529379894,1,0,-0.11779690132058926,0.19376410034994848,0,2
test_c_delay_t_interaction,delay2_t_0.10,0,42,0.2,0.2,0.48,0.1,0.9975630711167429,0.9401068673926497,1.0,1.0,0,0,0,0,1.0,0.9911044211182652,0,0,0.42028875038403307,0.03754628609450781,0,2
test_c_delay_t_interaction,delay2_t_0.10,1,43,0.2,0.2,0.48,0.1,0.9606352558997735,0.953588081189039,1.0,1.0,0,0,0,0,0.9851269565822144,1.0,0,0,0.33973691035071474,0.04358905296960908,0,2
test_c_delay_t_interaction,delay2_t_0.10,2,44,0.2,0.2,0.48,0.1,0.9944763476838462,0.9719205620160839,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.2775337237458359,0.04286178234100317,0,2
test_c_delay_t_interaction,delay2_t_0.10,3,45,0.2,0.2,0.48,0.1,0.9999854314511337,0.9695699803627336,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.2439874831298107,0.0417537181488341,0,2
test_c_delay_t_interaction,delay2_t_0.10,4,46,0.2,0.2,0.48,0.1,0.9999911998708286,0.9611357117233198,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.32139406167687473,0.03772855647713504,0,2
test_c_delay_t_interaction,delay2_t_0.10,5,47,0.2,0.2,0.48,0.1,0.9999983299717621,0.9407085435436243,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.06569648475226002,0.054523373691564896,0,2
test_c_delay_t_interaction,delay2_t_0.10,6,48,0.2,0.2,0.48,0.1,0.9998697676717547,0.9625373617638399,1.0,0.92,0,0,0,1,1.0,1.0,1,0,-0.00358499222608088,0.07182744682281796,0,2
test_c_delay_t_interaction,delay2_t_0.10,7,49,0.2,0.2,0.48,0.1,0.9999345344610435,0.9516916254665,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.2648368293192541,0.04284945028183316,0,2
test_c_delay_t_interaction,delay2_t_0.10,8,50,0.2,0.2,0.48,0.1,0.9999865527276613,0.9145671984566647,1.0,1.0,0,0,0,0,1.0,1.0,0,0,-0.02381619597370372,0.08034770287952292,0,2
test_c_delay_t_interaction,delay2_t_0.10,9,51,0.2,0.2,0.48,0.1,0.9973749721384404,0.8666907888939844,1.0,0.98,0,0,0,1,1.0,0.9393508001560974,1,0,0.21338634179415703,0.0845030002323589,0,2
test_c_delay_t_interaction,delay2_t_0.10,10,52,0.2,0.2,0.48,0.1,0.9999999977111835,0.9542556685946602,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.28408614598490145,0.04084841299507941,0,2
test_c_delay_t_interaction,delay2_t_0.10,11,53,0.2,0.2,0.48,0.1,0.9993903417557569,0.9837628657058236,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.17831764388492466,0.03883013202044101,0,2
test_c_delay_t_interaction,delay2_t_0.10,12,54,0.2,0.2,0.48,0.1,0.9938037348591501,0.9707991263203767,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4738194516071748,0.022227600288959676,0,2
test_c_delay_t_interaction,delay2_t_0.10,13,55,0.2,0.2,0.48,0.1,0.9999999967848652,0.9870073740011538,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5586165635610363,0.0238846349351083,0,2
test_c_delay_t_interaction,delay2_t_0.10,14,56,0.2,0.2,0.48,0.1,0.9994046583793144,0.902078542793438,1.0,1.0,0,0,0,0,1.0,0.9870464250406301,0,0,0.487719586269333,0.038138350391131774,0,2
test_c_delay_t_interaction,delay2_t_0.10,15,57,0.2,0.2,0.48,0.1,0.9977106147057564,0.9586578858685854,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.503151992330611,0.028047582787925043,0,2
test_c_delay_t_interaction,delay2_t_0.10,16,58,0.2,0.2,0.48,0.1,0.9999997601797196,0.9912686107973967,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.07457603829246895,0.05543933907690221,0,2
test_c_delay_t_interaction,delay2_t_0.10,17,59,0.2,0.2,0.48,0.1,0.9999902688374335,0.9877222679815612,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5611756135048497,0.03894954477313297,0,2
test_c_delay_t_interaction,delay2_t_0.10,18,60,0.2,0.2,0.48,0.1,0.9953962325641166,0.8341742046488866,1.0,1.0,0,0,0,0,1.0,0.9047516190974567,0,0,0.14422742899176516,0.053960358659486174,0,2
test_c_delay_t_interaction,delay2_t_0.10,19,61,0.2,0.2,0.48,0.1,0.9999804932736285,0.9648112628139103,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.1836960637760079,0.04595651407832097,0,2
test_c_delay_t_interaction,delay2_t_0.20,0,42,0.2,0.2,0.48,0.2,0.9975623455504895,0.9401004367043884,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4728297690186824,0.03669650572366542,0,2
test_c_delay_t_interaction,delay2_t_0.20,1,43,0.2,0.2,0.48,0.2,0.9606029670487775,0.9543005579186505,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3723002425428339,0.04173946655140744,0,2
test_c_delay_t_interaction,delay2_t_0.20,2,44,0.2,0.2,0.48,0.2,0.994472189331907,0.9718710026803328,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3095321138801014,0.04118892133570853,0,2
test_c_delay_t_interaction,delay2_t_0.20,3,45,0.2,0.2,0.48,0.2,0.9999852926160692,0.9695500283373765,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3069177481418101,0.03852147033969129,0,2
test_c_delay_t_interaction,delay2_t_0.20,4,46,0.2,0.2,0.48,0.2,0.9999911995912308,0.9640256535232717,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4157468997738313,0.03526198864151985,0,2
test_c_delay_t_interaction,delay2_t_0.20,5,47,0.2,0.2,0.48,0.2,0.9999983214225469,0.9414178385253934,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.10869792488890942,0.05309247196411162,0,2
test_c_delay_t_interaction,delay2_t_0.20,6,48,0.2,0.2,0.48,0.2,0.9998687316876491,0.9625074301530827,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.08805648867552188,0.05437795549122543,0,2
test_c_delay_t_interaction,delay2_t_0.20,7,49,0.2,0.2,0.48,0.2,0.9999343976749536,0.9516542231433313,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.3387130713200678,0.038680008322267076,0,2
test_c_delay_t_interaction,delay2_t_0.20,8,50,0.2,0.2,0.48,0.2,0.9999858309560777,0.9220235652094491,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.06495393793602626,0.06413367913058922,0,2
test_c_delay_t_interaction,delay2_t_0.20,9,51,0.2,0.2,0.48,0.2,0.9973685833439154,0.8946939902899963,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.37785682478701627,0.06470614526548372,0,2
test_c_delay_t_interaction,delay2_t_0.20,10,52,0.2,0.2,0.48,0.2,0.99999999770907,0.9541739003104319,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.30700685596117677,0.03993386255381495,0,2
test_c_delay_t_interaction,delay2_t_0.20,11,53,0.2,0.2,0.48,0.2,0.9993893663586857,0.9837486627475254,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.2792401556025527,0.03492023266845743,0,2
test_c_delay_t_interaction,delay2_t_0.20,12,54,0.2,0.2,0.48,0.2,0.9938035347218087,0.9707977574618738,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.4933837373618561,0.021772356612179185,0,2
test_c_delay_t_interaction,delay2_t_0.20,13,55,0.2,0.2,0.48,0.2,0.9999999967848625,0.9870073739924397,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5571278726913081,0.023901145368929688,0,2
test_c_delay_t_interaction,delay2_t_0.20,14,56,0.2,0.2,0.48,0.2,0.9994046582771016,0.9162855234981547,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.511185019174312,0.037710180281908486,0,2
test_c_delay_t_interaction,delay2_t_0.20,15,57,0.2,0.2,0.48,0.2,0.997710614572651,0.9586578845431974,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.5390827899923105,0.02736346193175069,0,2
test_c_delay_t_interaction,delay2_t_0.20,16,58,0.2,0.2,0.48,0.2,0.9999997592624031,0.9911719568511157,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.12771966411518285,0.051450577782624046,0,2
test_c_delay_t_interaction,delay2_t_0.20,17,59,0.2,0.2,0.48,0.2,0.9999902681209285,0.9873480269158592,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.6047014434684893,0.03522635194212977,0,2
test_c_delay_t_interaction,delay2_t_0.20,18,60,0.2,0.2,0.48,0.2,0.9953866470861745,0.8937153621092088,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.17783435152938323,0.05026108252181656,0,2
test_c_delay_t_interaction,delay2_t_0.20,19,61,0.2,0.2,0.48,0.2,0.9999803163939608,0.9647468217614308,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.22027299188235822,0.04401454820535526,0,2
