lambda_value,run_index,seed,step,psi_base,psi_extended,cluster_variance_term,actual_network_failure_rate,trigger_A_condition_met
0.3,14,56,60,0.5541090123180419,0.5541409074237884,0.0001063170191549391,0.3333333333333333,1
0.3,14,56,61,0.552726970622013,0.5527567621417512,9.930506579397189e-05,0.3333333333333333,1
0.3,14,56,62,0.5518282614819108,0.5518582392886431,9.99260224409431e-05,0.3333333333333333,1
0.3,14,56,63,0.546714690996744,0.5467450374890199,0.00010115497425311357,0.3333333333333333,1
0.3,14,56,64,0.5461198809184602,0.5461473290772381,9.14938625928795e-05,0.3333333333333333,1
0.3,14,56,65,0.5421484830862436,0.5421738305598948,8.449157883701303e-05,0.3333333333333333,1
0.3,14,56,66,0.5425566326190819,0.5425828590126799,8.74213119931947e-05,0.3333333333333333,1
0.3,14,56,67,0.5494832757117082,0.5495134035116788,0.00010042599990186342,0.3333333333333333,1
0.3,14,56,68,0.5484928682234933,0.54852519429022,0.00010775355575541417,0.3333333333333333,1
0.3,14,56,69,0.5526537629469808,0.5526866887969525,0.00010975283323891003,0.3333333333333333,1
0.3,14,56,70,0.5537393041922456,0.5537723493874053,0.00011015065053218999,0.3333333333333333,1
0.3,14,56,71,0.5513155608103998,0.5513501031450151,0.00011514111538445262,0.3333333333333333,1
0.3,14,56,72,0.5454564387588768,0.5454910735843679,0.00011544941830329868,0.3333333333333333,1
0.3,14,56,73,0.5435905511783246,0.5436244220599457,0.00011290293873711689,0.3333333333333333,1
0.3,14,56,74,0.5464506838605077,0.5464854992538507,0.00011605131114347263,0.3333333333333333,1
0.3,14,56,75,0.5573649295067147,0.557403561198641,0.00012877230642091553,0.3333333333333333,1
0.3,14,56,76,0.5583187755141492,0.5583614500667682,0.00014224850872972814,0.3333333333333333,1
0.3,14,56,77,0.5473248905122167,0.5473674888773337,0.00014199455038988357,0.3333333333333333,1
0.3,14,56,78,0.5475782777231795,0.547620203094908,0.00013975123909497242,0.3333333333333333,1
0.3,14,56,79,0.5566025170709785,0.5566397712778278,0.000124180689497718,0.3333333333333333,1
0.3,14,56,80,0.5581812982969193,0.5582146904232813,0.00011130708787347671,0.3333333333333333,1
0.3,14,56,81,0.5609162359216722,0.5609471995511307,0.00010321209819510132,0.3333333333333333,1
0.3,14,56,82,0.5475880823555975,0.5476176442043796,9.853949594035362e-05,0.3333333333333333,1
0.3,14,56,83,0.549193508413256,0.5492219180122918,9.469866345291478e-05,0.3333333333333333,1
0.3,14,56,84,0.5471475921029074,0.5471734073250861,8.60507405958374e-05,0.3333333333333333,1
0.3,14,56,85,0.5497312149525428,0.5497543400794519,7.708375636356892e-05,0.3333333333333333,1
0.3,14,56,86,0.5510933110734124,0.5511141223668207,6.937097802757762e-05,0.3333333333333333,1
0.3,14,56,87,0.5522942693930416,0.5523137307070268,6.487104661729335e-05,0.3333333333333333,1
0.3,14,56,88,0.5558200014483303,0.5558401810165573,6.726522742338907e-05,0.3333333333333333,1
0.3,14,56,89,0.5484842180466691,0.5485054298326699,7.070595333598235e-05,0.3333333333333333,1
0.3,14,56,90,0.5408924130558279,0.5409136652282068,7.08405745964361e-05,0.3333333333333333,1
0.3,14,56,91,0.5410982844825606,0.5411192929628,7.00282674647475e-05,0.3333333333333333,1
0.3,14,56,92,0.5395019010305044,0.5395231990389118,7.099336135772485e-05,0.3333333333333333,1
0.3,14,56,93,0.5434308891418722,0.5434514909585401,6.867272222619791e-05,0.3333333333333333,1
0.3,14,56,94,0.5416457240238796,0.5416664929708442,6.922982321552191e-05,0.3333333333333333,1
0.3,14,56,95,0.5585909816300566,0.5586139443206826,7.65423020866462e-05,0.3333333333333333,1
0.3,14,56,96,0.5594083816977623,0.5594317165428156,7.778281684430476e-05,0.3333333333333333,1
0.3,14,56,97,0.5669618238757191,0.5669862813400705,8.152488117093404e-05,0.3333333333333333,1
0.3,14,56,98,0.5575610505523914,0.5575872185814582,8.722676355636128e-05,0.3333333333333333,1
0.3,14,56,99,0.5607069956870971,0.5607315134887383,8.17260054704325e-05,0.3333333333333333,1
0.3,14,56,100,0.5590941380802281,0.5591172939550815,7.71862495111832e-05,0.3333333333333333,1
0.3,14,56,101,0.5512318386321353,0.5512555340947948,7.898487553163045e-05,0.3333333333333333,1
0.3,14,56,102,0.5514448965462957,0.5514681971332521,7.766862318811534e-05,0.3333333333333333,1
0.3,14,56,103,0.5449922674656303,0.5450161355653002,7.956033223286034e-05,0.3333333333333333,1
0.3,14,56,104,0.5427760885453575,0.542799893237235,7.934897292497676e-05,0.3333333333333333,1
0.3,14,56,105,0.5462289818719367,0.5462510253760882,7.347834717166155e-05,0.3333333333333333,1
0.3,14,56,106,0.553327684746637,0.5533509490399727,7.754764445270653e-05,0.3333333333333333,1
0.3,14,56,107,0.5464285908169132,0.5464537604078186,8.389863635137999e-05,0.3333333333333333,1
0.3,14,56,108,0.5549220748376745,0.5549493969031448,9.107355156754194e-05,0.3333333333333333,1
0.3,14,56,109,0.5572927762126092,0.5573213078089543,9.510532115041818e-05,0.3333333333333333,1
0.3,14,56,110,0.5515444583066791,0.5515736296217453,9.723771688741882e-05,0.3333333333333333,1
0.3,14,56,111,0.5462702573827234,0.5462996380540474,9.793557107987171e-05,0.3333333333333333,1
0.3,14,56,112,0.5526837199400833,0.5527105266968784,8.935585598366448e-05,0.3333333333333333,1
0.3,14,56,113,0.552803689119322,0.552830198526326,8.836469001348801e-05,0.3333333333333333,1
0.3,14,56,114,0.5562590514760813,0.5562844387953971,8.462439771916622e-05,0.3333333333333333,1
0.3,14,56,115,0.5702512506746915,0.570278653569097,9.134298135151636e-05,0.3333333333333333,1
0.3,14,56,116,0.5603399436228449,0.5603716709974683,0.00010575791541158248,0.3333333333333333,1
0.3,14,56,117,0.5609516590549559,0.5609869411855869,0.00011760710210309857,0.3333333333333333,1
0.3,14,56,118,0.5535504127907447,0.5535854610752708,0.00011682761508702721,0.3333333333333333,1
0.3,14,56,119,0.5478575578795608,0.5478920758024055,0.00011505974281578428,0.3333333333333333,1
0.3,14,56,120,0.547755067376213,0.5477899746954819,0.00011635773089607848,0.3333333333333333,1
0.3,14,56,121,0.5444005679381669,0.5444347400042825,0.00011390688705183787,0.3333333333333333,1
0.3,14,56,122,0.5476756966179137,0.5477081875703801,0.00010830317488776521,0.3333333333333333,1
0.3,14,56,123,0.5449119118712499,0.5449470044442081,0.00011697524319406567,0.3333333333333333,1
0.3,14,56,124,0.5481007766958146,0.5481335540889276,0.00010925797704359546,0.3333333333333333,1
0.3,14,56,125,0.5462245935831125,0.5462558436989816,0.00010416705289718203,0.3333333333333333,1
0.3,14,56,126,0.5386813482761221,0.5387108401202428,9.830614706906067e-05,0.3333333333333333,1
0.3,14,56,127,0.5408401083680194,0.5408678298100883,9.240480689605582e-05,0.3333333333333333,1
0.3,14,56,128,0.5518349993001448,0.5518591410792492,8.047259701441262e-05,0.3333333333333333,1
0.3,14,56,129,0.5463709851220702,0.5463935412253833,7.5187011043974e-05,0.3333333333333333,1
0.3,14,56,130,0.5404891541525157,0.5405113916130901,7.412486858128473e-05,0.3333333333333333,1
0.3,14,56,131,0.5491095579514688,0.5491316873107985,7.3764531099283e-05,0.3333333333333333,1
0.3,14,56,132,0.5487717675567777,0.5487940258160822,7.419419768157287e-05,0.3333333333333333,1
0.3,14,56,133,0.5528989052148168,0.5529182990118607,6.464599014659249e-05,0.3333333333333333,1
0.3,14,56,134,0.548435946389859,0.5484556037466274,6.552452256125394e-05,0.3333333333333333,1
0.3,14,56,135,0.5505918584568325,0.5506115621417114,6.567894959644521e-05,0.3333333333333333,1
0.3,14,56,136,0.5437716734939166,0.5437894574630825,5.927989721943314e-05,0.3333333333333333,1
0.3,14,56,137,0.5387313313705426,0.5387482700209812,5.646216812862104e-05,0.3333333333333333,1
0.3,14,56,138,0.5457056357080396,0.5457220530385045,5.4724434882712984e-05,0.3333333333333333,1
0.3,14,56,139,0.542472832272817,0.5424907829945191,5.983573900717853e-05,0.3333333333333333,1
0.3,14,56,140,0.5507882545032451,0.5508073729276054,6.372808120089717e-05,0.3333333333333333,1
0.3,14,56,141,0.5614042074058075,0.561425222592364,7.005062185515822e-05,0.3333333333333333,1
0.3,14,56,142,0.5529515923816898,0.5529728880601209,7.098559477054951e-05,0.3333333333333333,1
0.3,14,56,143,0.5570835142372945,0.5571057977289096,7.427830538357238e-05,0.3333333333333333,1
0.3,14,56,144,0.5585652093192062,0.558590306482171,8.365720988273907e-05,0.3333333333333333,1
0.3,14,56,145,0.5680451426530229,0.5680749258388201,9.92772859909411e-05,0.3333333333333333,1
0.3,14,56,146,0.5610453375028026,0.561082377021755,0.00012346506317457442,0.3333333333333333,1
0.3,14,56,147,0.5481836130226786,0.5482239143592292,0.00013433778850200246,0.3333333333333333,1
0.3,14,56,148,0.5575932933146235,0.5576322255666083,0.00012977417328260526,0.3333333333333333,1
0.3,14,56,149,0.5598161393115257,0.5598535913102891,0.00012483999587797624,0.3333333333333333,1
0.3,15,57,0,0.5332371716872419,0.5333090180480508,0.0002394878693628019,0.0,1
0.3,15,57,1,0.5196659994287416,0.5197284195573585,0.0002080670953894933,0.0,1
0.3,15,57,2,0.5126771558199451,0.5127329444088458,0.0001859619630021529,0.16666666666666666,1
0.3,15,57,3,0.5204868670816938,0.5205383190971548,0.00017150671820319555,0.3333333333333333,1
0.3,15,57,4,0.53496800103471,0.5350174554672907,0.0001648481086024819,0.3333333333333333,1
0.3,15,57,5,0.5319868718099358,0.5320313132037777,0.00014813797947338484,0.3333333333333333,1
0.3,15,57,6,0.5405865434537332,0.5406315460707616,0.00015000872342791648,0.3333333333333333,1
0.3,15,57,7,0.5434126184453822,0.5434569746809883,0.00014785411868693574,0.3333333333333333,1
0.3,15,57,8,0.5421929743916205,0.5422368610844759,0.00014628897618467314,0.3333333333333333,1
0.3,15,57,9,0.5398904779358573,0.5399325684847066,0.00014030182949746853,0.3333333333333333,1
0.3,15,57,10,0.5398073025588082,0.5398473755424217,0.00013357661204504347,0.3333333333333333,1
0.3,15,57,11,0.555280518165117,0.5553163402093135,0.00011940681398834239,0.3333333333333333,1
0.3,15,57,12,0.5494435652551547,0.5494751167716699,0.00010517172171740981,0.3333333333333333,1
0.3,15,57,13,0.5527448491496983,0.5527772360125016,0.00010795620934424242,0.3333333333333333,1
0.3,15,57,14,0.552357395857805,0.5523916350895214,0.000114130772387922,0.3333333333333333,1
0.3,15,57,15,0.5455027354133799,0.5455371097777518,0.0001145812145731684,0.3333333333333333,1
0.3,15,57,16,0.5478224890853107,0.5478567912614908,0.00011434058726676895,0.3333333333333333,1
0.3,15,57,17,0.546928696240285,0.5469635885435818,0.00011630767765616355,0.3333333333333333,1
0.3,15,57,18,0.5478333056511278,0.5478687203762728,0.00011804908381676357,0.3333333333333333,1
0.3,15,57,19,0.5499399848105324,0.5499768554432927,0.00012290210920087765,0.3333333333333333,1
0.3,15,57,20,0.556941730952053,0.556977547025895,0.00011938691280669175,0.3333333333333333,1
0.3,15,57,21,0.5587982919418385,0.5588378082706519,0.00013172109604457887,0.3333333333333333,1
0.3,15,57,22,0.5530877142950199,0.5531280573285082,0.00013447677829426562,0.3333333333333333,1
0.3,15,57,23,0.5527202719278541,0.5527614793651929,0.00013735812446262976,0.3333333333333333,1
0.3,15,57,24,0.547103784104072,0.5471434509561046,0.00013222284010885454,0.3333333333333333,1
0.3,15,57,25,0.5484395916575078,0.5484775169944835,0.00012641778991926767,0.3333333333333333,1
0.3,15,57,26,0.5520230829644672,0.5520619443347196,0.00012953790084115297,0.3333333333333333,1
0.3,15,57,27,0.542961444388885,0.543001133897093,0.00013229836069334497,0.3333333333333333,1
0.3,15,57,28,0.5441370986008054,0.5441784505281931,0.00013783975795914207,0.3333333333333333,1
0.3,15,57,29,0.5357356093130361,0.535775714763358,0.0001336848344062668,0.3333333333333333,1
0.3,15,57,30,0.5434311189072811,0.5434675686482004,0.00012149913639762929,0.3333333333333333,1
0.3,15,57,31,0.560444035831362,0.5604805167667478,0.00012160311795269134,0.3333333333333333,1
0.3,15,57,32,0.5514391987984263,0.5514744371534669,0.00011746118346852181,0.3333333333333333,1
0.3,15,57,33,0.55126678692414,0.5513045321705308,0.0001258174879693184,0.3333333333333333,1
0.3,15,57,34,0.5524478558488694,0.5524867020168651,0.00012948722665256563,0.3333333333333333,1
0.3,15,57,35,0.5550473868389078,0.5550858618222243,0.0001282499443884511,0.3333333333333333,1
0.3,15,57,36,0.5562264997249741,0.5562652528874966,0.00012917720840837678,0.3333333333333333,1
0.3,15,57,37,0.5528114721271049,0.5528508234868124,0.00013117119902501426,0.3333333333333333,1
0.3,15,57,38,0.5513049426596812,0.5513460516113032,0.00013702983874010083,0.3333333333333333,1
0.3,15,57,39,0.550111797264815,0.5501528314540091,0.0001367806306470368,0.3333333333333333,1
0.3,15,57,40,0.5500634625288766,0.5501040043404988,0.00013513937207383671,0.3333333333333333,1
0.3,15,57,41,0.5408057283550197,0.5408433431718391,0.00012538272273146831,0.3333333333333333,1
0.3,15,57,42,0.538534990790198,0.5385700454157465,0.00011684875182828225,0.3333333333333333,1
0.3,15,57,43,0.5405591052778906,0.5405915656696442,0.00010820130584520184,0.3333333333333333,1
0.3,15,57,44,0.5461301715227191,0.5461582292815257,9.352586268860229e-05,0.3333333333333333,1
0.3,15,57,45,0.5457976392134313,0.5458216263721188,7.99571956251951e-05,0.3333333333333333,1
0.3,15,57,46,0.5508051560677021,0.5508281558262577,7.666586185210163e-05,0.3333333333333333,1
0.3,15,57,47,0.5490705735000527,0.5490934694812294,7.631993725563325e-05,0.3333333333333333,1
0.3,15,57,48,0.5429624019881842,0.542985034427603,7.544146472921958e-05,0.3333333333333333,1
0.3,15,57,49,0.5391463836410098,0.5391698440973247,7.820152104981934e-05,0.3333333333333333,1
0.3,15,57,50,0.548927489630145,0.5489519928015891,8.167723814698753e-05,0.3333333333333333,1
0.3,15,57,51,0.5434744353658675,0.5434990425086295,8.202380920668552e-05,0.3333333333333333,1
0.3,15,57,52,0.5388849958175702,0.5389089293501478,7.977844192514204e-05,0.3333333333333333,1
0.3,15,57,53,0.5384753224437911,0.5384979200864818,7.532547563544455e-05,0.3333333333333333,1
0.3,15,57,54,0.5369038120264116,0.5369254818131974,7.223262261935262e-05,0.3333333333333333,1
0.3,15,57,55,0.5487901100398277,0.5488096892503214,6.526403497901208e-05,0.3333333333333333,1
0.3,15,57,56,0.5589571560142216,0.5589765805915009,6.474859093114104e-05,0.3333333333333333,1
0.3,15,57,57,0.5554612114191648,0.5554804994824536,6.429354429591684e-05,0.3333333333333333,1
0.3,15,57,58,0.5485022172310903,0.548519190556902,5.657775270574623e-05,0.3333333333333333,1
0.3,15,57,59,0.5483525835483954,0.548368669934918,5.3621288408237966e-05,0.3333333333333333,1
0.3,15,57,60,0.5479701435229739,0.5479872132676851,5.689914903737462e-05,0.3333333333333333,1
0.3,15,57,61,0.5470686289232364,0.5470880671472846,6.479408016090307e-05,0.3333333333333333,1
0.3,15,57,62,0.5512763374148261,0.5512983136548648,7.325413346246124e-05,0.3333333333333333,1
0.3,15,57,63,0.5522571030967325,0.5522835402215794,8.812374948995232e-05,0.3333333333333333,1
0.3,15,57,64,0.5524578478368292,0.5524876511201704,9.93442778040321e-05,0.3333333333333333,1
0.3,15,57,65,0.5510220436161166,0.5510540929650509,0.00010683116311419166,0.3333333333333333,1
0.3,15,57,66,0.5581860623014014,0.558222184462106,0.00012040720234848801,0.3333333333333333,1
0.3,15,57,67,0.5474583383828621,0.5474948267072967,0.00012162774811522316,0.3333333333333333,1
0.3,15,57,68,0.5503005586374201,0.5503363408394059,0.00011927400661906578,0.3333333333333333,1
0.3,15,57,69,0.5512024341220265,0.5512359719844019,0.00011179287458438547,0.3333333333333333,1
0.3,15,57,70,0.5657651939278739,0.5658023046835496,0.00012370251891897336,0.3333333333333333,1
0.3,15,57,71,0.5519020675477738,0.5519397181176168,0.00012550189947650243,0.3333333333333333,1
0.3,15,57,72,0.5482014358252604,0.5482387170264984,0.00012427067079358827,0.3333333333333333,1
0.3,15,57,73,0.5475424880172146,0.547581742836461,0.00013084939748801694,0.3333333333333333,1
0.3,15,57,74,0.5466604214372107,0.5466973683600849,0.0001231564095805313,0.3333333333333333,1
0.3,15,57,75,0.5500877046993725,0.5501224867919458,0.00011594030857746586,0.3333333333333333,1
0.3,15,57,76,0.5423050322991736,0.5423376780666166,0.0001088192248099243,0.3333333333333333,1
0.3,15,57,77,0.5494621352450068,0.5494959252582203,0.00011263337737857689,0.3333333333333333,1
0.3,15,57,78,0.5606994453515126,0.5607352557986415,0.00011936815709604745,0.3333333333333333,1
0.3,15,57,79,0.565478144008132,0.5655135176716486,0.00011791221172187332,0.3333333333333333,1
0.3,15,57,80,0.5604530957748345,0.5604887977380585,0.00011900654408011785,0.3333333333333333,1
0.3,15,57,81,0.5598049426880942,0.5598445932872164,0.00013216866374058704,0.3333333333333333,1
0.3,15,57,82,0.5524427325549535,0.552484490086171,0.00013919177072510206,0.3333333333333333,1
0.3,15,57,83,0.553301600757236,0.5533445527528674,0.00014317331877144603,0.3333333333333333,1
0.3,15,57,84,0.5580678951575778,0.5581109884542359,0.00014364432219346327,0.3333333333333333,1
0.3,15,57,85,0.5492717740500221,0.54931309546274,0.00013773804239282784,0.3333333333333333,1
0.3,15,57,86,0.5453294883419695,0.5453692017177807,0.00013237791937063543,0.3333333333333333,1
0.3,15,57,87,0.548188857498865,0.5482305969838448,0.00013913161659937255,0.3333333333333333,1
0.3,15,57,88,0.5517441780940704,0.5517891988899633,0.00015006931964289233,0.3333333333333333,1
0.3,15,57,89,0.5483530941587129,0.5483973178459928,0.0001474122909327729,0.3333333333333333,1
0.3,15,57,90,0.5502687442216451,0.550312186226819,0.0001448066839131299,0.3333333333333333,1
0.3,15,57,91,0.556571189337873,0.5566133649890184,0.00014058550381792386,0.3333333333333333,1
0.3,15,57,92,0.5563058541835372,0.5563490459834679,0.00014397266643586672,0.3333333333333333,1
0.3,15,57,93,0.5496517717224585,0.549693913379447,0.0001404721899617154,0.3333333333333333,1
0.3,15,57,94,0.5473824669527022,0.5474217933399133,0.0001310879573701468,0.3333333333333333,1
0.3,15,57,95,0.5468070005667116,0.5468442408703909,0.0001241343455974333,0.3333333333333333,1
0.3,15,57,96,0.549181026992089,0.5492153594504743,0.00011444152795096882,0.3333333333333333,1
0.3,15,57,97,0.5422908265982885,0.5423224767099546,0.00010550037222027677,0.3333333333333333,1
0.3,15,57,98,0.5470282445158487,0.5470583150086432,0.00010023497598163091,0.3333333333333333,1
0.3,15,57,99,0.578203872623408,0.5782356602334914,0.00010595870027800476,0.3333333333333333,1
0.3,15,57,100,0.5734664160033673,0.5734994993682441,0.00011027788292258261,0.3333333333333333,1
0.3,15,57,101,0.5690348783393707,0.5690681098339337,0.00011077164854338549,0.3333333333333333,1
0.3,15,57,102,0.5734237768513194,0.5734546285574763,0.00010283902052294711,0.3333333333333333,1
0.3,15,57,103,0.5679587292922936,0.567989078861464,0.00010116523056785051,0.3333333333333333,1
0.3,15,57,104,0.5526079932723396,0.5526374237277379,9.810151799471175e-05,0.3333333333333333,1
0.3,15,57,105,0.5697968866880909,0.5698265038450526,9.872385653899663e-05,0.3333333333333333,1
0.3,15,57,106,0.564541264118172,0.564570833537436,9.856473088023775e-05,0.3333333333333333,1
0.3,15,57,107,0.5630163931940404,0.5630473482542484,0.00010318353402685037,0.3333333333333333,1
0.3,15,57,108,0.5676300432733622,0.5676607849310105,0.00010247219216083013,0.3333333333333333,1
0.3,15,57,109,0.5560492756613686,0.5560802210498231,0.000103151294848266,0.3333333333333333,1
0.3,15,57,110,0.554508581849123,0.5545382447837655,9.887644880823857e-05,0.3333333333333333,1
0.3,15,57,111,0.5481795655720976,0.5482077595518451,9.397993249186937e-05,0.3333333333333333,1
0.3,15,57,112,0.5501980241018347,0.5502248211337599,8.932343975081309e-05,0.3333333333333333,1
0.3,15,57,113,0.5529361712451344,0.5529627993151445,8.876023336680082e-05,0.3333333333333333,1
0.3,15,57,114,0.5554788921767045,0.5555061700045913,9.092609295589601e-05,0.3333333333333333,1
0.3,15,57,115,0.5574247212867852,0.5574542178059355,9.832173050113209e-05,0.3333333333333333,1
0.3,15,57,116,0.5527056157650929,0.5527376582126298,0.00010680815845614242,0.3333333333333333,1
0.3,15,57,117,0.5629623439242226,0.5629979179791128,0.00011858018296713583,0.3333333333333333,1
0.3,15,57,118,0.5556943567735684,0.5557311138940213,0.00012252373484324456,0.3333333333333333,1
0.3,15,57,119,0.5515857808430878,0.551623865431052,0.00012694862654734693,0.3333333333333333,1
0.3,15,57,120,0.5532048643930886,0.5532411302592407,0.00012088622050708268,0.3333333333333333,1
0.3,15,57,121,0.5524916034577275,0.5525243558269762,0.00010917456416255281,0.3333333333333333,1
0.3,15,57,122,0.5492900532581962,0.5493197274873093,9.891409704355567e-05,0.3333333333333333,1
0.3,15,57,123,0.5538418573794357,0.5538699833894178,9.375336660712149e-05,0.3333333333333333,1
0.3,15,57,124,0.546824685070496,0.5468511687132916,8.8278809318963e-05,0.3333333333333333,1
0.3,15,57,125,0.5448491986301257,0.5448760692840058,8.956884626699778e-05,0.3333333333333333,1
0.3,15,57,126,0.5475196673988727,0.5475470914181942,9.14133977383982e-05,0.3333333333333333,1
0.3,15,57,127,0.5473169504239366,0.5473458673470216,9.638974361691719e-05,0.3333333333333333,1
0.3,15,57,128,0.544947076295442,0.5449751170565752,9.34692037773858e-05,0.3333333333333333,1
0.3,15,57,129,0.5505165593367976,0.5505439175626778,9.119408626772111e-05,0.3333333333333333,1
0.3,15,57,130,0.5510426391464767,0.5510670427408093,8.13453144422198e-05,0.3333333333333333,1
0.3,15,57,131,0.5447469367866873,0.5447705597594638,7.87432425882174e-05,0.3333333333333333,1
0.3,15,57,132,0.5472501808097953,0.547274220888199,8.013359467908065e-05,0.3333333333333333,1
0.3,15,57,133,0.5593275790202418,0.559351028690538,7.816556765389228e-05,0.3333333333333333,1
0.3,15,57,134,0.5590282591802921,0.5590521469483816,7.962589363158287e-05,0.3333333333333333,1
0.3,15,57,135,0.5526361056946568,0.5526582679334316,7.387412924931837e-05,0.3333333333333333,1
0.3,15,57,136,0.5522206314339353,0.5522407770970236,6.715221029427322e-05,0.3333333333333333,1
0.3,15,57,137,0.5504218525223026,0.5504404146649682,6.187380888518962e-05,0.3333333333333333,1
0.3,15,57,138,0.5492363549857995,0.5492561191061515,6.588040117331833e-05,0.3333333333333333,1
0.3,15,57,139,0.5557763487982973,0.55579741189102,7.021030907581623e-05,0.3333333333333333,1
0.3,15,57,140,0.5446787078728921,0.5447000523688267,7.114831978194995e-05,0.3333333333333333,1
0.3,15,57,141,0.5433083797093817,0.5433279739281586,6.531406258946268e-05,0.3333333333333333,1
0.3,15,57,142,0.5382874096084704,0.5383065633261331,6.384572554228636e-05,0.3333333333333333,1
0.3,15,57,143,0.5382626992133331,0.5382815779822626,6.292922976493049e-05,0.3333333333333333,1
0.3,15,57,144,0.5455966641336278,0.5456164540654922,6.596643954788551e-05,0.3333333333333333,1
0.3,15,57,145,0.5470498697240279,0.5470708843811598,7.004885710636222e-05,0.3333333333333333,1
0.3,15,57,146,0.54293556057845,0.5429582608108872,7.566744145693974e-05,0.3333333333333333,1
0.3,15,57,147,0.5518211958781192,0.551846316630383,8.373584087916088e-05,0.3333333333333333,1
0.3,15,57,148,0.5484719007619019,0.5484979692062554,8.689481451158203e-05,0.3333333333333333,1
0.3,15,57,149,0.5481454387801543,0.5481738573977788,9.47287254150219e-05,0.3333333333333333,1
0.3,16,58,0,0.5271177144628972,0.5271928954254815,0.0002506032086142892,0.0,1
0.3,16,58,1,0.5233184838182866,0.5233796159494539,0.00020377377055785825,0.016666666666666666,1
0.3,16,58,2,0.5207413283829458,0.5207909200630214,0.0001653056002519814,0.21666666666666667,1
0.3,16,58,3,0.5274419433977677,0.5274847397347592,0.00014265445663799758,0.3333333333333333,1
0.3,16,58,4,0.5242195951612446,0.524257168698478,0.000125245124111502,0.3333333333333333,1
0.3,16,58,5,0.520766191746755,0.5207981201826403,0.00010642811961765735,0.3333333333333333,1
0.3,16,58,6,0.5253056342778458,0.5253320910082403,8.818910131478991e-05,0.3333333333333333,1
0.3,16,58,7,0.5360391091666052,0.536062472184766,7.787672720244561e-05,0.3333333333333333,1
0.3,16,58,8,0.5377314261919811,0.5377525218886261,7.031898881675063e-05,0.3333333333333333,1
0.3,16,58,9,0.5361566796086619,0.5361765452335175,6.621874951904058e-05,0.3333333333333333,1
0.3,16,58,10,0.531776651908453,0.5317952221989252,6.190096824048033e-05,0.3333333333333333,1
0.3,16,58,11,0.5399142368566683,0.5399299013542561,5.221499195935378e-05,0.3333333333333333,1
0.3,16,58,12,0.5428121475328267,0.5428258388674829,4.5637782187392246e-05,0.3333333333333333,1
0.3,16,58,13,0.5346341638174887,0.5346477538190161,4.530000509131256e-05,0.3333333333333333,1
0.3,16,58,14,0.5342966968347164,0.5343091510900342,4.151418439270458e-05,0.3333333333333333,1
0.3,16,58,15,0.5400585569259716,0.5400725268652999,4.656646442778151e-05,0.3333333333333333,1
0.3,16,58,16,0.534343255698815,0.534358163766559,4.9693559146565956e-05,0.3333333333333333,1
0.3,16,58,17,0.5330182721834755,0.5330331686460855,4.9654875366508605e-05,0.3333333333333333,1
0.3,16,58,18,0.534653862255204,0.5346687171442166,4.951629670880149e-05,0.3333333333333333,1
0.3,16,58,19,0.5323320969260884,0.5323463750813575,4.7593850896923223e-05,0.3333333333333333,1
0.3,16,58,20,0.5374755408675282,0.5374900998174788,4.852983316830954e-05,0.3333333333333333,1
0.3,16,58,21,0.5348079154890704,0.5348222716344218,4.785381783814701e-05,0.3333333333333333,1
0.3,16,58,22,0.5348584201646146,0.5348739345506106,5.171461998652943e-05,0.3333333333333333,1
0.3,16,58,23,0.5414462635234645,0.541464865064506,6.200513680487397e-05,0.3333333333333333,1
0.3,16,58,24,0.5457341962735744,0.5457551052187893,6.969648404977736e-05,0.3333333333333333,1
0.3,16,58,25,0.5566170188593788,0.5566395573377749,7.512826132054816e-05,0.3333333333333333,1
0.3,16,58,26,0.5562307102974968,0.5562564179170215,8.569206508238727e-05,0.3333333333333333,1
0.3,16,58,27,0.5582955891975774,0.5583207508631922,8.387221871625535e-05,0.3333333333333333,1
0.3,16,58,28,0.5642746919345573,0.5643036585497008,9.655538381160331e-05,0.3333333333333333,1
0.3,16,58,29,0.5618187217878322,0.5618527331162751,0.00011337109480994033,0.3333333333333333,1
0.3,16,58,30,0.5574430894878293,0.5574782338349701,0.00011714782380265833,0.3333333333333333,1
0.3,16,58,31,0.5544750552695883,0.5545082008354716,0.00011048521961110698,0.3333333333333333,1
0.3,16,58,32,0.5590243607849241,0.5590547455801166,0.00010128265064157546,0.3333333333333333,1
0.3,16,58,33,0.5623029839696069,0.5623317951145709,9.603714988002322e-05,0.3333333333333333,1
0.3,16,58,34,0.5506217042869165,0.5506498842005104,9.393304531321824e-05,0.3333333333333333,1
0.3,16,58,35,0.5540337818575295,0.5540606744222848,8.964188251757655e-05,0.3333333333333333,1
0.3,16,58,36,0.5474174091399737,0.5474438915326753,8.82746423383026e-05,0.3333333333333333,1
0.3,16,58,37,0.5509986294550506,0.5510232386666335,8.203070527619035e-05,0.3333333333333333,1
0.3,16,58,38,0.559082087861117,0.5591065517853321,8.15464140500619e-05,0.3333333333333333,1
0.3,16,58,39,0.5513249196529437,0.5513488046705997,7.961672551981059e-05,0.3333333333333333,1
0.3,16,58,40,0.5556575735101454,0.5556810135744966,7.813354783723104e-05,0.3333333333333333,1
0.3,16,58,41,0.5599657373690892,0.5599902367663113,8.166465740708004e-05,0.3333333333333333,1
0.3,16,58,42,0.572294549286641,0.572321838118471,9.096277276668066e-05,0.3333333333333333,1
