step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
18,0.8435839833570651,0.5653943043737172,0.6569506515867054,0.8237629927857268,0.125,0.079,0.0031994999999999997,0.6412672500000001,0.8
19,0.8493039506353173,0.5855310704210612,0.6636870186990492,0.8461009677202611,0.08,0.054000000000000006,0.0021869999999999993,0.6424485000000001,0.7
20,0.8500787244272956,0.5813927012680579,0.6702932508607059,0.8550217975261404,0.065,0.045,0.0018224999999999995,0.64287375,0.7
21,0.848587574516672,0.5616807825469011,0.6767563944838345,0.8780732552585109,0.13999999999999999,0.10200000000000001,0.004130999999999999,0.6401805,0.7
22,0.8462122848543929,0.5678023430643666,0.6831038402613511,0.8799042235467308,0.08,0.054000000000000006,0.0021869999999999993,0.6424485000000001,0.7
23,0.8428023903507864,0.5741327327684752,0.6893223774592951,0.8778590470420978,0.11000000000000001,0.073,0.0029564999999999995,0.6415507500000001,0.65
24,0.844804159273626,0.5810388699489988,0.6954215294344929,0.8850129045446969,0.08,0.061,0.0024704999999999996,0.64211775,0.65
25,0.8418548519090464,0.5682778167274332,0.7013983536240519,0.8989847601062101,0.11000000000000001,0.073,0.0029564999999999995,0.6415507500000001,0.65
26,0.844041114248497,0.5873395567929354,0.7072597959993541,0.896774029840253,0.095,0.064,0.0025919999999999997,0.641976,0.65
27,0.8368634355989192,0.5566971306055768,0.7130030687584978,0.8953556931209785,0.10999999999999999,0.07899999999999999,0.0031994999999999997,0.6412672500000001,0.65
28,0.8391163635408608,0.5652241053106768,0.7186391573513892,0.8945298307659204,0.065,0.052000000000000005,0.0021059999999999994,0.6425430000000001,0.65
29,0.8438839307239506,0.5717638726958181,0.7241571845307818,0.9144472225414011,0.125,0.089,0.003604499999999999,0.6407947500000001,0.6
30,0.8449707021625222,0.5882479971577587,0.7295650354878903,0.9234791401340028,0.125,0.099,0.004009499999999999,0.64032225,0.7
31,0.8343990358537214,0.5352149762075531,0.7348743411804959,0.9204600232859288,0.08,0.06,0.0024299999999999994,0.6421650000000001,0.7
32,0.8355697460253892,0.5158960270592174,0.7400820446167389,0.9326323233165082,0.065,0.046,0.0018629999999999996,0.6428265000000001,0.65
33,0.8245713240488403,0.47682506299713107,0.7451799027137824,0.9490006454640791,0.125,0.087,0.0035234999999999997,0.6408892500000001,0.7
34,0.8194558502367055,0.4669288581221502,0.7501868056513631,0.9455700352786497,0.05,0.037,0.0014984999999999996,0.64325175,0.65
35,0.8190025888410457,0.4844442870614876,0.7550893113647811,0.9450978141385686,0.095,0.071,0.002875499999999999,0.6416452500000001,0.6
36,0.8150932225904327,0.47201382942067155,0.7598971660144164,0.9417570804113276,0.08,0.062,0.0025109999999999993,0.6420705,0.6
37,0.8125099863297764,0.4802739909426892,0.7646050218312925,0.9394762264194079,0.125,0.095,0.003847499999999999,0.6405112500000001,0.6
38,0.8115125900916667,0.48095704656536453,0.7692285767811082,0.9360687308523478,0.065,0.047,0.0019034999999999996,0.64277925,0.6
39,0.8081375263592097,0.4824446639059892,0.7737534683100289,0.9313342258341128,0.125,0.095,0.003847499999999999,0.6405112500000001,0.6
40,0.8079029963024589,0.5044998348841613,0.7781920421543854,0.9272217754225356,0.11000000000000001,0.07999999999999999,0.003239999999999999,0.64122,0.6
41,0.8099076122605761,0.5253621145958218,0.7825435370117799,0.9255198871597367,0.11000000000000001,0.07999999999999999,0.003239999999999999,0.64122,0.6
42,0.8112598803300551,0.5100636757463581,0.7868110491100413,0.9268446355412218,0.095,0.071,0.002875499999999999,0.6416452500000001,0.6
43,0.8094743689977429,0.5071343551950183,0.790993908109433,0.9243099151524365,0.095,0.077,0.0031184999999999993,0.64136175,0.6
44,0.8099612316686468,0.5177853626909387,0.7950978081947918,0.921160787013358,0.08,0.05600000000000001,0.0022679999999999996,0.642354,0.6
45,0.8125596352328482,0.5034458401765759,0.7991189491301924,0.9246542479474982,0.095,0.071,0.002875499999999999,0.6416452500000001,0.6
46,0.8203148777449417,0.5276146691599652,0.8030658733741889,0.9306301263756444,0.05,0.038,0.0015389999999999996,0.6432045000000001,0.6
47,0.8197427778642303,0.5245112713286796,0.8069317583338744,0.9272763873647578,0.08,0.063,0.002551499999999999,0.64202325,0.55
48,0.8173816054953711,0.5090543604938988,0.8107205236890118,0.9276740376689361,0.095,0.072,0.0029159999999999993,0.641598,0.55
49,0.8194610382181242,0.5200461842628543,0.8144381581628783,0.9268588651461271,0.065,0.048,0.0019439999999999995,0.642732,0.55
50,0.820475830324955,0.5294367136741224,0.8180808019902683,0.9269738835733395,0.08,0.063,0.002551499999999999,0.64202325,0.55
51,0.820558121869929,0.5155481714690324,0.8216538737086083,0.929648691214646,0.065,0.048,0.0019439999999999995,0.642732,0.55
52,0.8239761266528213,0.5143923950332298,0.8251567664076938,0.9340987894245807,0.065,0.048,0.0019439999999999995,0.642732,0.55
53,0.8251916800170125,0.524480727126243,0.8285891238179387,0.9317427408252122,0.08,0.062,0.0025109999999999993,0.6420705,0.6
54,0.8228598196829362,0.518740923777869,0.8319482691056013,0.931697768906908,0.13999999999999999,0.10999999999999999,0.004454999999999999,0.6398025,0.6
55,0.8221129734939044,0.5009175798610067,0.8352492075918608,0.933577737078678,0.065,0.046,0.0018629999999999996,0.6428265000000001,0.65
56,0.8121972801545212,0.47671733937538924,0.838479818819647,0.9324043634666577,0.125,0.093,0.003766499999999999,0.64060575,0.7
57,0.8172737984795617,0.48959525996774833,0.8416514325313447,0.9384945014879819,0.08,0.05500000000000001,0.0022274999999999994,0.64240125,0.65
58,0.8084708814826331,0.45351108535511064,0.8447591966297857,0.934433708859211,0.095,0.06899999999999999,0.0027944999999999992,0.64173975,0.7
59,0.8025443815489561,0.46713792225579154,0.847805967163931,0.9305102763578612,0.095,0.06899999999999999,0.0027944999999999992,0.64173975,0.7
60,0.8003412524006887,0.46962838168987453,0.8507903510849799,0.9259900615844827,0.125,0.093,0.003766499999999999,0.64060575,0.7
61,0.7974021387687122,0.45769844454384695,0.8537185418416995,0.9222942548253477,0.095,0.071,0.002875499999999999,0.6416452500000001,0.6
62,0.798266360231157,0.4606242777674092,0.8565926894857394,0.9219330692051653,0.05,0.038,0.0015389999999999996,0.6432045000000001,0.6
63,0.798249873367569,0.470482153338012,0.8594038592990143,0.9200850954964072,0.125,0.10200000000000001,0.004130999999999999,0.6401805,0.55
64,0.7981247246573832,0.467655595186102,0.8621601241469797,0.9196547442749952,0.11000000000000001,0.1,0.004049999999999999,0.640275,0.5
65,0.7926175536135732,0.4312478248069403,0.8648649919532845,0.917787167894212,0.095,0.073,0.0029564999999999995,0.6415507500000001,0.5
66,0.7880196342104537,0.4326044812675923,0.8675167805756873,0.9147518055301106,0.095,0.073,0.0029564999999999995,0.6415507500000001,0.5
67,0.78084453078422,0.44702522883717694,0.8701163454517117,0.911286177111789,0.095,0.075,0.0030374999999999994,0.64145625,0.4
68,0.7802844727585332,0.4447182958654897,0.8726624138089536,0.9152897087308164,0.10999999999999999,0.10200000000000001,0.004130999999999999,0.6401805,0.4
69,0.7859544539913863,0.4558877918344657,0.8751604696797202,0.9285982649488675,0.095,0.08099999999999999,0.0032804999999999996,0.6411727500000001,0.4
70,0.7932998919314527,0.45700741781533,0.8776118198811513,0.9311765422266379,0.065,0.05500000000000001,0.0022274999999999994,0.64240125,0.5
71,0.7976263023738362,0.46783643966244526,0.8800124312472857,0.9396253705357227,0.095,0.08499999999999999,0.003442499999999999,0.64098375,0.5
72,0.8022084792026776,0.4740639541824502,0.8823685078856235,0.9378356998325209,0.065,0.05500000000000001,0.0022274999999999994,0.64240125,0.5
73,0.8076863766647897,0.462040224217139,0.8846782375388489,0.9442320167544225,0.065,0.05600000000000001,0.0022679999999999996,0.642354,0.45
74,0.8055551965959828,0.4616600498669846,0.8869409834940353,0.9417421123078151,0.11000000000000001,0.076,0.0030779999999999996,0.641409,0.5
75,0.8013323826233141,0.4612210074889215,0.8891590869103334,0.9372649690967902,0.095,0.079,0.0031994999999999997,0.6412672500000001,0.5
76,0.8059208110736906,0.4727113834081484,0.8913336738422807,0.9436021044928065,0.095,0.07899999999999999,0.0031994999999999997,0.6412672500000001,0.5
77,0.8168507085344924,0.48339773053812696,0.8934652137306731,0.9498381179083843,0.095,0.08399999999999999,0.0034019999999999996,0.641031,0.55
78,0.8234509574628153,0.49782268042597294,0.8955585671322475,0.9516863373239135,0.05,0.036,0.0014579999999999997,0.6432990000000001,0.7
79,0.8208247432115512,0.4979688237567591,0.8976088633547346,0.947410579599317,0.095,0.062,0.0025109999999999993,0.6420705000000001,0.75
80,0.8197668429456207,0.5089158672659861,0.8996181836842485,0.9429826588382537,0.11000000000000001,0.072,0.0029159999999999993,0.641598,0.7
81,0.8157611932362491,0.4952760044854664,0.9015882161566751,0.9387744048818936,0.095,0.06999999999999999,0.0028349999999999994,0.6416925,0.65
82,0.8155821435671953,0.494842256902415,0.9035202127657295,0.9363296620249859,0.08,0.061,0.0024704999999999996,0.64211775,0.65
83,0.8104045787360521,0.49370101427540014,0.9054105182431389,0.9309599967222223,0.13999999999999999,0.11599999999999999,0.004697999999999999,0.6395190000000001,0.6
84,0.8166308611940687,0.5163271550316986,0.9072670071829059,0.9297244381079134,0.08,0.06799999999999999,0.0027539999999999995,0.6417870000000001,0.6
85,0.8085906508084731,0.4719919142558629,0.9090873227859634,0.9261499687543993,0.095,0.064,0.0025919999999999997,0.641976,0.65
86,0.8150798668135246,0.49638479491140497,0.9108719059289276,0.9286947787499404,0.095,0.064,0.0025919999999999997,0.641976,0.65
87,0.8175281401643382,0.512632364081163,0.9126223427033082,0.9256033055538422,0.065,0.05,0.0020249999999999995,0.6426375,0.75
88,0.8194219693874251,0.5234046324600732,0.914337657451769,0.9222612307617204,0.095,0.062,0.0025109999999999993,0.6420705000000001,0.75
89,0.8266910812657869,0.5340522606290667,0.9160199669829883,0.9271809211166039,0.065,0.051000000000000004,0.0020654999999999996,0.64259025,0.7
90,0.8331683322487246,0.5558555061398056,0.9176690604230071,0.931673339208837,0.08,0.054000000000000006,0.0021869999999999993,0.6424485000000001,0.7
91,0.8379035345077401,0.5549639642482876,0.919285187791296,0.9405380953194648,0.095,0.064,0.0025919999999999997,0.641976,0.65
92,0.8343461009029113,0.5399255568516526,0.9208701622346579,0.9369136159441325,0.08,0.054000000000000006,0.0021869999999999993,0.6424485000000001,0.7
93,0.8359596038579342,0.5496897585315306,0.9224240143779443,0.9378711057183929,0.08,0.054000000000000006,0.0021869999999999993,0.6424485000000001,0.7
94,0.8344161602452038,0.5245333786338762,0.9239483423754484,0.9355908775196662,0.05,0.036,0.0014579999999999997,0.6432990000000001,0.7
95,0.833733562265313,0.532987616605502,0.9254401312702324,0.9332958029551246,0.11000000000000001,0.08399999999999999,0.0034019999999999996,0.6410310000000001,0.7
96,0.8424938634484718,0.5566653666310133,0.9269052470133863,0.9380055271129901,0.05,0.034999999999999996,0.0014174999999999997,0.64334625,0.75
97,0.8474736791881275,0.5783656677574017,0.9283411070315344,0.9365992938191052,0.065,0.044,0.0017819999999999995,0.6429210000000001,0.75
98,0.8452226709193615,0.5737632549671134,0.9297478467506876,0.9328817659310478,0.095,0.062,0.0025109999999999993,0.6420705000000001,0.75
99,0.844106891917056,0.5706683924473809,0.9311278672148816,0.9298424718419698,0.065,0.044,0.0017819999999999995,0.6429210000000001,0.75
