test_name,scenario,run_index,seed,final_stability,min_stability,max_stability,final_trust,final_disturbance,final_cognitive_distortion,stability_rate,first_breach_step,recovery_step,stable_run,recovered_run,failure_case,failure_reason,avg_intervention_utilization,first_stressor
capacity_sweep_v13,capacity_050,22,64,0.9999988206306705,0.8558518624751554,0.9999999520044774,1.0,0.12940109615737372,0.22715744705036023,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,23,65,0.9999999998536275,0.8802621928066567,0.9999999999999793,1.0,0.1348777257766053,0.19176187245577517,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,24,66,0.9999952881240656,0.881041915515405,0.9999999679525715,1.0,0.13458307302561465,0.22299954749055803,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,25,67,0.992390866426549,0.8006734330965151,0.9999999997491631,0.8691565650714509,0.19257698224124745,0.2393086631331681,1.0,,,1,0,0,,0.4992666666666667,tie
capacity_sweep_v13,capacity_050,26,68,0.9999999869543815,0.8403931913038188,0.9999999886090518,1.0,0.10438818248702414,0.16425895146072256,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,27,69,0.9987737211022615,0.8849385617384334,0.9999999886627523,0.9130735121818022,0.1641994081397411,0.22137509146707593,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_050,28,70,0.9999999998462255,0.8627680767901696,0.9999999998462255,1.0,0.1487011705685508,0.18980020601186398,1.0,,,1,0,0,,0.4992666666666667,disturbance
capacity_sweep_v13,capacity_050,29,71,0.9999999999999989,0.880005993910762,0.9999999999999989,1.0,0.14541451086857712,0.20566410160837043,1.0,,,1,0,0,,0.4992666666666667,none
capacity_sweep_v13,capacity_055,0,42,0.9999921141889947,0.8638182766992466,0.9999999999999993,0.9954076119226947,0.20264229820916752,0.22516168104673037,1.0,,,1,0,0,,0.5486558303336345,disturbance
capacity_sweep_v13,capacity_055,1,43,0.9786426495507774,0.8532565988006563,0.9999999596156491,0.846499147467448,0.22115564088665474,0.21000718469952231,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,2,44,0.9989681758079008,0.8775020652415447,0.9999999981829305,0.9925590325336778,0.1356092208622811,0.15729736342276548,1.0,,,1,0,0,,0.5489333333333318,disturbance
capacity_sweep_v13,capacity_055,3,45,0.9999996195504168,0.8811173820944553,0.9999999999982924,1.0,0.1283356188620941,0.1376222771212638,1.0,,,1,0,0,,0.5487478954941362,none
capacity_sweep_v13,capacity_055,4,46,0.9221418801880852,0.848822743966193,0.9999999999999036,0.7895372305065831,0.1889969793024858,0.21809139632954516,1.0,,,1,0,0,,0.5489333333333318,disturbance
