step,avg_cooperation_level,avg_average_trust,avg_ai_capability,avg_governance_capacity,avg_disturbance,avg_effective_disturbance,avg_distortion_trust_damage,avg_effective_info,stable_share
84,0.8153296590824501,0.5172768703311024,0.907309693933118,0.9265863886441098,0.09,0.0756,0.0024494399999999993,0.6421423199999999,0.6
85,0.8072856209148596,0.47277410013034,0.9091296234837877,0.9228934629990466,0.10500000000000001,0.07139999999999999,0.0023133599999999995,0.64230108,0.65
86,0.8137909535410743,0.4971831557471327,0.9109138193834365,0.9257634705327652,0.10500000000000001,0.07139999999999999,0.0023133599999999995,0.64230108,0.65
87,0.815671830123321,0.5129938701654015,0.9126636501118345,0.9225229297815885,0.075,0.058199999999999995,0.0018856799999999996,0.64280004,0.7
88,0.817124310282815,0.523549032622676,0.9143785157592912,0.9190377035352426,0.10500000000000001,0.0702,0.0022744799999999997,0.64234644,0.7
89,0.8245664883251971,0.5341598259758936,0.9160602924877393,0.9240749481645925,0.075,0.058199999999999995,0.0018856799999999996,0.64280004,0.7
90,0.8311763579792629,0.555951129533014,0.9177088937965807,0.9286830328172136,0.09,0.0612,0.00198288,0.64268664,0.7
91,0.836160037695576,0.5551583805566718,0.9193246403280041,0.9381938460096118,0.10500000000000001,0.07139999999999999,0.0023133599999999995,0.64230108,0.65
92,0.832666945162439,0.5401046307626226,0.9209091283694256,0.934432588644408,0.09,0.0612,0.00198288,0.64268664,0.7
93,0.8343387099874123,0.5498511062616308,0.9224624974972505,0.9353996822678973,0.09,0.0612,0.00198288,0.64268664,0.7
94,0.8327912196534258,0.5245304427678806,0.9239861484787986,0.9330122341026048,0.06,0.0432,0.0013996799999999997,0.64336704,0.7
95,0.8322090904764385,0.533229045967619,0.9254777904514808,0.9306885483401063,0.12,0.09119999999999999,0.002954879999999999,0.64155264,0.7
96,0.8409654095775085,0.5567424870832064,0.926942240144877,0.9355167014726424,0.06,0.041999999999999996,0.0013607999999999997,0.6434124,0.75
97,0.8460214471555808,0.578361822409782,0.9283775390648762,0.9340521406738163,0.075,0.051000000000000004,0.0016523999999999996,0.6430722,0.75
98,0.8437737968709978,0.5738308368690082,0.9297839088064176,0.9302111482813864,0.10500000000000001,0.06899999999999999,0.0022356,0.6423918,0.75
99,0.842623922333593,0.5706541775518834,0.9311633800688689,0.9270526732818437,0.075,0.051000000000000004,0.0016523999999999996,0.6430722,0.75
