batch_id,scenario,scenario_family,profile,run_index,seed,topology_initial,topology_final_detected,steps,a,b,c,lambda_damping,alpha_cognition,mu_cognition,k_D,k_C,k_T,k_b,break_condition_margin,f_min,kappa_min_protected,psi_lambda,psi_weight_profile,psi_threshold,psi_w_t,psi_w_d,psi_w_g,psi_w_s,psi_w_regime,message_loss,final_T_mean,final_T_min,final_D_mean,final_C_mean,final_I_mean,final_S_network,final_G_formal,final_G_effective,collapse_share_peak,sustained_ignition,ignition_onset_step,trigger_A_count,trigger_A_first_step,trigger_A_source,collapse30_event_first_step,collapse40_event_first_step,cluster35_event_first_step,t_mean30_event_first_step,s_network35_event_first_step,trigger_A_lead_to_collapse30,trigger_A_lead_to_collapse40,trigger_A_lead_to_cluster35,trigger_A_lead_to_t_mean30,trigger_A_lead_to_s_network35,trigger_A_before_collapse30,trigger_A_false_positive_no_collapse30,trigger_B_count,trigger_B_first_step,trigger_C_count,trigger_D_count,false_stability_steps,async_false_stability_steps,final_hub1_S,final_hub2_S,final_hub3_S,min_hub1_S,min_hub2_S,min_hub3_S,external_intervention_count,resource_exhaustion_step,max_unmet_recovery_demand,reclassification_latency_steps,star_adjacency_persist_steps
grand_sim_v0_5,star_unsafe_reference,star,mid_stress,6,9406,star,star,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.164563,0.999819,0.0,0.146887,0.0,0.0,1.0,1,41,123,37,C04_S_THRESHOLD,40,41,,43,39,3,4,,6,2,1,0,0,,0,113,0,0,0.165116,,,0.048859,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,mid_stress,7,9407,star,star,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.183419,1.0,0.0,0.145565,0.0,0.0,1.0,1,42,122,38,C04_S_THRESHOLD,42,42,,43,41,4,4,,5,3,1,0,0,,0,112,0,0,0.153509,,,0.048856,,,0,53,0.000373,,160
grand_sim_v0_5,star_unsafe_reference,star,mid_stress,8,9408,star,star,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.166894,0.999314,0.0,0.14482,0.0,0.0,1.0,1,41,123,37,C04_S_THRESHOLD,40,41,,42,39,3,4,,5,2,1,0,0,,0,114,0,0,0.167138,,,0.048989,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,mid_stress,9,9409,star,star,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.176643,0.999841,0.0,0.146442,0.0,0.0,1.0,1,40,123,37,C04_S_THRESHOLD,40,40,,42,39,3,3,,5,2,1,0,0,,0,112,0,0,0.159892,,,0.04886,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,0,9410,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.212403,1.0,0.0,0.140843,0.0,0.0,1.0,1,13,149,11,C04_S_THRESHOLD,12,13,,15,14,1,2,,4,3,1,0,0,,0,140,0,0,0.157531,,,0.047394,,,0,15,0.011645,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,1,9411,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.227892,1.0,0.0,0.139573,0.0,0.0,1.0,1,10,151,9,C04_S_THRESHOLD,10,10,,12,11,1,1,,3,2,1,0,0,,0,143,0,0,0.148056,,,0.047455,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,2,9412,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.225915,1.0,0.0,0.137169,0.0,0.0,1.0,1,11,151,9,C04_S_THRESHOLD,10,11,,12,11,1,2,,3,2,1,0,0,,0,144,0,0,0.148549,,,0.047376,,,0,15,0.001867,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,3,9413,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.216355,1.0,0.0,0.139246,0.0,0.0,1.0,1,11,151,9,C04_S_THRESHOLD,11,11,,12,11,2,2,,3,2,1,0,0,,0,144,0,0,0.150909,,,0.047472,,,0,13,0.010843,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,4,9414,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.245685,1.0,0.0,0.131637,0.0,0.0,1.0,1,11,151,9,C04_S_THRESHOLD,10,11,,12,11,1,2,,3,2,1,0,0,,0,143,0,0,0.140105,,,0.047529,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,5,9415,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.259063,1.0,0.0,0.13083,0.0,0.0,1.0,1,12,151,9,C04_S_THRESHOLD,11,12,,13,12,2,3,,4,3,1,0,0,,0,142,0,0,0.138588,,,0.04751,,,0,14,0.010266,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,6,9416,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.243293,1.0,0.0,0.13369,0.0,0.0,1.0,1,12,151,9,C04_S_THRESHOLD,11,12,,13,12,2,3,,4,3,1,0,0,,0,142,0,0,0.144788,,,0.047554,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,7,9417,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.212627,1.0,0.0,0.139827,0.0,0.0,1.0,1,11,151,9,C04_S_THRESHOLD,10,11,,13,11,1,2,,4,2,1,0,0,,0,143,0,0,0.155783,,,0.047415,,,0,,0.0,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,8,9418,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.215167,1.0,0.0,0.139872,0.0,0.0,1.0,1,12,151,9,C04_S_THRESHOLD,11,12,,13,12,2,3,,4,3,1,0,0,,0,142,0,0,0.151279,,,0.047587,,,0,13,0.015488,,160
grand_sim_v0_5,star_unsafe_reference,star,high_stress,9,9419,star,star,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.199462,1.0,0.0,0.142672,0.0,0.0,1.0,1,10,152,8,C04_S_THRESHOLD,10,10,,11,11,2,2,,3,3,1,0,0,,0,145,0,0,0.159285,,,0.04746,,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,0,9420,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972229,0.08989,0.116341,0.0,0.976304,0.408692,1.0,1.0,0.033333,0,,101,59,C04_S_THRESHOLD,,,,,67,,,,,8,0,0,0,,0,0,0,0,0.492012,0.408692,,0.211119,0.211041,,0,155,0.011863,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,1,9421,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972552,0.130294,0.122,0.0,0.977419,0.428929,1.0,1.0,0.033333,0,,100,60,C04_S_THRESHOLD,,,,,68,,,,,8,0,0,0,,0,0,0,0,0.472184,0.428929,,0.211169,0.21118,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,2,9422,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.973111,0.179431,0.117757,0.0,0.97764,0.458133,1.0,1.0,0.033333,0,,94,66,C04_S_THRESHOLD,,,,,76,,,,,10,0,0,0,,0,0,0,0,0.475727,0.458133,,0.211065,0.211171,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,3,9423,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972621,0.12889,0.130485,0.0,0.977037,0.428181,1.0,1.0,0.033333,0,,102,58,C04_S_THRESHOLD,,,,,66,,,,,8,0,0,0,,0,0,0,0,0.472868,0.428181,,0.211362,0.211467,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,4,9424,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.967667,0.03,0.125829,0.0,0.977447,0.378801,1.0,1.0,0.033333,0,,102,58,C04_S_THRESHOLD,,,,,66,,,,,8,0,0,0,,0,0,0,0,0.38578,0.378801,,0.211411,0.211182,,0,124,0.015364,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,5,9425,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.967667,0.03,0.124524,0.0,0.977156,0.368086,1.0,1.0,0.033333,0,,101,59,C04_S_THRESHOLD,,,,,67,,,,,8,0,0,0,,0,0,0,0,0.368086,0.389389,,0.211173,0.211337,,0,126,0.015474,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,6,9426,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972121,0.156316,0.119236,0.0,0.977554,0.445622,1.0,1.0,0.033333,0,,95,65,C04_S_THRESHOLD,,,,,73,,,,,8,0,0,0,,0,0,0,0,0.455087,0.445622,,0.211223,0.211257,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,7,9427,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.967667,0.03,0.120836,0.0,0.977622,0.375792,1.0,1.0,0.033333,0,,103,57,C04_S_THRESHOLD,,,,,64,,,,,7,0,0,0,,0,0,0,0,0.375792,0.390606,,0.211397,0.211254,,0,123,0.01547,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,8,9428,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972556,0.108917,0.133629,0.0,0.976581,0.420692,1.0,1.0,0.033333,0,,102,58,C04_S_THRESHOLD,,,,,66,,,,,8,0,0,0,,0,0,0,0,0.420692,0.474668,,0.211271,0.211357,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,low_stress,9,9429,hub_redundant,hub_2,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.972854,0.169187,0.120825,0.0,0.978468,0.456313,1.0,1.0,0.033333,0,,101,59,C04_S_THRESHOLD,,,,,67,,,,,8,0,0,0,,0,0,0,0,0.456313,0.46148,,0.211422,0.211139,,0,157,0.007691,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,0,9430,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.137382,0.99628,0.0,0.153576,0.0,0.0,1.0,1,76,116,44,C04_S_THRESHOLD,74,76,,81,48,30,32,,37,4,1,0,0,,0,71,0,0,0.182069,0.173995,,0.072168,0.072488,,0,84,0.001176,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,1,9431,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.144444,0.996375,0.0,0.153769,0.0,0.0,1.0,1,75,116,44,C04_S_THRESHOLD,74,75,,80,47,30,31,,36,3,1,0,0,,0,74,0,0,0.16316,0.171105,,0.071519,0.071455,,0,87,0.000692,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,2,9432,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.137965,0.994701,0.0,0.153058,0.0,0.0,1.0,1,76,117,43,C04_S_THRESHOLD,75,76,,79,46,32,33,,36,3,1,0,0,,0,73,0,0,0.175688,0.183404,,0.072696,0.072707,,0,78,0.002492,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,3,9433,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.140972,0.997794,0.0,0.153521,0.0,0.0,1.0,1,76,119,41,C04_S_THRESHOLD,74,76,,80,45,33,35,,39,4,1,0,0,,0,72,0,0,0.170594,0.158877,,0.071484,0.071496,,0,90,0.000381,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,4,9434,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.13977,0.995989,0.0,0.151106,0.0,0.0,1.0,1,79,116,44,C04_S_THRESHOLD,77,79,,82,47,33,35,,38,3,1,0,0,,0,71,0,0,0.180241,0.166076,,0.073038,0.073385,,0,87,0.000919,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,5,9435,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.13986,0.997446,0.0,0.15415,0.0,0.0,1.0,1,77,117,43,C04_S_THRESHOLD,74,77,,80,47,31,34,,37,4,1,0,0,,0,73,0,0,0.173232,0.162755,,0.072079,0.072129,,0,77,0.002445,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,6,9436,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.148783,0.994984,0.0,0.148819,0.0,0.0,1.0,1,79,117,43,C04_S_THRESHOLD,74,79,,81,46,31,36,,38,3,1,0,0,,0,72,0,0,0.158866,0.181876,,0.072257,0.072144,,0,87,0.000788,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,7,9437,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.144638,0.998096,0.0,0.154686,0.0,0.0,1.0,1,75,117,43,C04_S_THRESHOLD,74,75,,81,47,31,32,,38,4,1,0,0,,0,71,0,0,0.156238,0.17096,,0.07211,0.072224,,0,88,0.000533,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,8,9438,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.139417,0.998029,0.0,0.152991,0.0,0.0,1.0,1,74,117,43,C04_S_THRESHOLD,73,74,,78,47,30,31,,35,4,1,0,0,,0,74,0,0,0.174005,0.166491,,0.070883,0.071126,,0,77,0.002337,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,mid_stress,9,9439,hub_redundant,hub_2,160,0.1,0.08,0.06,0.29,1.6,0.12,0.1,0.08,0.16,0.0095,0.00791,0.3,0.25,0.1,,0.3,,,,,,0.06,0.03,0.03,0.145954,0.998164,0.0,0.152092,0.0,0.0,1.0,1,76,112,48,C04_S_THRESHOLD,75,76,,79,52,27,28,,31,4,1,0,0,,0,73,0,0,0.171748,0.157919,,0.072688,0.073055,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,0,9440,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.169839,1.0,0.0,0.148103,0.0,0.0,1.0,1,19,144,16,C04_S_THRESHOLD,19,19,,21,19,3,3,,5,3,1,0,0,,0,135,0,0,0.158245,0.154548,,0.047697,0.047534,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,1,9441,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.166766,1.0,0.0,0.147767,0.0,0.0,1.0,1,17,146,14,C04_S_THRESHOLD,16,17,,18,17,2,3,,4,3,1,0,0,,0,138,0,0,0.153306,0.157048,,0.047674,0.047412,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,2,9442,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.190686,1.0,0.0,0.137816,0.0,0.0,1.0,1,19,143,17,C04_S_THRESHOLD,18,19,,21,19,1,2,,4,2,1,0,0,,0,135,0,0,0.139274,0.137816,,0.047175,0.04744,,0,28,0.000418,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,3,9443,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.160735,1.0,0.0,0.150401,0.0,0.0,1.0,1,19,144,16,C04_S_THRESHOLD,18,19,,20,19,2,3,,4,3,1,0,0,,0,136,0,0,0.163894,0.150401,,0.047299,0.04718,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,4,9444,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.177027,1.0,0.0,0.146445,0.0,0.0,1.0,1,19,145,15,C04_S_THRESHOLD,17,19,,20,18,2,4,,5,3,1,0,0,,0,136,0,0,0.147763,0.146445,,0.047396,0.047293,,0,20,0.009086,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,5,9445,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.168333,1.0,0.0,0.148034,0.0,0.0,1.0,1,17,145,15,C04_S_THRESHOLD,16,17,,19,18,1,2,,4,3,1,0,0,,0,137,0,0,0.163623,0.154247,,0.047341,0.047395,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,6,9446,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.174057,1.0,0.0,0.148773,0.0,0.0,1.0,1,19,144,16,C04_S_THRESHOLD,18,19,,20,19,2,3,,4,3,1,0,0,,0,135,0,0,0.149486,0.154766,,0.047417,0.047431,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,7,9447,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.157987,1.0,0.0,0.150765,0.0,0.0,1.0,1,19,145,15,C04_S_THRESHOLD,18,19,,20,18,3,4,,5,3,1,0,0,,0,135,0,0,0.151447,0.162061,,0.047499,0.047382,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,8,9448,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.175479,1.0,0.0,0.146449,0.0,0.0,1.0,1,20,143,17,C04_S_THRESHOLD,19,20,,21,20,2,3,,4,3,1,0,0,,0,134,0,0,0.146755,0.146449,,0.04749,0.047435,,0,,0.0,,160
grand_sim_v0_5,hub_2_balanced,hub_redundancy,high_stress,9,9449,hub_redundant,hub_2,160,0.14,0.05,0.09,0.26,2.0,0.06,0.13,0.1,0.2,0.012,0.00998,0.3,0.25,0.1,,0.3,,,,,,0.09,0.03,0.03,0.167826,1.0,0.0,0.147182,0.0,0.0,1.0,1,20,144,16,C04_S_THRESHOLD,19,20,,21,19,3,4,,5,3,1,0,0,,0,135,0,0,0.160112,0.153551,,0.047306,0.047065,,0,,0.0,,160
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,0,9450,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.955277,0.087795,0.118452,0.0,0.969102,0.398518,1.0,1.0,0.05,0,,99,61,C04_S_THRESHOLD,,,,,68,,,,,7,0,0,0,,0,0,0,0,0.403382,0.426238,0.398518,0.211413,0.211256,0.211616,0,159,0.011093,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,1,9451,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.9515,0.03,0.121099,0.0,0.969384,0.379852,1.0,1.0,0.05,0,,101,59,C04_S_THRESHOLD,,,,,66,,,,,7,0,0,0,,0,0,0,0,0.385272,0.383398,0.379852,0.211568,0.211732,0.211731,0,107,0.013997,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,2,9452,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.9515,0.03,0.114524,0.0,0.969864,0.380853,1.0,1.0,0.05,0,,103,57,C04_S_THRESHOLD,,,,,65,,,,,8,0,0,0,,0,0,0,0,0.385049,0.384366,0.380853,0.211458,0.211661,0.211623,0,118,0.014512,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,3,9453,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.9515,0.03,0.116875,0.0,0.969923,0.381491,1.0,1.0,0.05,0,,103,57,C04_S_THRESHOLD,,,,,64,,,,,7,0,0,0,,0,0,0,0,0.381491,0.38702,0.387109,0.211749,0.211398,0.211896,0,104,0.01461,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,4,9454,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.955923,0.081951,0.119792,0.0,0.969154,0.383862,1.0,1.0,0.05,0,,94,66,C04_S_THRESHOLD,,,,,75,,,,,9,0,0,0,,0,0,0,0,0.454002,0.39889,0.383862,0.211353,0.21187,0.211427,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,5,9455,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.957615,0.120968,0.120099,0.0,0.970202,0.431375,1.0,1.0,0.05,0,,103,57,C04_S_THRESHOLD,,,,,65,,,,,8,0,0,0,,0,0,0,0,0.438324,0.431375,0.464947,0.211413,0.211442,0.211575,0,158,0.007598,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,6,9456,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.9515,0.03,0.122743,0.0,0.96982,0.376177,1.0,1.0,0.05,0,,99,61,C04_S_THRESHOLD,,,,,68,,,,,7,0,0,0,,0,0,0,0,0.377403,0.376177,0.379982,0.211454,0.211366,0.211648,0,108,0.013886,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,7,9457,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.957778,0.0938,0.111654,0.0,0.969562,0.411723,1.0,1.0,0.05,0,,101,59,C04_S_THRESHOLD,,,,,66,,,,,7,0,0,0,,0,0,0,0,0.498436,0.411723,0.425378,0.211243,0.211433,0.211297,0,,0.0,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,8,9458,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.952854,0.03,0.123371,0.0,0.968899,0.376437,1.0,1.0,0.05,0,,102,58,C04_S_THRESHOLD,,,,,66,,,,,8,0,0,0,,0,0,0,0,0.409998,0.376437,0.380227,0.211364,0.211564,0.21179,0,148,0.012576,,0
grand_sim_v0_5,hub_3_balanced,hub_redundancy,low_stress,9,9459,hub_redundant,hub_3,160,0.06,0.1,0.04,0.32,1.2,0.2,0.08,0.06,0.12,0.0075,0.006735,0.3,0.25,0.1,,0.3,,,,,,0.03,0.951683,0.03,0.118725,0.0,0.969736,0.380583,1.0,1.0,0.05,0,,102,58,C04_S_THRESHOLD,,,,,66,,,,,8,0,0,0,,0,0,0,0,0.390476,0.384136,0.380583,0.211358,0.212082,0.21171,0,147,0.013781,,0
