run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
54,95,scale-free,500,True,True,0.967,1.0,1.0,21,21,0.672,0.0,0,0,0.2,0.866,0.8,6,6,1.0,91.667,70,0.409,0.308,0.409,100,0,,False,True,0.0,none,0,0,0
55,96,scale-free,500,True,True,0.929,1.0,1.0,23,24,0.662,0.333,3,1,0.2,0.774,0.73,6,6,1.0,90.0,79,0.384,0.314,0.384,100,0,,False,True,0.0,none,0,0,0
56,97,scale-free,500,True,True,0.922,1.0,1.0,33,34,0.529,0.474,19,9,0.2,0.79,0.753,6,6,1.0,90.0,93,0.305,0.246,0.305,100,0,,False,True,0.0,none,0,0,0
57,98,scale-free,500,True,True,0.96,1.0,1.0,36,36,0.409,0.6,10,6,0.2,0.823,0.777,6,6,1.0,91.667,95,0.312,0.245,0.312,100,0,,False,True,0.0,none,0,0,0
58,99,scale-free,500,True,True,0.933,1.0,1.0,31,32,0.446,0.556,9,5,0.2,0.773,0.729,6,6,1.0,90.0,93,0.325,0.247,0.325,100,0,,False,True,0.0,none,0,0,0
59,100,scale-free,500,True,True,0.954,1.0,1.0,15,16,0.776,0.0,1,0,0.2,0.771,0.708,6,6,1.0,91.667,51,0.409,0.336,0.409,100,0,,False,True,0.0,none,0,0,0
60,101,scale-free,500,True,True,0.962,1.0,1.0,26,27,0.612,0.429,7,3,0.2,0.834,0.781,6,6,1.0,93.333,81,0.381,0.305,0.381,100,0,,False,True,0.0,none,0,0,0
61,102,scale-free,500,True,True,0.955,1.0,1.0,20,21,0.706,0.0,0,0,0.2,0.851,0.791,6,6,1.0,90.0,72,0.404,0.304,0.404,100,0,,False,True,0.0,none,0,0,0
62,103,scale-free,500,True,True,0.966,1.0,1.0,17,18,0.738,0.0,1,0,0.2,0.824,0.764,6,6,1.0,90.0,59,0.435,0.34,0.435,100,0,,False,True,0.0,none,0,0,0
63,104,scale-free,500,True,True,0.946,1.0,1.0,26,27,0.585,0.222,9,2,0.2,0.762,0.709,6,6,1.0,90.0,85,0.34,0.26,0.34,100,0,,False,True,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.967,1.0,1.0,18,19,0.652,0.0,0,0,0.2,0.844,0.782,6,6,1.0,91.667,67,0.441,0.333,0.441,100,0,,False,True,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.953,1.0,1.0,27,28,0.614,0.222,9,2,0.2,0.826,0.776,6,6,1.0,90.0,82,0.372,0.301,0.372,100,0,,False,True,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.963,1.0,1.0,27,28,0.58,0.4,5,2,0.2,0.834,0.78,6,6,1.0,90.0,78,0.348,0.282,0.348,100,0,,False,True,0.0,none,0,0,0
67,108,scale-free,500,True,True,0.933,1.0,1.0,26,27,0.538,0.091,11,1,0.2,0.761,0.713,6,6,1.0,90.0,86,0.342,0.263,0.342,100,0,,False,True,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.964,1.0,1.0,20,21,0.701,0.333,6,2,0.2,0.82,0.763,6,6,1.0,90.0,75,0.397,0.311,0.397,100,0,,False,True,0.0,none,0,0,0
69,110,scale-free,500,True,True,0.951,1.0,1.0,31,32,0.5,0.571,14,8,0.2,0.808,0.764,6,6,1.0,90.0,93,0.337,0.266,0.337,100,0,,False,True,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.958,1.0,1.0,16,17,0.75,0.0,2,0,0.2,0.852,0.794,6,6,1.0,90.0,56,0.457,0.35,0.457,100,0,,False,True,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.949,1.0,1.0,24,24,0.625,0.167,6,1,0.2,0.838,0.791,6,6,1.0,91.667,83,0.385,0.296,0.385,100,0,,False,True,0.0,none,0,0,0
72,113,scale-free,500,True,True,0.895,1.0,1.0,43,44,0.324,0.438,16,7,0.2,0.778,0.753,6,6,1.0,90.0,110,0.293,0.223,0.293,100,0,,False,True,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.956,1.0,1.0,27,28,0.609,0.167,6,1,0.2,0.873,0.827,6,6,1.0,90.0,79,0.404,0.326,0.404,100,0,,False,True,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.966,1.0,1.0,21,22,0.682,0.0,1,0,0.2,0.847,0.787,6,6,1.0,91.667,70,0.42,0.334,0.42,100,0,,False,True,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.946,1.0,1.0,21,22,0.687,0.2,5,1,0.2,0.786,0.726,6,6,1.0,90.0,77,0.381,0.302,0.381,100,0,,False,True,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.965,1.0,1.0,20,21,0.697,0.333,3,1,0.2,0.844,0.784,6,6,1.0,90.0,68,0.428,0.342,0.428,100,0,,False,True,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.962,1.0,1.0,12,13,0.824,0.0,2,0,0.2,0.81,0.735,6,6,1.0,91.667,40,0.443,0.35,0.443,100,0,,False,True,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.962,1.0,1.0,22,23,0.676,0.5,6,3,0.2,0.823,0.769,6,6,1.0,90.0,82,0.382,0.292,0.382,100,0,,False,True,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.956,1.0,1.0,20,21,0.696,0.167,6,1,0.2,0.809,0.752,6,6,1.0,91.667,69,0.402,0.312,0.402,100,0,,False,True,0.0,none,0,0,0
80,121,scale-free,500,True,True,0.9,1.0,1.0,34,35,0.439,0.1,10,1,0.2,0.724,0.694,6,6,1.0,90.0,97,0.298,0.233,0.298,100,0,,False,True,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.944,1.0,1.0,28,29,0.552,0.2,5,1,0.2,0.825,0.782,6,6,1.0,90.0,87,0.367,0.294,0.367,100,0,,False,True,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.968,1.0,1.0,25,25,0.647,0.333,3,1,0.2,0.863,0.809,6,6,1.0,93.333,77,0.424,0.338,0.424,100,0,,False,True,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.958,1.0,1.0,16,17,0.758,0.333,3,1,0.2,0.775,0.715,6,6,1.0,90.0,57,0.41,0.317,0.41,100,0,,False,True,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.937,1.0,1.0,22,23,0.603,0.0,5,0,0.2,0.756,0.707,6,6,1.0,90.0,83,0.37,0.285,0.37,100,0,,False,True,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.95,1.0,1.0,21,22,0.687,0.0,3,0,0.2,0.785,0.733,6,6,1.0,90.0,75,0.388,0.315,0.388,100,0,,False,True,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.945,1.0,1.0,30,30,0.522,0.462,13,6,0.2,0.793,0.746,6,6,1.0,90.0,95,0.336,0.267,0.336,100,0,,False,True,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.963,1.0,1.0,14,15,0.794,0.5,2,1,0.2,0.848,0.778,6,6,1.0,90.0,56,0.449,0.359,0.449,100,0,,False,True,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.93,1.0,1.0,26,27,0.606,0.333,3,1,0.2,0.792,0.748,6,6,1.0,93.333,83,0.398,0.309,0.398,100,0,,False,True,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.954,1.0,1.0,25,26,0.623,0.0,4,0,0.2,0.804,0.752,6,6,1.0,90.0,87,0.358,0.275,0.358,100,0,,False,True,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.949,1.0,1.0,27,28,0.603,0.0,6,0,0.2,0.767,0.716,6,6,1.0,91.667,85,0.337,0.259,0.337,100,0,,False,True,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.955,1.0,1.0,31,32,0.5,0.333,6,2,0.2,0.813,0.761,6,6,1.0,90.0,89,0.308,0.231,0.308,100,0,,False,True,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.929,1.0,1.0,42,42,0.134,0.444,9,4,0.2,0.783,0.75,6,6,1.0,90.0,111,0.282,0.21,0.282,100,0,,False,True,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.965,1.0,1.0,27,28,0.54,0.222,9,2,0.2,0.839,0.785,6,6,1.0,90.0,81,0.366,0.284,0.366,100,0,,False,True,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.953,1.0,1.0,29,30,0.577,0.385,13,5,0.2,0.803,0.759,6,6,1.0,90.0,89,0.347,0.276,0.347,100,0,,False,True,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.949,1.0,1.0,32,33,0.493,0.3,10,3,0.2,0.829,0.783,6,6,1.0,90.0,89,0.333,0.263,0.333,100,0,,False,True,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.961,1.0,1.0,23,24,0.652,0.286,7,2,0.2,0.835,0.778,6,6,1.0,91.667,82,0.381,0.302,0.381,100,0,,False,True,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.955,1.0,1.0,25,26,0.621,0.0,6,0,0.2,0.817,0.761,6,6,1.0,91.667,82,0.382,0.291,0.382,100,0,,False,True,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.942,1.0,1.0,40,39,0.239,0.385,13,5,0.2,0.819,0.781,6,6,1.0,90.0,106,0.299,0.239,0.299,100,0,,False,True,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.953,1.0,1.0,26,26,0.615,0.286,7,2,0.2,0.828,0.778,6,6,1.0,90.0,82,0.378,0.307,0.378,100,0,,False,True,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.951,1.0,1.0,33,34,0.493,0.143,7,1,0.2,0.792,0.751,6,6,1.0,90.0,98,0.331,0.257,0.331,100,0,,False,True,0.0,none,0,0,0
