run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
55,96,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.1,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.729,0.729,0.733,100,,190,90,66,True,False,0.0,none,0,0,0
56,97,small-world,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,1,0,0.1,0.91,0.985,0.915,6,6,1.0,0.0,1.0,100.0,18,0.733,0.745,0.733,100,,200,100,67,True,False,0.0,none,0,0,0
57,98,small-world,500,True,True,0.967,1.0,1.0,6,7,0.906,0.0,0,0,0.1,0.906,1.0,0.906,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.746,100,,180,80,65,True,False,0.0,none,0,0,0
58,99,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.053,1.0,96.667,19,0.739,0.739,0.752,120,,200,100,66,True,False,0.0,none,0,0,0
59,100,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.74,0.74,0.756,100,0,,110,67,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,0.962,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.754,120,,170,70,65,True,False,0.0,none,0,0,0
61,102,small-world,500,True,True,0.961,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.911,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.759,0.759,0.782,120,,140,40,66,True,False,0.0,none,0,0,0
62,103,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,17,0.753,0.753,0.775,120,,150,50,66,True,False,0.0,none,0,0,0
63,104,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.726,0.726,0.73,100,,190,90,67,True,False,0.0,none,0,0,0
64,105,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.1,0.908,1.0,0.908,6,6,1.0,0.0,1.0,111.667,19,0.769,0.774,0.769,120,,150,50,65,True,False,0.0,none,0,0,0
65,106,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.912,1.0,0.912,6,6,1.0,0.0,1.0,98.333,18,0.749,0.749,0.755,120,,160,60,66,True,False,0.0,none,0,0,0
66,107,small-world,500,True,True,0.969,1.0,1.0,7,8,0.897,0.0,0,0,0.1,0.912,1.0,0.91,6,6,1.0,0.0,1.0,110.0,18,0.734,0.734,0.769,120,,180,80,68,True,False,0.0,none,0,0,0
67,108,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.753,0.753,0.765,120,,160,60,66,True,False,0.0,none,0,0,0
68,109,small-world,500,True,True,0.951,1.0,1.0,6,7,0.91,0.0,0,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.749,0.766,0.749,100,,150,50,66,True,False,0.0,none,0,0,0
69,110,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.053,1.0,100.0,19,0.738,0.738,0.741,100,,190,90,68,True,False,0.0,none,0,0,0
70,111,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,98.333,18,0.76,0.765,0.76,120,,180,80,64,True,False,0.0,none,0,0,0
71,112,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.773,120,,150,50,66,True,False,0.0,none,0,0,0
72,113,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.1,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.741,0.741,0.751,120,,180,80,65,True,False,0.0,none,0,0,0
73,114,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.743,0.743,0.748,120,,180,80,68,True,False,0.0,none,0,0,0
74,115,small-world,500,True,True,0.967,1.0,1.0,6,7,0.908,0.0,0,0,0.1,0.906,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.765,0.768,0.765,120,,150,50,65,True,False,0.0,none,0,0,0
75,116,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.1,0.914,1.0,0.914,6,6,1.0,0.111,1.0,100.0,20,0.706,0.714,0.706,100,0,,120,61,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.1,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.744,0.744,0.777,120,,140,40,66,True,False,0.0,none,0,0,0
77,118,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.763,0.778,0.763,120,,170,70,66,True,False,0.0,none,0,0,0
78,119,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.1,0.91,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.766,0.773,0.766,120,,160,60,67,True,False,0.0,none,0,0,0
79,120,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.1,0.909,1.0,0.909,6,6,1.0,0.174,1.0,100.0,23,0.756,0.758,0.756,120,,180,80,66,True,False,0.0,none,0,0,0
