run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
46,87,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.2,0.908,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.731,0.746,0.731,100,,180,80,66,True,False,0.0,none,0,0,0
47,88,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.7,0.729,0.7,100,,190,90,66,True,False,0.0,none,0,0,0
48,89,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.913,1.0,0.915,6,6,1.0,0.0,1.0,100.0,18,0.715,0.735,0.715,100,,170,70,68,True,False,0.0,none,0,0,0
49,90,scale-free,500,True,True,0.961,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.74,0.754,0.74,100,,170,70,66,True,False,0.0,none,0,0,0
50,91,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.717,0.753,0.717,100,,170,70,66,True,False,0.0,none,0,0,0
51,92,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.733,0.766,0.733,100,,160,60,67,True,False,0.0,none,0,0,0
52,93,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.722,0.768,0.722,100,,180,80,66,True,False,0.0,none,0,0,0
53,94,scale-free,500,True,True,0.961,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.741,0.755,0.741,100,,160,60,66,True,False,0.0,none,0,0,0
54,95,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.717,0.765,0.717,100,,170,70,66,True,False,0.0,none,0,0,0
55,96,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.722,0.729,0.722,100,,170,70,67,True,False,0.0,none,0,0,0
56,97,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.679,0.745,0.679,100,,200,100,67,True,False,0.0,none,0,0,0
57,98,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,113.333,19,0.704,0.744,0.704,100,,200,100,66,True,False,0.0,none,0,0,0
58,99,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.2,0.91,0.985,0.915,6,6,1.0,0.0,1.0,100.0,18,0.701,0.739,0.701,100,,180,80,65,True,False,0.0,none,0,0,0
59,100,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.74,0.74,0.747,100,,150,50,68,True,False,0.0,none,0,0,0
60,101,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,16,0.716,0.746,0.716,100,,170,70,67,True,False,0.0,none,0,0,0
61,102,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.716,0.759,0.716,100,,170,70,66,True,False,0.0,none,0,0,0
62,103,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.907,1.0,0.909,6,6,1.0,0.0,1.0,115.0,18,0.736,0.753,0.736,100,,170,70,65,True,False,0.0,none,0,0,0
63,104,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.701,0.726,0.701,100,,180,80,66,True,False,0.0,none,0,0,0
64,105,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.911,0.984,0.914,6,6,1.0,0.0,1.0,100.0,17,0.725,0.774,0.725,100,,160,60,66,True,False,0.0,none,0,0,0
65,106,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.722,0.749,0.722,100,,170,70,66,True,False,0.0,none,0,0,0
66,107,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.715,0.734,0.715,100,,180,80,66,True,False,0.0,none,0,0,0
67,108,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.695,0.753,0.695,100,,180,80,65,True,False,0.0,none,0,0,0
68,109,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,1,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.72,0.766,0.72,100,,170,70,68,True,False,0.0,none,0,0,0
69,110,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.2,0.911,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.709,0.738,0.709,100,,200,100,68,True,False,0.0,none,0,0,0
70,111,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,103.333,18,0.734,0.765,0.734,100,,160,60,67,True,False,0.0,none,0,0,0
71,112,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.712,0.743,0.712,100,,180,80,66,True,False,0.0,none,0,0,0
72,113,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,1,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.703,0.741,0.703,100,,180,80,67,True,False,0.0,none,0,0,0
73,114,scale-free,500,True,True,0.967,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.72,0.743,0.72,100,,170,70,68,True,False,0.0,none,0,0,0
74,115,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,111.667,19,0.734,0.768,0.734,100,,160,60,67,True,False,0.0,none,0,0,0
75,116,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.714,0.714,0.714,100,,180,80,66,True,False,0.0,none,0,0,0
76,117,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,16,0.723,0.744,0.723,100,,170,70,66,True,False,0.0,none,0,0,0
77,118,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.745,0.778,0.745,100,,160,60,66,True,False,0.0,none,0,0,0
78,119,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.73,0.773,0.73,100,,170,70,66,True,False,0.0,none,0,0,0
79,120,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.906,0.984,0.91,6,6,1.0,0.0,1.0,100.0,18,0.714,0.758,0.714,100,,180,80,66,True,False,0.0,none,0,0,0
80,121,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.69,0.726,0.69,100,,200,100,68,True,False,0.0,none,0,0,0
81,122,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.705,0.75,0.705,100,,180,80,64,True,False,0.0,none,0,0,0
82,123,scale-free,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.2,0.913,1.0,0.913,6,6,1.0,0.0,1.0,100.0,18,0.73,0.77,0.73,100,,170,70,67,True,False,0.0,none,0,0,0
83,124,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.731,0.753,0.731,100,,160,60,66,True,False,0.0,none,0,0,0
84,125,scale-free,500,True,True,0.961,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.718,0.749,0.718,100,,180,80,66,True,False,0.0,none,0,0,0
85,126,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.737,0.752,0.737,100,,170,70,67,True,False,0.0,none,0,0,0
86,127,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.712,0.73,0.712,100,,180,80,67,True,False,0.0,none,0,0,0
87,128,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.733,0.771,0.733,100,,160,60,66,True,False,0.0,none,0,0,0
88,129,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.723,0.755,0.723,100,,170,70,66,True,False,0.0,none,0,0,0
89,130,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.72,0.774,0.72,100,,180,80,66,True,False,0.0,none,0,0,0
90,131,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.703,0.741,0.703,100,,180,80,65,True,False,0.0,none,0,0,0
91,132,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.698,0.743,0.698,100,,190,90,65,True,False,0.0,none,0,0,0
92,133,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.908,0.984,0.912,6,6,1.0,0.0,1.0,100.0,18,0.676,0.721,0.676,100,,200,100,66,True,False,0.0,none,0,0,0
93,134,scale-free,500,True,True,0.967,1.0,1.0,6,7,0.905,0.0,0,0,0.2,0.904,1.0,0.905,6,6,1.0,0.0,1.0,100.0,18,0.716,0.752,0.716,100,,180,80,65,True,False,0.0,none,0,0,0
94,135,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.719,0.721,0.719,100,,170,70,67,True,False,0.0,none,0,0,0
95,136,scale-free,500,True,True,0.95,1.0,1.0,6,7,0.909,0.0,1,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.716,0.762,0.716,100,,200,100,65,True,False,0.0,none,0,0,0
96,137,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.719,0.746,0.719,100,,170,70,66,True,False,0.0,none,0,0,0
97,138,scale-free,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.2,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.72,0.763,0.72,100,,170,70,66,True,False,0.0,none,0,0,0
98,139,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.2,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.682,0.698,0.682,100,,200,100,66,True,False,0.0,none,0,0,0
99,140,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.2,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.725,0.774,0.725,100,,180,80,66,True,False,0.0,none,0,0,0
100,141,scale-free,500,True,True,0.969,1.0,1.0,6,7,0.914,0.0,0,0,0.2,0.914,1.0,0.914,6,6,1.0,0.0,1.0,100.0,18,0.703,0.748,0.703,100,,180,80,67,True,False,0.0,none,0,0,0
