run_index,seed,topology,survival_checkpoint_year,survived_500_year_mark,survived_final_year,final_governance_stability,final_human_control_index,minimum_human_control_index,fragmentation_count,final_connected_components,largest_component_ratio,contagion_containment,contagion_initial_failures,contagion_secondary_failures,trust_memory_decay,final_cooperation,final_recovered_node_rate,final_trust_memory,final_infiltrator_count,final_isolated_infiltrator_count,adversary_isolation_rate,reconnection_rate,signal_propagation_rate,time_to_isolation,defense_edge_cuts,minimum_cooperation,minimum_trust_memory,post_betrayal_min_cooperation,first_cooperation_collapse_year,time_to_collapse,recovery_year,time_to_recovery,recovered_network_size,recovered_within_window,collapsed,peak_governance_backlog,dominant_defense_action,proposal_quota_count,ai_legislative_processors_count,foundational_veto_count
42,83,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,96.667,18,0.744,0.744,0.748,120,20,,140,60,False,True,0.0,none,0,0,0
43,84,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.05,0.908,1.0,0.908,6,6,1.0,0.0,1.0,96.667,18,0.744,0.744,0.762,120,,190,90,66,True,False,0.0,none,0,0,0
44,85,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.91,1.0,0.91,6,6,1.0,0.053,1.0,98.333,19,0.739,0.757,0.739,120,20,,140,61,False,True,0.0,none,0,0,0
45,86,small-world,500,True,True,0.966,1.0,1.0,6,7,0.913,0.0,0,0,0.05,0.913,1.0,0.913,6,6,1.0,0.13,1.0,95.0,23,0.741,0.75,0.741,100,0,,150,62,False,True,0.0,none,0,0,0
46,87,small-world,500,True,True,0.949,1.0,1.0,6,7,0.913,0.0,1,0,0.05,0.913,1.0,0.913,6,6,1.0,0.0,1.0,98.333,18,0.746,0.746,0.762,120,,180,80,68,True,False,0.0,none,0,0,0
47,88,small-world,500,True,True,0.968,1.0,1.0,8,7,0.912,0.0,1,0,0.05,0.911,1.0,0.912,6,6,1.0,0.222,1.0,91.667,27,0.72,0.729,0.72,100,0,,150,61,False,True,0.0,none,0,0,0
48,89,small-world,500,True,True,0.961,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.907,0.984,0.91,6,6,1.0,0.0,1.0,96.667,18,0.72,0.735,0.72,100,0,,150,59,False,True,0.0,none,0,0,0
49,90,small-world,500,True,True,0.967,1.0,1.0,6,7,0.905,0.0,1,0,0.05,0.905,1.0,0.905,6,6,1.0,0.0,1.0,100.0,18,0.754,0.754,0.755,120,20,,130,58,False,True,0.0,none,0,0,0
50,91,small-world,500,True,True,0.968,1.0,1.0,7,7,0.909,0.0,2,0,0.05,0.909,1.0,0.909,6,6,1.0,0.053,1.0,95.0,27,0.748,0.753,0.748,100,0,,160,58,False,True,0.0,none,0,0,0
51,92,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.912,1.0,0.912,6,6,1.0,0.0,1.0,100.0,18,0.766,0.766,0.773,120,,160,60,66,True,False,0.0,none,0,0,0
52,93,small-world,500,True,True,0.971,1.0,1.0,7,7,0.917,0.0,0,0,0.05,0.917,1.0,0.917,6,6,1.0,0.0,1.0,93.333,23,0.746,0.768,0.746,120,20,,120,62,False,True,0.0,none,0,0,0
53,94,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.91,1.0,0.91,6,6,1.0,0.0,1.0,103.333,21,0.723,0.755,0.723,100,0,,170,62,False,True,0.0,none,0,0,0
54,95,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,100.0,18,0.764,0.765,0.764,120,,180,80,65,True,False,0.0,none,0,0,0
55,96,small-world,500,True,True,0.96,1.0,1.0,6,7,0.91,0.0,1,0,0.05,0.91,1.0,0.91,6,6,1.0,0.13,1.0,95.0,23,0.728,0.729,0.728,100,0,,140,60,False,True,0.0,none,0,0,0
56,97,small-world,500,True,True,0.963,1.0,1.0,6,7,0.913,0.0,2,0,0.05,0.913,1.0,0.913,6,6,1.0,0.045,1.0,96.667,22,0.719,0.745,0.719,100,0,,150,62,False,True,0.0,none,0,0,0
57,98,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.05,0.909,0.984,0.914,6,6,1.0,0.0,1.0,95.0,22,0.742,0.744,0.742,100,0,,140,58,False,True,0.0,none,0,0,0
58,99,small-world,500,True,True,0.964,1.0,1.0,6,7,0.91,0.0,1,0,0.05,0.909,1.0,0.91,6,6,1.0,0.087,1.0,95.0,23,0.735,0.739,0.735,120,20,,160,60,False,True,0.0,none,0,0,0
59,100,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.05,0.908,0.984,0.912,6,6,1.0,0.05,1.0,95.0,20,0.74,0.74,0.751,100,0,,170,61,False,True,0.0,none,0,0,0
60,101,small-world,500,True,True,0.962,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.91,1.0,0.91,6,6,1.0,0.0,1.0,100.0,18,0.746,0.746,0.75,120,20,,120,59,False,True,0.0,none,0,0,0
61,102,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.912,1.0,0.912,6,6,1.0,0.143,1.0,98.333,21,0.759,0.759,0.778,120,,170,70,66,True,False,0.0,none,0,0,0
62,103,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,98.333,17,0.753,0.753,0.768,120,,160,60,66,True,False,0.0,none,0,0,0
63,104,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.053,1.0,96.667,22,0.721,0.726,0.721,100,0,,140,60,False,True,0.0,none,0,0,0
64,105,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.05,0.908,1.0,0.908,6,6,1.0,0.0,1.0,108.333,19,0.763,0.774,0.763,120,,200,100,66,True,False,0.0,none,0,0,0
65,106,small-world,500,True,True,0.964,1.0,1.0,6,7,0.912,0.333,3,1,0.05,0.912,1.0,0.912,6,6,1.0,0.2,1.0,95.0,25,0.749,0.749,0.749,120,20,,110,63,False,True,0.0,none,0,0,0
66,107,small-world,500,True,True,0.969,1.0,1.0,7,8,0.897,0.0,0,0,0.05,0.908,0.984,0.907,6,6,1.0,0.0,1.0,106.667,18,0.734,0.734,0.754,120,20,,130,60,False,True,0.0,none,0,0,0
67,108,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,96.667,18,0.753,0.753,0.759,120,,200,100,66,True,False,0.0,none,0,0,0
68,109,small-world,500,True,True,0.951,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.91,1.0,0.91,6,6,1.0,0.0,1.0,113.333,19,0.744,0.766,0.744,100,,170,70,66,True,False,0.0,none,0,0,0
69,110,small-world,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,1,0,0.05,0.915,1.0,0.915,6,6,1.0,0.208,1.0,93.333,24,0.734,0.738,0.734,100,0,,160,63,False,True,0.0,none,0,0,0
70,111,small-world,500,True,True,0.961,1.0,1.0,7,7,0.906,0.0,0,0,0.05,0.906,1.0,0.906,6,6,1.0,0.083,1.0,95.0,24,0.756,0.765,0.756,120,20,,140,57,False,True,0.0,none,0,0,0
71,112,small-world,500,True,True,0.967,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.91,1.0,0.912,6,6,1.0,0.208,1.0,96.667,24,0.743,0.743,0.768,120,,180,80,66,True,False,0.0,none,0,0,0
72,113,small-world,500,True,True,0.968,1.0,1.0,6,7,0.91,0.0,1,0,0.05,0.91,1.0,0.91,6,6,1.0,0.053,1.0,100.0,19,0.741,0.741,0.744,120,20,,140,60,False,True,0.0,none,0,0,0
73,114,small-world,500,True,True,0.97,1.0,1.0,7,7,0.914,0.0,1,0,0.05,0.914,1.0,0.914,6,6,1.0,0.231,1.0,98.333,26,0.743,0.743,0.743,120,20,,140,61,False,True,0.0,none,0,0,0
74,115,small-world,500,True,True,0.967,1.0,1.0,6,7,0.908,0.0,1,0,0.05,0.906,1.0,0.908,6,6,1.0,0.0,1.0,100.0,18,0.761,0.768,0.761,120,,190,90,65,True,False,0.0,none,0,0,0
75,116,small-world,500,True,True,0.97,1.0,1.0,8,7,0.914,0.0,1,0,0.05,0.914,1.0,0.914,6,6,1.0,0.308,1.0,96.667,28,0.699,0.714,0.699,100,0,,160,62,False,True,0.0,none,0,0,0
76,117,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.05,0.913,1.0,0.913,6,6,1.0,0.0,1.0,98.333,18,0.744,0.744,0.773,120,,160,60,66,True,False,0.0,none,0,0,0
77,118,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,96.667,18,0.759,0.778,0.759,120,20,,120,61,False,True,0.0,none,0,0,0
78,119,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.91,1.0,0.912,6,6,1.0,0.0,1.0,98.333,18,0.761,0.773,0.761,120,,180,80,67,True,False,0.0,none,0,0,0
79,120,small-world,500,True,True,0.968,1.0,1.0,10,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.16,1.0,98.333,29,0.751,0.758,0.751,120,20,,140,56,False,True,0.0,none,0,0,0
80,121,small-world,500,True,True,0.968,1.0,1.0,8,7,0.909,0.5,2,1,0.05,0.909,1.0,0.909,6,6,1.0,0.182,1.0,96.667,27,0.726,0.726,0.745,100,0,,140,61,False,True,0.0,none,0,0,0
81,122,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,1,0,0.05,0.912,1.0,0.912,6,6,1.0,0.0,1.0,93.333,18,0.75,0.75,0.755,120,20,,160,62,False,True,0.0,none,0,0,0
82,123,small-world,500,True,True,0.967,1.0,1.0,7,7,0.908,0.0,1,0,0.05,0.908,1.0,0.908,6,6,1.0,0.0,1.0,96.667,22,0.756,0.77,0.756,120,20,,120,58,False,True,0.0,none,0,0,0
83,124,small-world,500,True,True,0.97,1.0,1.0,6,7,0.914,0.0,0,0,0.05,0.914,1.0,0.914,6,6,1.0,0.0,1.0,98.333,18,0.753,0.753,0.763,120,,180,80,66,True,False,0.0,none,0,0,0
84,125,small-world,500,True,True,0.967,1.0,1.0,11,9,0.871,0.0,1,0,0.05,0.908,0.984,0.906,6,6,1.0,0.08,1.0,96.667,32,0.742,0.749,0.742,100,0,,140,61,False,True,0.0,none,0,0,0
85,126,small-world,500,True,True,0.968,1.0,1.0,6,7,0.908,0.0,0,0,0.05,0.908,1.0,0.908,6,6,1.0,0.053,1.0,98.333,20,0.752,0.752,0.758,120,20,,130,60,False,True,0.0,none,0,0,0
86,127,small-world,500,True,True,0.968,1.0,1.0,8,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.241,1.0,95.0,34,0.721,0.73,0.721,100,0,,180,59,False,True,0.0,none,0,0,0
87,128,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,2,0,0.05,0.91,1.0,0.91,6,6,1.0,0.05,1.0,100.0,20,0.757,0.771,0.757,120,20,,120,61,False,True,0.0,none,0,0,0
88,129,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.912,1.0,0.912,6,6,1.0,0.0,1.0,98.333,18,0.755,0.755,0.763,120,,200,100,67,True,False,0.0,none,0,0,0
89,130,small-world,500,True,True,0.96,1.0,1.0,6,7,0.909,0.0,2,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,96.667,18,0.746,0.774,0.746,100,0,,110,63,False,True,0.0,none,0,0,0
90,131,small-world,500,True,True,0.969,1.0,1.0,6,7,0.912,0.0,0,0,0.05,0.912,1.0,0.912,6,6,1.0,0.053,1.0,98.333,19,0.741,0.741,0.761,120,,170,70,66,True,False,0.0,none,0,0,0
91,132,small-world,500,True,True,0.968,1.0,1.0,8,7,0.909,0.0,0,0,0.05,0.909,1.0,0.909,6,6,1.0,0.185,1.0,93.333,27,0.736,0.743,0.736,100,0,,140,58,False,True,0.0,none,0,0,0
92,133,small-world,500,True,True,0.97,1.0,1.0,6,7,0.915,0.0,0,0,0.05,0.915,1.0,0.915,6,6,1.0,0.095,1.0,95.0,21,0.72,0.721,0.734,100,0,,140,61,False,True,0.0,none,0,0,0
93,134,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.91,1.0,0.91,6,6,1.0,0.0,1.0,96.667,18,0.752,0.752,0.752,120,20,,130,60,False,True,0.0,none,0,0,0
94,135,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,1,0,0.05,0.91,1.0,0.91,6,6,1.0,0.05,1.0,91.667,20,0.721,0.721,0.731,100,0,,140,61,False,True,0.0,none,0,0,0
95,136,small-world,500,True,True,0.97,1.0,1.0,6,7,0.913,0.0,0,0,0.05,0.911,1.0,0.913,6,6,1.0,0.0,1.0,100.0,17,0.755,0.762,0.755,120,,180,80,66,True,False,0.0,none,0,0,0
96,137,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,1,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,95.0,18,0.746,0.746,0.766,120,20,,120,60,False,True,0.0,none,0,0,0
97,138,small-world,500,True,True,0.969,1.0,1.0,6,7,0.91,0.0,0,0,0.05,0.907,0.984,0.91,6,6,1.0,0.143,1.0,98.333,21,0.762,0.763,0.762,120,20,,120,60,False,True,0.0,none,0,0,0
98,139,small-world,500,True,True,0.968,1.0,1.0,6,7,0.909,0.0,0,0,0.05,0.909,1.0,0.909,6,6,1.0,0.0,1.0,96.667,18,0.696,0.698,0.731,100,0,,120,60,False,True,0.0,none,0,0,0
99,140,small-world,500,True,True,0.958,1.0,1.0,7,8,0.896,0.667,3,2,0.05,0.906,0.984,0.908,6,6,1.0,0.043,1.0,93.333,23,0.7,0.774,0.7,100,0,,210,58,False,True,0.0,none,0,0,0
100,141,small-world,500,True,True,0.966,1.0,1.0,9,7,0.91,0.0,1,0,0.05,0.91,1.0,0.91,6,6,1.0,0.281,1.0,100.0,32,0.748,0.748,0.749,120,20,,140,57,False,True,0.0,none,0,0,0
